,Forces,avgCentralDistance,Coordination,numberDensity,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy,ShannonRatio,avgCentralDistance Std,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,oxstateflexmin,oxstateflexmax,anisotropynormcubevolmean,anisotropynormcubevolstd,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,coordination std,solid electronegativity,charge moment of inertia,mass moment of inertia,negativeoxdensity
"mp-300763978, LiTi2V3O10, Li2Ti2V3O10, mp-768019, mp-763671",0.0030124193975072803,12.1380333800956,6.0,0.08343267457433805,-0.22884098832640407,0.9874135977474888,0.13466447764506906,0.265625,0.5044369036778195,0.375,0.48935747738970437,1.0,0.03030100000000026,7.206802832841235,8.116185552911011,7.105554960277087,0.006902605652348073,0.3486187359836579,64.57782119373161,197.58225520281184,12.904447583332917,1.1990797233313493,0.3265218191920194,0.1639128229668617,0.08414320011147662,0.1507131321288677,0.23415944937205313,0.5928827993130348,0.9919919164745457,0.031287252965376766,0.375,0.0,-0.31106065278625555,0.22280462116946298,0.3178462296577903,0.044560206736012735,0.2897681023887075,0.4123139760006947,0.0,1.0802764352634422,7496.1533521895235,70874.93003187169,0.05214542160896128
"mp-300763978, Li2Ti2V3O10, Li3Ti2V3O10, mp-763671, mp-763639",0.0006942274502746767,12.739115168558506,6.0,0.08906079470739658,-0.2192647828921869,0.9888683875015282,0.11055167889438541,0.23529411764705882,0.48612732417890026,0.4117647058823529,0.47097754578301115,2.0,0.030301000000000047,7.474982512081753,8.5,7.4749825120817555,0.006934809321605524,0.3626023676639369,66.86737948411698,196.6647283750923,12.427689866611301,1.1939050990830997,0.36133459364749493,0.15998445671411574,0.09676215539176168,0.15599961763956718,0.23452303655009998,0.5938033881873802,1.0118743795300893,0.03667209193833977,0.35294117647058826,0.0,-0.293821140547873,0.21438379169529787,0.32390531476759693,0.04868496416992875,0.290218034974892,0.4129541896474444,0.0,1.0753807580840276,7343.730559619804,69000.57813620451,0.052388702769056814
"mp-300763978, Li3Ti2V3O10, Li5Ti2V3O10, mp-763639, mp-763978",0.004242310670460654,13.480433127791331,6.0,0.09451532459488565,-0.22147957228247836,0.9945453314110052,0.12247106257077751,0.20987654320987653,0.46891797059100015,0.4444444444444444,0.4537335452500787,2.0,0.03030099999999994,7.932231811083771,8.854511959811399,7.932231811083771,0.00695066895671681,0.37483640680357355,34.58623446173947,196.21599015281285,14.915556079474126,1.2057818093104056,0.3587478697209166,0.1626620455152741,0.10236496266529012,0.15952975027136893,0.2347016820757815,0.5942557118481798,1.0294777700975466,0.04200681093106029,0.3333333333333333,0.0,-0.30070106417271486,0.22084497311819612,0.3291029744938888,0.05156216570380924,0.2904391055962817,0.4132687532799862,0.0,1.071047673948791,8390.826861431662,78371.99352700132,0.05250851366382536
"mp-300763980, Li4Mn5Ni3O16, Li6Mn5Ni3O16, mp-769859, mp-763980",0.0028896204482422505,23.089136796468882,5.0,0.10307432798061213,-0.253376228949933,0.9862238138996304,0.1468286671230281,0.1645408163265306,0.40566125670150277,0.42857142857142855,0.39066649297427986,8.0,0.03030100000000002,13.55199108580133,13.435562732195681,14.425663731138016,0.004872920882861249,0.36080845305654274,37.74842967626633,279.8798552965222,13.613082290374154,0.14384264550000012,0.3368252516058682,0.18366705364494001,0.10383467851497094,0.23589318391890418,0.20849890925145523,0.8143471453934521,1.2469636288408377,0.04417471199169091,0.35714285714285715,0.0,-0.36652472981163625,0.2656860017670128,0.3142195696268064,0.1263360748073331,0.139547643538517,0.5565531464888193,0.0,1.0451119210038378,316581.46342387056,2802924.855502073,0.05889961598892121
"mp-300763982, LiTiV2O6, Li2TiV2O6, mp-850468, mp-763708",0.007579235246351309,8.512389620411993,6.0,0.08915676412405749,-0.3071842352661389,0.6968558139874897,0.13122954388054886,0.41,0.4730119956186665,0.4,0.46636417156734955,1.0,0.030300999999999828,6.071848536822177,5.935786372113923,4.066536328304814,0.011801879532258367,0.425349022988499,51.45735709660723,115.56060946384102,6.231550215981883,1.019012306109524,0.34619601634008146,0.2716424560324912,0.157797338380595,0.18154976082888702,0.27999980336674196,0.7089488281269685,1.0297626548710368,0.03566270564962299,0.6,0.0,-0.41461290575499915,0.36664143237844943,0.3826329951100545,0.05492692954007637,0.34649471506860957,0.4930308493428357,0.0,1.1315033504297265,1948.2928091520423,18199.6259786405,0.05349405847443449
"mp-300763982, Li2TiV2O6, Li3TiV2O6, mp-763708, mp-763982",0.004760637743167948,9.566112062460382,6.0,0.09542737039866721,-0.30322076740737,0.6825243388283535,0.11929155166942419,0.33884297520661155,0.41607520002476844,0.45454545454545453,0.45426575539307545,12.0,0.030301000000000078,6.796857920767496,6.6553035411555905,4.497039974213186,0.011483576052199292,0.4453038822167213,116.04183442341119,118.76373573590884,6.173203465117471,0.13172935536363642,0.3635704521297322,0.28868613750782096,0.1737503805093276,0.18733298477002835,0.27745957555786627,0.7025170681520546,1.0272495997539817,0.04337607745393964,0.5454545454545454,0.0,-0.41922064595740477,0.3991256604214877,0.3891067714275843,0.0606812358619794,0.3433512288937536,0.48855795093692544,0.0,1.1188659059314907,1832.0264168483673,16979.616500811604,0.052051292944727566
"mp-300763988, LiNbTe2WO12, Li4NbTe2WO12, mp-764339, mp-763988",0.005406073023888686,14.298213323766374,6.0,0.08118549612756935,-0.18568180947643823,0.9689229313381545,0.10218259286051513,0.26989619377162627,0.12740184174284946,0.17647058823529413,0.39863284917170105,1.0,0.03030100000000012,4.688270257340557,7.854638035520811,12.026504535872512,0.006321591191436773,0.9441107204306965,656.9103323868828,215.7419469664623,1.462404392164355,-0.4358676292941176,0.2343825129315023,0.153213886624976,0.11244343812644929,1.8719355411806347,0.22739599058352744,6.065376039332075,1.4739831751376282,0.014326852257806355,0.47058823529411764,0.0,-0.2342634015021461,0.19330060569387955,1.1270211612597896,2.3212828337146747,0.14904626835032098,7.483011327993021,0.0,1.0753807580840276,10752.802805462405,162228.257442235,0.066858643869763
"mp-300763993, Li2Ti3V3O12, Li4Ti3V3O12, mp-763640, mp-763632",0.0029109051813489646,14.584226760970207,6.0,0.08629806362416814,0.0741472332554316,0.939342512163085,0.14829629612152084,0.20249999999999999,0.4419477911683393,0.4,0.48080423561446634,2.0,0.03030100000000014,8.908859899147984,8.847651494534245,8.847651494534247,0.0057117334885687055,0.3387229218617428,219.3687482637153,238.7773159052574,1.6812877782026407,0.003020134750000003,0.3870014113067732,0.24123567184883096,0.0766077672302228,0.1482025502320082,0.21983490271862577,0.5566135932590006,0.9925565965153799,0.034519225449667255,0.3,0.0,0.09633613752083803,0.3134265681647445,0.3042521635013815,0.04644286227402794,0.27204173382885066,0.3870909461339915,0.0,1.063721462803927,11290.894424889213,107087.27068886103,0.05177883817450089
"mp-300763993, Li4Ti3V3O12, Li2TiVO4, mp-763632, mp-763993",0.002666989499609179,17.852056835450743,6.0,0.09619260846163019,0.07246970468135205,0.9429479336218755,0.0838495304274377,0.16735537190082644,0.40780946308388605,0.45454545454545453,0.4471835978595382,2.0,0.03030099999999985,10.078548542599776,12.28279821205028,9.91442131975467,0.0057878317840768445,0.35873631916921156,236.46234207334015,235.63787657386763,2.113004795490098,0.12236280195454553,0.32114226971389115,0.23801895255749175,0.08491207681006,0.15353356724897654,0.2208068967075658,0.5590746449851796,1.031243378752076,0.04372391293710463,0.2727272727272727,0.0,0.09377692840116558,0.308000237757943,0.3131615017316977,0.05050136174260229,0.2732445588887134,0.3888024581285036,0.0,1.0577645796355117,14898.064625225184,140054.94686934203,0.05246869552452556
"mp-300764005, LiTiV3O8, Li3TiV3O8, mp-782720, mp-770960",0.009967572227612152,8.375905533500772,6.0,0.0834668085858968,-0.005838928856877275,1.2218178650297749,0.129578438958958,0.3254437869822485,0.45821367363522825,0.38461538461538464,0.4954706653334773,2.0,0.03030099999999998,4.586444317100774,6.440457854162722,4.586371034604886,0.008498990337635905,0.37238810439305264,141.3763417677896,160.4699308254506,24.32456598259933,-0.014789527153846124,0.31890833127670054,0.02242065198933941,0.11351080528550814,0.15660806030967084,0.25097460483518785,0.6354581319276366,0.9846081392772744,0.03210261868688339,0.46153846153846156,0.0,-0.0066310477903413,0.025462275440607477,0.33818478357001325,0.044761517836123525,0.31057655450537525,0.44192253386443875,0.0,1.0996987372095925,1490.220025334051,14072.678284194084,0.051364189899013424
"mp-300764005, Li3TiV3O8, Li4TiV3O8, mp-770960, mp-764005",0.004685638681395407,12.625794158038087,6.0,0.09785186442206284,-0.19574341482410076,2.1719239577546707,0.07112332612053025,0.24444444444444444,0.4096873241633593,0.4666666666666667,0.44754162026704486,166.0,0.03030100000000006,5.528645149830851,7.714926234965583,9.62029355548018,0.008635246222478896,0.40731716967393666,156.9687504543687,157.93786956720928,6.584317813053364,0.16262100633333343,0.28433350395942136,0.1383835666534196,0.13259052346823377,0.16893608254213865,0.2523087095685628,0.6388360342545393,1.0383830075041698,0.04566420339696266,0.4,0.0,-0.541667641891639,0.38293957573526066,0.3538876962656961,0.054879567846883394,0.312227485091412,0.44427165976345456,0.0,1.0858518180769845,23529.357281285498,216944.57984222242,0.05218766102510018
"mp-300764006, Li2TiFe3O8, Li3TiFe3O8, mp-772368, mp-764006",0.002551771222288425,23.69700279590304,5.0,0.09581543086587885,-0.25430481277795125,0.9927620698489074,0.09663146222468229,0.15561224489795916,0.4677079239963703,0.42857142857142855,0.4284355049213299,9.0,0.03030100000000026,13.999999999999998,14.264521401085679,14.326557693734149,0.00452975074505954,0.37624138059459056,33.045372875131434,301.08331966258794,14.159295065479924,0.5660601944285715,0.3431198502482212,0.17894772788307775,0.084953192884422,0.21011384068940728,0.20348486027901203,0.7072775535047857,1.1292555176454953,0.04106375608537665,0.2857142857142857,0.0,-0.3673436375239169,0.25849022898598173,0.32235452528275044,0.0905839381038748,0.25180885070409575,0.4768920760680839,0.0,1.0451119210038378,406438.8309516702,3628848.4722554446,0.0547516747805022
"mp-300764013, Li2V3CrO8, Li5V3CrO8, mp-777666, mp-764013",0.002369589236635988,23.95730683045889,5.0,0.09702466510732957,-0.2576401481967569,0.9871494269090735,0.1037921699398418,0.1479591836734694,0.4165362617458631,0.42857142857142855,0.4280681456157119,9.0,0.030301000000000165,13.999999353928402,14.623921941432346,14.412885211393572,0.004586918256144789,0.3148935927521724,36.829718551902765,297.3308690948598,14.139448767533816,0.04145018778571429,0.3181211847593273,0.18408665953992856,0.07375934844286204,0.12963301914167852,0.20433730795674127,0.5033256958699666,1.096421642974426,0.04158199933171267,0.2857142857142857,0.0,-0.3747198524199928,0.26774136864186054,0.2783467357836872,0.03733327661454414,0.2528637393563525,0.35980238301234124,0.0,1.0451119210038378,361678.6497899245,3215925.6974693425,0.0554426657756169
"mp-300764015, LiTi3VO8, Li2Ti3VO8, mp-768011, mp-762484",0.005524888421740019,7.6504325067640195,6.0,0.08287673038762793,-0.014940465587965765,1.2331774427645892,0.07182354948262025,0.3136094674556213,0.45159495579090997,0.38461538461538464,0.4911469151751129,166.0,0.030301000000000283,4.413761564164847,6.56065150726982,2.6620400893660197,0.00843890574843808,0.3882272122845947,143.31810970499322,161.61246875153606,13.968631115764335,-0.04649170792307687,0.3055048238790112,0.010585866013358656,0.10214601480255664,0.17632243416901852,0.25038177433156383,0.6339571076920172,0.9652720560802472,0.031875665533703045,0.46153846153846156,0.0,-0.016962473775299556,0.012018532727993785,0.35083385998751143,0.05645127703031317,0.3098429374314799,0.44087866267880343,0.0,1.0996987372095925,15108.584556118107,146756.3793553563,0.051001064853924874
"mp-300764015, Li2Ti3VO8, Li3Ti3VO8, mp-762484, mp-762821",0.002032792744825905,12.430674417545278,6.0,0.09051581880534365,-0.010287033287608752,1.2386170457087926,0.07738417898816398,0.2704081632653061,0.42408565072755616,0.42857142857142855,0.4641977318522569,12.0,0.030300999999999988,7.08047422158076,6.919540475598934,8.928001401144313,0.008558414734827255,0.4064505156208651,151.99482059574032,159.3557257767242,13.960216676575724,0.05081409078571434,0.35850625478634357,0.007287946700777801,0.11823092067608638,0.18065709444581365,0.2515581796335158,0.6369357210702873,0.9977677251633704,0.038792493773718704,0.42857142857142855,0.0,-0.011647481493542824,0.008251769188448648,0.3589442249658069,0.05941244854343537,0.31129871781062235,0.442950107366331,0.0,1.092258927424332,27531.77457958654,264510.14661198197,0.05172332503162494
"mp-300764015, Li3Ti3VO8, Li4Ti3VO8, mp-762821, mp-764015",0.002914090721199401,8.929179198532825,6.0,0.09830871545266719,-0.012265000441308812,1.2373136576322232,0.05064630193813365,0.23555555555555555,0.39618930714339284,0.4666666666666667,0.4368504432127019,12.0,0.03030099999999984,5.190125014295463,7.415542127790108,3.250623207632674,0.008675562481750625,0.4225738463876397,161.93666374512392,157.20391553118094,14.084752785087115,0.1351457830000001,0.2971521206231277,0.007718108327777668,0.12380789579719216,0.183281953533815,0.2527007599107423,0.6398286907754116,1.0305086832768344,0.04587740054457802,0.4,0.0,-0.013914071439729973,0.008755834226518284,0.3662003831609749,0.06138087023772388,0.31271264033071094,0.4449619920810696,0.0,1.0858518180769845,22222.777805593232,212462.8737880676,0.052431314908089166
"mp-300764017, Co3NiO8, Li2Co3NiO8, mp-773140, mp-769860",0.0038683708777733825,20.027620837055956,6.0,0.10386618359316672,-0.2291441249867813,1.0129999847173223,0.19911067874984156,0.1909722222222222,0.34543488043871934,0.3333333333333333,0.3557662577256501,186.0,0.030300999999999877,11.471804564981943,12.528124534915849,12.148094303279924,0.005728749234963252,0.32893891783063084,367.6221572333881,238.06809054286643,14.14378249710746,0.05839571033333335,0.2516920003253404,0.1620209418796506,0.03591694594718264,0.18757816393745627,0.2200529886709077,0.6538241574252228,1.4533657123515236,0.034622061197722244,0.25,0.16666666666666666,-0.31832370631935186,0.22507715056389904,0.3061757128128918,0.08944275103030408,0.14728075140958474,0.4494449707336916,0.0,1.052826000675685,230010.79919108114,2390025.8238595687,0.06924412239544449
"mp-300764017, Li2Co3NiO8, Li3Co3NiO8, mp-769860, mp-764017",0.003071721037164143,23.837493090901404,5.0,0.10757847731018469,-0.2691840178558058,0.9810355035339633,0.1370694661584855,0.14030612244897958,0.3896327147024895,0.42857142857142855,0.38113415386684735,186.0,0.03030100000000019,14.0,14.336337137714349,14.45891180791383,0.005085858126863732,0.34540117640171125,39.189257762412,268.1617059592722,14.149908624991323,0.18935802128571438,0.2832662266943027,0.19020038479448423,0.06397926634685945,0.18164402749506967,0.21149271591425423,0.6283897692978282,1.3350153733522712,0.04610506170436487,0.21428571428571427,0.0,-0.39862733021001756,0.28166260463560433,0.3054275584434524,0.08415234402796795,0.14155138862525823,0.43196112940154624,0.0,1.0451119210038378,292859.8583573352,2986238.4440060756,0.06147341560581982
"mp-300764019, LiTiNiO4, Li2TiNiO4, mp-773607, mp-764019",0.0034014809934186413,9.568618911425517,5.0,0.09771768566235194,0.01630678808912271,1.2367886490594933,0.18189976248943648,0.2653061224489796,0.3975825342437023,0.42857142857142855,0.42967421141917206,74.0,0.03030100000000014,5.842658831880745,6.056138344441378,6.056138344441378,0.009239362708792276,0.3693705703258272,0.0,147.61108904933133,1.2965739869376731,-0.0019947311564624736,0.32895016469646765,0.011530603156738472,0.11270776548150267,0.17410218248185977,0.25806038415130617,0.6533990550358887,1.151674993354912,0.04187900814100797,0.35714285714285715,0.0,0.018606360332703877,0.013156641026738856,0.33570131927543684,0.08763454723126374,0.1727189778989594,0.45439935617815286,0.0,1.092258927424332,25629.497575387668,267736.4606276933,0.055838677521343964
"mp-300764036, Mn3CrO8, Li2Mn3CrO8, mp-773120, mp-761312",0.002729724153807589,20.30320604677414,5.0,0.09359363775032445,-0.23459359428694918,1.008776245941739,0.1732882309985791,0.24305555555555555,0.39795370072242015,0.3333333333333333,0.3838166405431744,186.0,0.03030100000000006,12.556808048296963,12.000177553680334,12.126254151258182,0.005162165991962695,0.3909366183442925,201.5868633255218,264.19770183485883,14.14288973676558,0.15314133472070252,0.2945772100035588,0.16587334806667053,0.11002069109551986,0.2654090383632525,0.2125452101990564,0.8301510344301466,1.2339244351329437,0.03119787925010815,0.4166666666666667,0.16666666666666666,-0.32862836473010953,0.23236221471922233,0.3440823558203518,0.12992727995093103,0.2630208705920375,0.5673540736117146,0.0,1.052826000675685,30207.43669203935,242253.65455984062,0.0623957585002163
"mp-300764036, Li2Mn3CrO8, Li3Mn3CrO8, mp-761312, mp-764036",0.0022564587236364136,23.14327133681207,5.0,0.09884753695121776,-0.25122470031056826,0.9954664784962072,0.2322486373836981,0.17857142857142858,0.4297888761426174,0.42857142857142855,0.39907410140619004,186.0,0.030301000000000092,13.999999999999996,13.105775382141454,14.391322906873228,0.004673095973224189,0.3965045017309924,35.76886048129819,291.8477170982722,14.144974915453565,0.1386135571428572,0.2763189052741194,0.17775738904615576,0.11374233066126506,0.24190352227310472,0.20560905359811374,0.8030600566007737,1.158138235106315,0.042363230121950465,0.35714285714285715,0.0,-0.3612791613320845,0.25562789150822474,0.3370233662958603,0.11681117888960657,0.2544375016888565,0.5488391576601008,0.0,1.0451119210038378,459762.30089034047,3664327.892555612,0.05648430682926729
"mp-300764037, Li4V5Cr3O16, Li10V5Cr3O16, mp-777002, mp-764037",0.002291792058935345,24.260592093892605,5.0,0.09683465377275409,-0.2572080914343611,0.9877092323889918,0.23012530053792912,0.15051020408163265,0.4343823690886516,0.42857142857142855,0.4239646838215086,1.0,0.03030100000000018,14.579118722616881,14.624113678300683,14.400102694631812,0.004577935319089819,0.3165585570929592,35.41527776403684,297.9142990246013,14.549447748958046,0.4071333641785714,0.30892946324770115,0.17551202988920586,0.07716573195027639,0.13153978252666484,0.2042038306332237,0.5029969131948197,1.0976311008589648,0.0415005659026089,0.2857142857142857,0.0,-0.37226741153593484,0.2540254806756196,0.27919805415378246,0.03777526023069291,0.25269856357185466,0.3595673527109246,0.0,1.0451119210038378,46675.80936116146,410212.10279846756,0.055334087870145196
"mp-300764043, Li2Mn3NiO8, Li3Mn3NiO8, mp-772391, mp-764043",0.00448969652153407,23.226457970665304,5.0,0.10038495058504936,-0.26335244475759456,0.9858746243234855,0.16927405037561666,0.17091836734693877,0.423524688288778,0.42857142857142855,0.40250340365495685,186.0,0.0303009999999998,14.0,13.121287763605432,14.515576549816776,0.004745778426252676,0.37891195677715095,36.26258057505819,287.37801664362723,14.142040041536854,0.14995817842857154,0.2773345997238095,0.1862231887533198,0.10981246556138202,0.24632895227735135,0.20666954651307987,0.8072020896747747,1.2039891013273611,0.043022121679306864,0.35714285714285715,0.0,-0.38625287065645186,0.2731291950032059,0.326224999709014,0.12827356983891283,0.1383232569926403,0.5516699670430971,0.0,1.0451119210038378,42073.68911162303,357694.85934394674,0.05736282890574249
"mp-300764051, LiTi2Mn3O10, Li3Ti2Mn3O10, mp-768002, mp-762872",0.0005932694555296548,11.983487964916204,6.0,0.08554591130727689,-0.25993723060111273,0.9756165456811635,0.16025454338705972,0.3125,0.4798920638138518,0.375,0.46260465743124307,1.0,0.03030100000000012,7.140563971872948,7.956061052639352,7.048412961894366,0.007077439311846026,0.431574474727191,67.68459075291638,192.70138979275504,5.862501974948583,0.6173561463938493,0.35503735492818783,0.1783439593274243,0.16387638252658618,0.27180566282212565,0.23611996958684098,0.9222284370396083,1.0482539862179796,0.03207971674022883,0.625,0.0,-0.37410480854222544,0.25667478492618395,0.3777275169433445,0.1293582542309266,0.2921942108539317,0.6302829712356564,0.0,1.0802764352634422,10012.14761117413,85366.85146735232,0.053466194567048056
"mp-300764051, Li3Ti2Mn3O10, Li4Ti2Mn3O10, mp-762872, mp-766150",0.0025987452110306885,13.496337246014065,6.0,0.09332149589619972,-0.23273938816093773,0.9924545378986902,0.08971421450946333,0.2469135802469136,0.4602282973189967,0.4444444444444444,0.44723347812116043,2.0,0.030301000000000352,7.879742947978888,9.0,7.879742947978891,0.006862874642819451,0.4436690908980331,35.19892585208872,198.72611151269842,5.9184793726780995,0.6596338340943563,0.327256041132825,0.1689169180268782,0.16273365835140824,0.2579026154473886,0.23370931507903303,0.9128129939372384,1.046666683188782,0.04147622039831099,0.5555555555555556,0.0,-0.3224162790414442,0.23400235176228493,0.3780544876148199,0.12129349478553954,0.28921106930608664,0.6238481301315242,0.0,1.071047673948791,9426.772695096273,79935.27954266254,0.05184527549788873
"mp-300764051, Li4Ti2Mn3O10, Li5Ti2Mn3O10, mp-766150, mp-764051",0.0016198979091511599,15.677103455612045,5.0,0.0966507825468532,-0.2369901489124254,0.9935317940648059,0.20127523499161865,0.22160664819944598,0.45855830494625643,0.47368421052631576,0.44211071233175225,2.0,0.030301000000000085,8.33586264565435,9.500065740327244,10.66410555579233,0.0067336207629287576,0.44776988914307475,0.0,202.54071911430543,5.150373064275215,0.6834456720108605,0.28757805398512365,0.16286715630029802,0.1588878714648198,0.2511518864014553,0.2322327963971376,0.9070460631746821,1.04176582823783,0.04578194962745678,0.5263157894736842,0.0,-0.32879234227920295,0.22595653889443348,0.37741631776097045,0.11754734545142609,0.2873839040230213,0.6199068091854881,0.0,1.0671855054992498,10928.956228446228,92379.60423310034,0.05086883291939643
"mp-300764078, TiMn3O8, Li2TiMn3O8, mp-771787, mp-762614",0.0019832317719710815,8.66480575905297,6.0,0.0813950905859962,-0.19631131855844544,2.183816429948158,0.03014644812657869,0.46527777777777773,0.4716080471312462,0.3333333333333333,0.47017427876802426,166.0,0.03030100000000025,6.124534230438411,4.189401403931948,5.8754650084320295,0.0089787079257809,0.47392837539799265,137.60345196641626,151.8962865080604,6.523873188664309,-0.012313846333333397,0.21875367734147072,0.13881356179020654,0.2137039243531822,0.320986621731141,0.2556104561664536,0.9983536415570807,1.0599337462503178,0.02713169686199873,0.8333333333333334,0.3333333333333333,-0.5468737351627145,0.386699511698556,0.4182181223636268,0.15621484149081263,0.316313337055981,0.6823095821729787,0.0,1.1084425876987576,15527.73249816517,129253.1862936972,0.05426339372399746
"mp-300764078, Li2TiMn3O8, Li3TiMn3O8, mp-762614, mp-763628",0.0011968484195568816,36.79001039766096,5.0,0.09050381945843303,-0.19541554631544122,0.8312099977234134,0.14503879716062185,0.11394557823129252,0.4475303022034072,0.42857142857142855,0.45556164786794795,2.0,0.030301000000000182,21.139573284388636,21.002520337996888,23.02976886136006,0.0028524267258261513,0.3385564010458705,198.73870457511828,478.1305613281268,10.59746830869524,0.08279758471617546,0.3272293895156164,0.25553196526288285,0.07320831037425471,0.2061541807587092,0.1744129922279787,0.6812156612727867,1.0478309493715436,0.038787351196471295,0.23809523809523808,0.0,-0.264769829175385,0.34622196681471384,0.28847288304827545,0.09897744180352,0.21583293745082419,0.46556646248898315,0.0,1.0298529112310417,174985.85133606035,1443313.7775147308,0.05171646826196173
"mp-300764078, Li3TiMn3O8, Li4TiMn3O8, mp-763628, mp-764078",0.0007196518812081092,35.81140333873847,6.0,0.09696931560598544,-0.00890861791325411,0.8477446748255426,0.11547058715839414,0.09925925925925926,0.43248336653970415,0.4666666666666667,0.4358158353371463,2.0,0.030301000000000022,20.223110150838803,20.3671045879003,22.790700866842524,0.002852454306750882,0.34462813992327646,335.7826031233165,478.125938192537,9.0294906429913,0.21091559929312184,0.2952452232409588,0.4969511905770762,0.07114196861358796,0.20045557498578326,0.17441355437576472,0.6812178568883248,1.0666645736224996,0.045252347282793204,0.2222222222222222,0.0,-0.01766869095932022,0.9856160735223838,0.28971634988009054,0.09573455612918118,0.21583363309858752,0.4655679630489632,0.0,1.0278352808789581,152600.95856707008,1254335.269578129,0.05171696832319223
"mp-300764083, Li6MnNi7O16, Li8MnNi7O16, mp-762749, mp-764083",0.0021667394173630135,51.09221986919333,6.0,0.10869598128688132,-0.2630130119579945,0.8736284364133176,0.2486809619855905,0.06055555555555556,0.3790560183662148,0.4666666666666667,0.39456220046436324,2.0,0.030300999999999967,29.987150388639346,29.894089960445463,30.10591003955453,0.002398054874452007,0.22965607898454674,674.8575386255964,568.7244299938153,13.889535362782896,0.2770841227333334,0.3048719779242824,0.25517835549022405,0.035350973933184524,0.12248321752860339,0.1646115759886688,0.6429336608347468,1.2906074740063163,0.050724791267211286,0.16666666666666666,0.0,-0.4041380784669332,0.39209957517478833,0.20696655700190608,0.07325730807095614,0.1101739937674035,0.4394032126781381,0.0,1.020804652389661,343079.5862814969,3589781.3266522926,0.05797119001967004
"mp-300764093, LiNi2(PO4)3, Li3Ni2(PO4)3, mp-540199, mp-504228",0.0025890915242655463,30.31345729086216,4.0,0.07905024184065929,0.042703428032001924,1.2039690587389205,0.11826622242030477,0.12654320987654322,0.543021269371591,0.3333333333333333,0.5209159243438328,2.0,0.030301000000000036,17.999999999999993,17.999999999999993,18.000000000000004,0.002906682404879337,0.175851309683968,344.45319432593124,469.20585106828133,23.705785790040636,4.319566797061727,0.28848505775973615,0.023870219696189094,0.05090253858787236,0.07007048712423829,0.08911732866381823,0.4323226236899945,0.8525042880204617,0.026350080613553095,0.2222222222222222,0.0,0.049439072242572636,0.027635287619569807,0.18222834586263179,0.07343478236824766,0.04327058927282895,0.3090458355497788,0.0,1.034914331695523,88222.10326621498,752169.9650745436,0.05270016122710619
"mp-300764093, Li3Ni2(PO4)3, Li4Ni2(PO4)3, mp-504228, mp-773629",4.4011309214223565e-05,33.77789315186737,6.0,0.08597855383695453,4.4818194266937894e-08,1.2833101559607454,0.04361340866652938,0.1025,0.5264180208918829,0.4,0.504779541388606,148.0,0.03030100000000025,19.99999107351921,19.999998232678358,20.000008753132033,0.0029140505155187076,0.2000697846576855,354.72595627658364,479.32929970132403,1.4171039726399401e-06,3.9987212284666667,0.2388501326039317,4.9234851188815e-08,0.05528336096873996,0.1009592754787922,0.08848547243874223,0.4292573866018162,0.8595343540583107,0.034391421534781814,0.2,0.0,5.176408421710479e-08,5.6865231287844246e-08,0.19352815084137429,0.07881503747142861,0.04296379382008504,0.3068546507605379,0.0,1.016309146629244,2810332.794066956,23793109.21757443,0.051587132302172725
"mp-300764093, Li4Ni2(PO4)3, Li5Ni2(PO4)3, mp-773629, mp-764093",0.0018426159513034303,35.509680413763576,4.0,0.0886220415791957,0.059919625863335435,1.184467218515708,0.2798747963225771,0.09297052154195011,0.5302628714043933,0.42857142857142855,0.500973911084774,2.0,0.030300999999999804,21.0,20.999999999999996,21.0,0.002793118361307125,0.20968589769151605,352.2929270637416,488.2830639974601,1.3585313135482024,3.9021615368253957,0.2458133970788841,0.03084694101118428,0.05542814767156606,0.10927639970268363,0.08794127256787757,0.4266173847131657,0.8560608196768714,0.03798087496251245,0.19047619047619047,0.0,0.07018361307889927,0.03613089603620688,0.19770123227723502,0.08011720553713908,0.042699559585872945,0.3049674453615532,0.0,1.0298529112310417,128620.11071234813,1084607.588425643,0.05064116661668326
"mp-300764096, Li4V3Cr5O16, Li10V3Cr5O16, mp-778301, mp-764096",0.0019461451192482016,24.275484706923475,5.0,0.09796943014945735,-0.2562905390710127,0.9898901700223903,0.1839855143073514,0.15561224489795916,0.41474580020727675,0.42857142857142855,0.4066448268332827,1.0,0.030301000000000095,14.601573066062748,14.632545263468632,14.394903533187962,0.004631582775364819,0.32154618609768143,36.977887675944174,294.4635684416074,14.4262054868083,0.13686980873404256,0.309338050670002,0.1777762509296304,0.08332899475031161,0.13588399785965957,0.2049984027784624,0.5049541112313418,1.1172859234884989,0.041986898635481724,0.2857142857142857,0.0,-0.3709272565865816,0.25729415249817067,0.2823587547370746,0.03875851794748069,0.2536818322947449,0.36096645576357245,0.0,1.0451119210038378,47882.316964173064,411748.5160956329,0.05598253151397563
