,density,bandgap,volume,formationenergy_pa,total_magnetization,energysStab,atomMean,transition,chalcogen,ICSDVolum wmean,ICSDVolum wstd,Polarizability wmean,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,NsValenc wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,MendeleevNumber wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,vx,vz,Hall Number,strainlatticemean,strainlatticestd,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300763512, Li3Co2(SiO4)2, Li2CoSiO4, mp-779222, mp-763512",3.002785061137215,0.14669999999999986,357.07802066550903,-2.4179786096666667,13.9999986,0.07760555183333384,10.333333333333334,1.0,1.0,4.434166666666667,2.9628318051410814,1.7580166666666668,0.0,0.0,0.0,0.0,0.3570714214271425,5.272364362303585,0.3469713069969507,17.842108432955264,2.3930000000000002,2.5957721822652737,0.8165287078074576,-0.4286666666649999,0.4082643540160131,3.0664999999983333,0.5143808534911763,0.4422166387140533,1.1636866703140785,0.05161570666666667,0.08940102641523827,2.637833333333333,1.0,2.0,-0.005897050415900385,0.5293899948345343,6.240659163130553,9.832062661770301,21.0,357.07802066550903,1.9961268186978918,0.08401525230840894,0.317940403781007,0.5445636513678119,7.0,0.0037070953855183842,0.0054138850282976145,367.8978417696946,0.2846504933086888,2.422120283277993,0.003320033517965809,0.0010641570654965577,0.011014567589246871,0.8426252203840354
"mp-300763515, MnF4, LiMnF4, mp-561659, mp-763515",3.3402801604410643,1.3254,520.715876094045,-2.4063154791698618,23.982236999999998,0.0,12.2,1.0,0.0,7.788000000000001,5.348000000000002,1.1628,0.0,0.0,0.0,0.0,0.6000000000000001,9.889599999999998,0.5558622240000001,32.0,1.3930000000000002,1.1890000000000005,1.598584485674056,-0.50875862069,0.7992922429000001,4.93175862069,1.0070451218,0.4,2.1,3.10120689655e-05,3.10120689655e-05,4.423,2.0,2.0,-0.06259697857195175,0.3918126611750813,5.950403133530664,8.954447576036975,2.0,520.715876094045,2.9108902397741003,0.07681732368147676,0.037561109927737764,0.8663173292412608,88.0,0.013074096124047772,0.012445060167681984,536.4940878555707,0.16345345382124574,4.0,0.0012580719127315756,0.009928916342218827,0.013074096124047772,0.9096092781760052
"mp-300763519, Mn3Nb2Co3O16, Li4Mn3Nb2Co3O16, mp-851279, mp-763519",4.850204319077436,0.0,268.21431325924647,-1.9204667313340809,10.0000006,0.06610564218749992,15.25,3.0,1.0,4.000208333333333,4.3726639149998325,0.9888749999999998,0.0,0.0,0.0,0.0,0.4978251310561884,7.277659136102903,0.3198847326146108,22.598626433185416,1.5713541666666666,0.8802995946279216,1.242212871018705,-0.2890391522989583,0.6211064356540438,2.544143318965625,0.7825450724125681,0.5773502691896258,1.4063657359781392,0.04839941627155172,0.0838078685002699,2.255104166666667,2.0,1.0,-0.19074644787436715,0.5412971153248615,5.468686797660742,8.683351905475835,1.0,268.21431325924647,1.4993635924652549,0.08948068322066932,0.11973281176462447,0.43002199978747696,1.0,0.004935315593689753,0.008247705333826941,276.3414751653148,0.17905378998599478,1.9930434571835665,0.005260521371971559,0.004935315593689753,0.0192761687807678,1.324448310848196
"mp-300763520, PWO5, LiPWO5, mp-767454, mp-763520",5.134605700008891,1.6157,190.68445494454224,-2.4576884241921766,1.9999999,0.01136675749999938,18.428571428571427,1.0,1.0,5.7923809523809515,4.6758796812632815,0.8923809523809524,0.6666666666666666,0.9428090415820634,0.0,0.0,0.5387480237611789,8.272718828006681,0.5364770278583862,24.85258122712395,3.426190476190476,3.0368226174699973,1.3186835247745832,-0.8231065759619046,0.6593417625358771,4.006916099771429,0.8307185655964225,0.5985621471417397,1.4677176197545183,0.0,0.0,3.1838095238095243,2.0,1.0,0.2102318553224573,0.4830756252867306,5.137790243386995,7.6195358262550625,1.0,190.68445494454224,1.0659585087712315,0.07341972372143127,0.16953482275555926,0.5334671624355978,1.0,0.006941951734157524,0.006486664439288162,196.4623846138168,0.1031886844414555,1.8070158058105024,0.0012117710014886867,0.0035248222544316454,0.007172070149797878,1.3132284864970298
"mp-300763525, K2Li3FeO4, K8Li13(FeO4)4, mp-24988, mp-763525",2.7824857140853063,3.0919000000000003,522.4525676390143,-1.9425576177500001,20.0000008,0.0,10.5,1.0,1.0,7.43425,4.9859182892923535,4.276825,0.0,0.0,0.0,0.0,0.248746859276655,3.3195489633382427,0.2902635523996933,14.294929170863352,0.7090000000000001,0.4827706494806826,0.6496616848938749,-0.2340833333324997,0.32483084247599764,6.0785833333325,0.4092612160578162,0.3464101615137755,0.8814051281902099,0.052766570000000006,0.09139438018113973,5.8445,1.0,4.0,-0.1153161768268192,0.43546397810676735,5.367067240230283,9.774963123554224,81.0,522.4525676390143,2.9205986406503444,0.0765619741917658,0.0042256674469958,0.4281343807888252,14.0,0.008806590139926112,0.007185409090191998,538.2834028910443,0.12608810717777774,2.4000000000000004,0.005368963375453579,0.0025336697810886552,0.017094969789599006,0.780258127492394
"mp-300763525, K8Li3(FeO4)4, K2Li3FeO4, mp-763674, mp-24988",2.644181969518306,0.0589,510.5490527691345,-1.6109868477419362,11.000000300000002,0.0572610347782252,12.67741935483871,1.0,1.0,8.02266129032258,7.253462549577033,3.752233870967741,0.0,0.0,0.0,0.0,0.3645125606448233,5.055790287256789,0.47549232172201594,18.49620113146279,0.6970967741935485,0.6503465017361895,1.0244807028150085,-0.2959946236572579,0.5122403514855851,6.638978494624999,0.6453824013463509,0.44698085356616185,1.1942837751941486,0.06808589677419355,0.11792823249179316,6.342983870967743,2.0,1.0,-0.4624674870450176,0.6970201178585398,5.287904789343304,10.143445299092528,1.0,510.5490527691343,2.8540559695997536,0.06071894528422112,0.19723299560981525,0.4686308649554493,1.0,0.002592742608177401,0.007633525381244909,526.0191996170919,0.11710224799803835,2.1202163516329007,0.006212828663435125,0.002592742608177401,0.017493541143295467,0.7471210181797142
"mp-300763526, P(WO4)2, LiP(WO4)2, mp-504791, mp-763526",5.387137641630751,1.1591000000000002,649.3400817139858,-2.3654651945995666,3.9999998999999997,1.4371363636911386e-05,20.63636363636364,1.0,1.0,5.744545454545455,4.888350181105374,0.977151515151515,0.8484848484848485,1.1999387801953532,0.0,0.0,0.5620374845754972,8.570595025594526,0.8101108886753691,25.872577496247978,3.7854545454545456,4.096126235571976,1.394491257279986,-0.6851587301575757,0.6972456287901999,3.8639466089454544,0.8784744445631045,0.6312929289696867,1.6975107362619293,0.0,0.0,3.1787878787878787,3.0,4.0,0.14326812067173733,0.5018317197493086,5.140989596,16.323231935,115.0,649.3400817139856,3.6299214080693663,0.06776110275505932,0.033243779775245175,0.5595199427932825,19.0,0.0021061417981904536,0.0019596275217988613,669.0157355300012,0.27609720163187274,1.7814470856604931,0.0002934965510233601,0.001035095213264138,0.0021061417981904536,1.3572177032288684
"mp-300763533, Mn7Co(PO4)12, Li8Mn7Co(PO4)12, mp-762148, mp-763533",3.136884562586377,0.0049000000000000155,838.0582266018929,-2.168595165272324,15.9999991,0.08149101422794214,11.264705882352946,2.0,1.0,4.256176470588235,4.75756273744152,0.5711617647058824,0.0,0.0,0.0,0.0,0.5387252671768883,8.046226489552911,0.5789279937267737,24.101100627784373,1.2485661764705882,1.2565637116045358,1.3972906524440845,-0.6829814727599265,0.6986453263575201,2.9100770609952207,0.8802379530058692,0.5769130954686186,1.607874895071346,0.00570088987068965,0.00985580808268908,2.2270955882352945,2.0,1.0,-1.392955697328671,0.9296432082713908,7.8946357017843125,10.871283473600487,1.0,838.0582266018931,4.684887909461866,0.08113994689333487,0.22514748953142472,0.4841953917068387,1.0,0.0015795111135016178,0.001960559512003188,863.4522289261571,0.1334231333734771,2.1812348491457842,0.0015074875051160734,0.000802007293798663,0.006169194702337744,0.8871365135656033
"mp-300763539, P3W2O13, LiP3W2O13, mp-767085, mp-763539",3.7806896087397437,1.8068,1174.6275105616526,-2.4419293032242075,4.000639700000002,0.0026848614814785066,16.5,1.0,1.0,5.821296296296296,4.783727181560362,0.8058518518518518,0.5185185185185185,0.7332959212304936,0.0,0.0,0.5518394231759756,8.446522158786726,0.4136623091365157,25.24485034884941,3.02037037037037,2.3084887781744743,1.3594461582704078,-0.8945502645481481,0.6797230792846106,4.040291005288888,0.8563974155928102,0.5989245047702307,1.4389734948194381,0.0,0.0,3.1457407407407403,1.0,4.0,0.2105857013639097,0.5065993761224378,9.071255854321858,6.090351056003399,81.0,1174.6275105616526,6.56636740464296,0.06129602733855001,0.1866864778527896,0.6090848035929284,14.0,0.0011269294059409562,0.0010386262161664243,1210.2198987591805,0.4789982137514159,1.7916128329552332,0.0002089113730331057,0.0005722059157641472,0.0011642859332353845,0.9816397839913534
"mp-300763543, P3W2O13, LiP3W2O13, mp-767771, mp-763543",4.2139113825225705,2.1023,526.9334853289937,-2.4341799391964294,-2.0,0.010434225509257544,16.5,1.0,1.0,5.821296296296296,4.783727181560362,0.8058518518518518,0.5185185185185185,0.7332959212304936,0.0,0.0,0.5518394231759756,8.446522158786726,0.4136623091365157,25.24485034884941,3.02037037037037,2.3084887781744743,1.3594461582704078,-0.8945502645481481,0.6797230792846106,4.040291005288888,0.8563974155928102,0.5989245047702307,1.4389734948194381,0.0,0.0,3.1457407407407403,2.0,2.0,0.2105857013639096,0.5065993761224376,6.096763648363411,10.476512868098958,2.0,526.9334853289938,2.9456477320412766,0.0683198183496029,0.18121738188637893,0.5642906013937736,2.0,0.0025121240527211396,0.0023152806960786017,542.9000968679474,0.1399932804249729,1.7916128329552332,0.0004657002313692044,0.0012755477286531592,0.002595398329040257,1.0941239528724596
"mp-300763561, LiP2WO8, Li2P2WO8, mp-765954, mp-763561",4.053766567986241,2.3080000000000003,311.91068910715205,-2.510591090932538,1.9999958999999998,0.06279995361111101,14.25,1.0,1.0,4.465416666666666,4.159119268580522,1.0231458333333334,0.29166666666666663,0.5051814855409225,0.0,0.0,0.5013003923131651,7.3586828884271505,0.5356211564629807,23.038501892363684,1.9614583333333333,1.8196957139366583,1.2233906972811108,-0.6479960317437499,0.6116953487733441,3.13799603174375,0.7706878459520894,0.5448623679425842,1.4700422801931772,0.0,0.0,2.49,1.0,2.0,0.2023277776323412,0.4818964582326597,7.523993916771736,5.0499741180127975,6.0,311.910689107152,1.7436337593809947,0.07694510267891196,0.2512378922383433,0.5295558203148033,4.0,0.0042439144566296105,0.004424942962550725,321.36189489778803,0.10597458044731747,2.211083193570267,0.001977278133153766,0.0021548758469505077,0.010453652436039346,1.0642207599279194
"mp-300763561, P2WO8, LiP2WO8, mp-767148, mp-765954",4.09964476141967,1.9197,302.7973384623034,-2.3507135687445886,0.0,0.07158850227272673,15.272727272727273,1.0,1.0,5.83969696969697,4.8680408452742086,0.7507878787878788,0.42424242424242425,0.5999693900976766,0.0,0.0,0.5620374845754972,8.57493007978947,0.3885312054797807,25.536484280040522,2.7621212121212118,1.9248407087088173,1.3936537395663535,-0.9400144300121211,0.6968268699326665,4.061529581527273,0.8779468414637602,0.5999693900976767,1.4621015856745232,0.0,0.0,3.121515151515152,1.0,4.0,0.21081087611756127,0.5215690357451602,7.500781863322837,5.010163181028004,81.0,302.7973384623034,1.6926885805193002,0.07265585659280448,0.2080918555019415,0.5355662210650918,14.0,0.004371644379047086,0.003993561633439393,311.97240061504965,0.10050750127412313,1.7814470856604934,0.000837205622620178,0.0022197315662547245,0.004516559802947173,1.0770183495000845
"mp-300763566, P2WO7, LiP2WO7, mp-773366, mp-763566",4.189576471920439,3.0944,283.6148898432307,-2.5351116374940474,4.0000001,0.0,16.0,1.0,1.0,5.845,4.5503134690553635,0.7991333333333334,0.4666666666666667,0.6599663291074445,0.0,0.0,0.524933858267454,8.055857238611473,0.3209492364530818,24.05636898804325,3.031,2.127240622653363,1.2915585890862118,-0.9748492063466668,0.6457792946831638,4.1641825396800005,0.8136309268678615,0.573488351136175,1.3366625103842278,0.0,0.0,3.1893333333333334,1.0,2.0,0.3066520451876228,0.5887719638405977,6.774791368429202,4.795325696608345,6.0,283.6148898432307,1.5854554328014492,0.07051815936411196,0.26730188677765443,0.5632422492607116,4.0,0.004667322944189707,0.004223302906782674,292.2087046203704,0.22561247383049599,1.833030277982336,0.0009278486705871428,0.0023698643281183608,0.004822039802262066,1.0951076916607778
"mp-300763587, Ti3Mn3(SbO8)2, Li4Ti3Mn3(SbO8)2, mp-763292, mp-763587",4.610776455062592,0.6120999999999999,290.96873578943337,-2.437014202792412,10.999999699999998,0.08447255482638916,15.458333333333336,2.0,1.0,4.456145833333333,4.1247760395325805,1.0211666666666666,0.0,0.0,0.0,0.0,0.4823265376162594,7.264549783881997,0.4689208346971367,22.386759305167427,1.2945833333333332,0.6652336812688038,1.2086381713810264,-0.3835704022989584,0.6043190858176605,3.0242995689656254,0.7613943370012253,0.5508043361000952,1.378900717056888,1.0395438218384377e-05,1.6419538488707224e-05,2.6407291666666666,2.0,1.0,-0.054461988471027935,0.5649602352117827,5.6785293142638125,8.712188171559845,1.0,290.9687357894333,1.6265646813808567,0.08248308855205731,0.10598132095484374,0.466917515090565,1.0,0.004549362594189814,0.007189134159955566,299.7853794525892,0.16602847746518176,2.120911098770736,0.004594470390978339,0.004549362594189814,0.017768728168597685,1.2375520136353868
"mp-300763600, Co2C2O7, LiCo2C2O7, mp-763662, mp-763600",2.440328733602502,0.4769999999999999,518.2706454173276,-1.4854988169318182,23.9963479,0.09424068727272683,11.090909090909092,1.0,1.0,4.7,4.506393865934394,0.7258787878787879,0.0,0.0,0.0,0.0,0.42854956435548336,7.483096753425034,0.2781728414728736,20.36214821402219,8.143636363636364,9.405092460328492,1.154027438650994,-0.30651515151515146,0.5770137194768087,2.8940909090909086,0.7269917311524136,0.521353046487432,1.2970263369110726,0.0938467393939394,0.1327193316354025,2.5875757575757574,1.0,2.0,-0.1389247483086454,0.732796982008798,7.965060167000001,7.713889345464548,9.0,518.2706454173276,2.8972209847396213,0.0636732955875349,0.2687495172898461,0.6371771585822495,5.0,0.0025541139448738114,0.003043331282140842,533.9747642441179,0.014195354530189743,1.5640591394622958,0.002316982405119893,0.00021010835035212904,0.007588814894364159,0.6854256502516572
"mp-300763606, LiP3(WO6)2, Li3P3(WO6)2, mp-763461, mp-763606",4.5602299739386325,2.6335,960.6389908640336,-2.538476495099208,15.9999999,0.0012813023611109033,16.22222222222222,1.0,1.0,4.4252777777777785,4.1884499198965575,0.9312361111111108,0.3888888888888888,0.6735753140545633,0.0,0.0,0.4990345617561578,7.376051382684369,0.6029472303087485,22.82410600253195,2.3038888888888893,2.3530671473632028,1.2299656850798502,-0.6474173280402776,0.6149828426700609,3.1342228835958337,0.7748298287176929,0.5448623679425842,1.4994855084739755,0.0,0.0,2.486805555555556,1.0,4.0,0.2708198861623383,0.5876681969797377,8.099518314244872,11.374453897639285,81.0,960.6389908640336,5.370135213521959,0.07495011204494269,0.14121964133444256,0.5441808641757162,14.0,0.0013779601861554078,0.0013820005087003065,989.7473129262044,0.12176060401213774,2.1314806770278762,0.0005502202769957383,0.0006996684672960793,0.003394205280049047,1.1800991876873987
"mp-300763606, P3(WO6)2, LiP3(WO6)2, mp-767435, mp-763461",4.512295974924284,2.1038,960.6265949215397,-2.5130619655462194,12.0000001,0.003886971470587141,17.0,1.0,1.0,5.823333333333332,4.587565721212467,0.8375294117647059,0.5490196078431372,0.7764309754205228,0.0,0.0,0.5290485318914526,8.13043457939531,0.3887465390549027,24.340576571233267,3.1937254901960785,2.4496310638740075,1.2952048703914307,-0.9123669467764708,0.6476024353401779,4.099425770305883,0.8159279401543541,0.5823232315653921,1.3722688789743287,0.0,0.0,3.187058823529412,1.0,4.0,0.26694961406667234,0.5452499420831233,8.197481446536488,11.362494085539375,81.0,960.6265949215393,5.370065918096781,0.07078713035792435,0.2415949332745863,0.5568901333068283,14.0,0.0013779779673779113,0.0012636518281254065,989.7345413742577,0.12897924303210398,1.8225803982152549,0.00026147204553955916,0.0006996774958303,0.0014236564910530404,1.1679899525330109
"mp-300763612, LiMn(CO3)2, Li3Mn2(CO3)4, mp-763614, mp-763612",2.161837691701107,0.8051,558.8704311875135,-1.9375856372339304,16.0000008,0.05583346612499973,8.8,1.0,1.0,3.73325,3.8793478430658928,1.0471750000000002,0.0,0.0,0.0,0.0,0.43229041164476456,6.657414081120386,0.4595799174266244,20.3742944663122,6.3007500000000025,9.92832693294797,1.0726899849111975,-0.219772988505,0.5363449925777851,2.324772988505,0.6757523460686775,0.5196152422706632,1.3546217184144065,7.753017241375e-06,1.3428619774018998e-05,2.105,1.0,4.0,-0.1679430700648783,0.6081712098747625,6.878312245699616,7.751273139812735,81.0,558.8704311875135,3.1241806868747486,0.07157294028779831,0.25813165991155074,0.5964356978186002,14.0,0.002368567397395567,0.002968643366643254,575.8047641229257,0.16736618453533775,2.7202941017470885,0.0025539988331792557,0.0001948447873922889,0.009251060860058748,0.6113183181736455
"mp-300763612, LiMn2(CO3)4, LiMn(CO3)2, mp-763613, mp-763614",2.090723390151048,0.2365,566.8543085135103,-1.8096442678778224,13.9999737,0.09019975519736788,9.105263157894736,1.0,1.0,3.6451315789473684,4.22599268567314,0.7820921052631579,0.0,0.0,0.0,0.0,0.466873552610794,7.206064621143758,0.5212711409606244,21.458339944776608,6.592894736842108,10.47492458603414,1.1897923102283756,-0.2302434966723684,0.5948961552396854,2.228796128251316,0.7495221884037957,0.5469634129164875,1.4377069885903564,8.161070780394736e-06,1.413538923580947e-05,1.9985526315789481,1.0,2.0,-0.17682877574729344,0.6205650358176266,6.888335543816793,7.903263181667013,6.0,566.8543085135103,3.1688119179370817,0.06703662551255764,0.2693525637656777,0.6128936551106792,4.0,0.002335207235436577,0.0027781327659612077,584.0305609157783,0.15710958354060425,2.530697953720276,0.002496385865885657,0.00019210048985977244,0.009120764002589809,0.5924347511155258
"mp-300763620, Co2C2O7, LiCo2C2O7, mp-763630, mp-763620",2.554327901253061,0.6570999999999999,330.09355015962717,-1.4795350187500005,15.999997199999996,0.10210228465909132,11.090909090909092,1.0,1.0,4.7,4.506393865934394,0.7258787878787879,0.0,0.0,0.0,0.0,0.42854956435548336,7.483096753425034,0.2781728414728736,20.36214821402219,8.143636363636364,9.405092460328492,1.154027438650994,-0.30651515151515146,0.5770137194768087,2.8940909090909086,0.7269917311524136,0.521353046487432,1.2970263369110726,0.0938467393939394,0.1327193316354025,2.5875757575757574,2.0,1.0,-0.13892474830864546,0.7327969820087976,4.690827690869014,14.63020107335751,1.0,330.09355015962717,1.845279042727903,0.06664777300059696,0.423483613624707,0.6202280068730145,1.0,0.0040101428278105375,0.0047782492782762285,340.09571482301413,0.3263999553919406,1.5640591394622958,0.0036378292333836353,0.00032988524099277085,0.011914985892189613,0.7174450878540992
"mp-300763647, LiFeP4O13, Li2FeP4O13, mp-705398, mp-763647",2.3347070859921426,2.1962,1122.8308567076338,-2.335743566243736,12.2220019,0.12281109690789548,10.157894736842103,1.0,1.0,4.4085526315789485,4.500183412313307,0.7589605263157895,0.0,0.0,0.0,0.0,0.528121901062881,7.749122387401734,0.5998347423142345,23.765514687581486,1.2346052631578948,1.5583267704198631,1.3416538164001248,-0.7473590225539474,0.6708269083354608,3.104859022553947,0.8451889425545315,0.5637969812007513,1.5978582445039002,0.02777187894736842,0.04810230535849458,2.3575,2.0,1.0,-1.5459397894135984,0.963993525189198,8.25495843574357,12.779464021552934,1.0,1122.8308567076338,6.276815307081408,0.06768606290607948,0.3773642988570354,0.5818943058568535,1.0,0.001178915127573683,0.001301153771817226,1156.8537544967307,0.1088713360821938,2.084104197181403,0.0008129896003770835,0.0005986020123578612,0.004097701450991435,0.6673272200563026
"mp-300763649, NbCr3(PO4)6, Li6NbCr3(PO4)6, mp-849254, mp-763649",2.8823020144048797,0.0,471.6789408131568,-2.498742222605042,4.9999997,0.03866799566176482,11.617647058823529,2.0,1.0,4.299705882352941,4.713062816886377,0.6729999999999999,0.0,0.0,0.0,0.0,0.5568851831988674,8.067042796672629,0.5171868912106264,24.16184078610341,1.5405882352941176,1.1669243577659199,1.3822316638414474,-0.6847163865529412,0.6911158320587445,2.9830252100823533,0.8707513846322041,0.5769130954686186,1.629817187829342,0.0,0.0,2.298308823529412,5.0,3.0,0.05548991463163232,0.4875227829475614,8.253702523529181,8.253702504621705,433.0,471.6789408131568,2.6367654380332866,0.07208292984500278,0.16077187875161408,0.5377614693448052,146.0,0.002806405306959644,0.002958968265730579,485.9712843987363,3.914017858114065e-08,1.7617622508084632,0.0013094560327259065,0.0014249709965935009,0.006607508824968588,0.8128052267300325
"mp-300763666, LiTi3V(PO4)6, Li6Ti3V(PO4)6, mp-761331, mp-763666",2.7634561414955106,1.2412999999999998,463.47507830699783,-2.9028253611020425,0.0,0.014007291142858593,10.685714285714283,2.0,1.0,3.5377142857142854,4.3025350401162985,0.6946457142857143,0.0,0.0,0.0,0.0,0.5009053028756829,7.396902745502088,0.5659455119664741,22.499985306117654,1.0484,1.1387942295001574,1.2884374158970384,-0.52968435374,0.6442187080691333,2.477798639454286,0.8116647109547219,0.5355599777764563,1.5350702968680394,3.862857142851429e-07,7.725714285702856e-07,1.9481142857142857,5.0,3.0,0.13804167761494116,0.5021405441325554,8.185127489998486,8.185127304835534,433.0,463.47507830699783,2.5909044524287004,0.07551646601549655,0.18129956402215475,0.5294970937750184,146.0,0.002856080822111295,0.003199102107960193,477.518836654778,9.973468479166733e-09,1.6999399749306874,0.0016254326525554947,0.0014501940704511507,0.007231487763652539,0.7832151766410483
"mp-300763679, LiTi2VO6, Li2Ti2VO6, mp-763712, mp-763679",3.6674758089485033,1.5649999999999995,113.01831483723385,-3.0555964680833343,2.0000002,0.06077315625000247,11.8,2.0,1.0,4.37525,3.5712768987436414,1.768675,0.0,0.0,0.0,0.0,0.4322904116447645,6.276325589666297,0.5433031372363676,20.901001770250147,1.3530000000000002,1.1636567363273416,1.0396568762484335,-0.26083333333250003,0.5198284382488166,2.9403333333324997,0.6549427915882704,0.5196152422706631,1.379311422413372,1.126666666665e-06,1.951443909858048e-06,2.6795,2.0,1.0,-0.10641121813084196,0.4767919205500475,2.9886896333171475,5.70815168947525,1.0,113.01831483723385,0.6317915866963197,0.08848123434154677,0.1005725119327662,0.4649317503280654,12.0,0.011712458149686085,0.01830079949591745,116.44288279511684,0.27964976946226017,1.4832396974191326,0.008178719987289194,0.011712458149686085,0.029655497539154325,1.0133723690749132
"mp-300763684, Li6(CoO2)5, Li8(CoO2)5, mp-764182, mp-763684",3.2105395388343982,0.0,256.69685055850744,-1.6790665794047612,8.9984466,0.10521088634920606,11.095238095238097,1.0,1.0,5.698095238095237,2.3191375100729497,3.0401587301587303,0.0,0.0,0.0,0.0,0.2803733608358046,3.56184709089492,0.462190504758941,17.121915486355334,1.6063492063492062,1.6209201745132658,0.4919895768093783,-0.2742063492031743,0.2459947885446669,3.838650793647618,0.3099340121767886,0.4489566864676491,1.0837911120705754,0.12289453968253967,0.17379912476064616,3.5644444444444443,2.0,1.0,-0.09649223114100924,0.5827259703999759,5.190180435089169,7.8058824636881745,1.0,256.69685055850744,1.434979018647324,0.08180856116586283,0.3574558422841886,0.5651953936981313,1.0,0.0051567531109129785,0.009732836573380373,264.47502182728084,0.0982249250001925,2.2537446792760445,0.0044640891426556825,0.0051567531109129785,0.015321808525104216,0.8809905691289214
"mp-300763781, LiFeSiO4, Li3Fe2(SiO4)2, mp-762639, mp-763781",2.8516512876987603,3.0258,360.72596859172114,-2.6097204017857143,19.9999992,0.011999436071427285,10.714285714285714,1.0,1.0,4.388214285714286,3.2380707872851366,1.4811785714285717,0.0,0.0,0.0,0.0,0.3960905895146221,5.834100792420582,0.4406735394586119,19.18399098738533,2.4250000000000003,2.8292676812639868,0.9153175326878796,-0.4647619047607142,0.4576587664680119,3.0065476190464286,0.5766139134524555,0.4738035414793428,1.267228214229298,0.07538081428571429,0.130563400258771,2.5417857142857136,1.0,2.0,-0.011652372603593577,0.5193056761422078,7.882407101746447,8.010198911701792,21.0,360.72596859172114,2.016519467551354,0.07762124836565654,0.1356874690512746,0.5583901090341489,7.0,0.0036696062882497103,0.005360819559016556,371.65632616601874,0.31167358754505325,2.55550625999976,0.003745403070720486,0.0010533954627891136,0.012754905472182354,0.8071973457166178
"mp-300763783, Li3MnF7, Li4MnF7, mp-765198, mp-763783",2.361345174220433,1.554,146.79653078916203,-2.877487350515392,2.9999997000000005,0.05573459030303063,8.818181818181818,1.0,0.0,5.819090909090908,3.813458622650397,2.615272727272727,0.0,0.0,0.0,0.0,0.4942274675848512,7.4472788411433255,0.13623460875038945,26.781879212970573,0.7180303030303031,0.4189167345507757,1.1958220792588836,-0.27788140020606034,0.5979110396815447,3.8854571577818175,0.7533207048133884,0.2999846950488383,1.8914529132517857,9.397596656212123e-06,1.3290208644927227e-05,3.607575757575757,5.0,6.0,-0.052617523775871734,0.3730692948002172,5.4593769376730465,5.795658383184012,450.0,146.79653078916203,0.8206175542642636,0.07493365095799749,0.041323874315399085,0.8483240071409979,160.0,0.0463763644874496,0.038771778350661,151.24461246860446,0.02879298919130476,2.8747978728803445,0.010617864768272308,0.022211737004158287,0.0463763644874496,0.6413451587912621
"mp-300763788, Li3Mn3(FeO5)2, Li5Mn3(FeO5)2, mp-767669, mp-763788",4.030131872548169,0.9265,188.43044547404406,-1.9796062838621071,20.0000005,0.07953073791666831,12.0,2.0,1.0,4.147916666666666,3.280172156893297,1.7503472222222225,0.0,0.0,0.0,0.0,0.3816286573342802,5.467499992943714,0.4590426575089132,19.023514323652773,1.0770833333333334,0.8075725108864876,0.9042202395265388,-0.24906609195277765,0.4521101198838511,2.6910105363972217,0.5696230568188657,0.4811252243246882,1.1804738533819876,0.058642443917624514,0.10154185316052346,2.4419444444444447,2.0,2.0,-0.15106473342740054,0.4925927932911007,4.8820581548347715,7.496190123628497,2.0,188.43044547404406,1.0533582127763197,0.09552596426079914,0.07283225728635974,0.4340951618964311,2.0,0.007024991525912868,0.014072839358326159,194.14007640235317,0.16562320235314526,3.1367987141095783,0.008425988639893037,0.007024991525912868,0.02743794591577897,1.1125987173938388
"mp-300763794, LiMn2F7, Li2Mn2F7, mp-763085, mp-763794",3.363112248434661,0.13370000000000004,493.3673449991902,-2.8610995905508623,32.0000028,0.02150536041666573,11.6,1.0,0.0,5.365666666666666,4.334861345982001,1.5678,0.0,0.0,0.0,0.0,0.5557777333511021,8.578399123379604,0.6750785793007803,28.52519354301853,1.0201666666666669,1.1054962937773951,1.3751907030992705,-0.2993668582366666,0.6875953516209871,3.5173668582366666,0.8663158572466494,0.3299831645537222,2.027039439401436,2.0674712643666666e-05,2.9238459018839906e-05,3.218,1.0,4.0,-0.05355964870258898,0.39486040000291706,12.123904254454652,7.0402356596453135,81.0,493.3673449991902,2.7580073032419405,0.08107549152866138,0.0991420702593798,0.84604950105345,14.0,0.013798824519653748,0.01241592521700382,508.3168689200106,0.34376555897760164,4.0,0.0023368712916131524,0.006608880721558586,0.013798824519653748,0.9128164504668752
