,density,bandgap,volume,energysStab,atomMean,chalcogen,metalloid,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,NdUnfilled wmean,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,AtomicVolum wstd,Density wstd,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,NpUnfilled wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vz,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,oxidation flexibility,avgIonicRadVol,Xcm,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300777221, Li7FeO5F, Li8FeO5F, mp-765002, mp-777221",2.318471473996216,0.2246,291.39812535999414,0.05217047464285685,6.857142857142858,1.0,0.0,4.9970335587981705,0.7937896703890311,1.554348259793923,322.9667990303227,0.0,0.0,0.5524464285714286,0.07142857142857142,0.34638010040837514,0.15410714285714286,1995.0925030590051,2735.620718055971,232.06944813801445,0.6458035714285715,0.624759462641995,0.10714285714285716,0.3004036400225129,0.2211746466517857,0.037690407142857145,0.0652817001293855,0.4442857142857143,1.0,-0.7063310421725253,-0.14668353636600973,0.4018776259442461,17415.214285714286,5.37686759125667,10.077257251567145,0.9784964431933628,1.0,291.39812535999414,1.62896504205237,5.142857142857143,0.09608846990833836,6.138622743992412,2.0,0.5378546653012893,10.48826005192059,6.857142857142858,0.010013734389807096,300.22777995652734,2.5071326821120348,0.005147112373311916,0.004542658883079006,0.02336284562215632,0.6395144380969723
"mp-300777249, V3Cr3(SbO8)2, Li4V3Cr3(SbO8)2, mp-776725, mp-777249",4.684124629769723,1.1325000000000005,286.5534631202273,0.09906985333333472,15.458333333333336,1.0,1.0,9.208521868356506,1.0040607655084093,1.9954542431751976,160.20298582319452,0.0,0.0,0.186625,0.375,0.4735918405742937,0.1315625,3100.13907310211,5366.273910545285,340.754754761112,1.7770833333333331,1.0274291169116134,0.16666666666666666,0.5508043361000952,0.3876069377083333,0.0,0.0,0.3697916666666667,1.0,-1.4250968986227153,-0.03711565930189648,0.5288579599533173,29971.25,5.6583920466941775,8.696543308283612,0.969880052341546,1.0,286.5534631202274,1.6018825568120103,5.625,0.08375400436158917,6.614643053644105,5.083333333333333,0.458389572017079,12.394039272822905,15.458333333333336,0.0061535014053083975,295.2363196062334,1.6308654825650772,0.002433637084415089,0.0046194600765434215,0.010876234856973794,1.2566204608390164
"mp-300777280, Li2Mn(NiO3)2, Li3Mn(NiO3)2, mp-762624, mp-777280",4.473776408719373,0.4862000000000002,104.74584090561173,0.04647750140151618,12.272727272727273,1.0,0.0,12.975103305373876,1.7865139885836208,3.606754587137562,192.08889487176984,0.0,0.0,0.3190681818181818,0.20454545454545456,0.3613974324553661,0.1606818181818182,2537.0537815555717,4390.255091228579,643.7606437587657,1.254318181818182,1.1722762302108471,0.13636363636363635,0.4723774929733301,0.32171526318954546,0.02707044365203761,0.04687110808703646,0.4670454545454546,1.0,-1.3877967055394598,-0.25679480611090466,0.4602846792736981,24772.272727272728,2.920044673229301,5.58548517017638,0.9560743518218926,1.0,104.74584090561173,0.5855470515633161,6.0,0.1050161028342146,3.246968732381853,4.0,0.4022935098536487,6.8483818969595,12.272727272727273,0.019393359087217867,107.91974463089258,2.522624895547565,0.011795395906606285,0.012637468669252229,0.049358946637908685,1.2509295723570073
"mp-300777285, Li2P8W3O29, Li9P8W3O29, mp-777867, mp-777285",3.386034603217355,2.1790000000000003,1252.6737261392393,0.025050512658730817,13.809523809523812,1.0,0.0,9.242328436094173,2.1771072363040247,4.9551990047236085,145.79030847709842,0.25,0.4330127018922193,0.2400833333333333,0.10714285714285714,0.5692420165872244,0.12255952380952374,3211.2505662033186,5557.700353296455,558.4264787309684,1.8906547619047616,1.744782775132182,0.2202380952380953,0.5658206970626736,0.43073009258928574,0.0,0.0,0.38392857142857134,1.0,-1.6660539730910302,0.2235566570864435,0.4976527200890972,31588.714285714286,9.260537405665039,13.374981593109627,0.9156546824541056,1.0,1252.673726139239,7.002659013188224,4.166666666666667,0.06705656728259908,11.074737537858075,4.857142857142857,0.5843437667280448,35.853625665551284,13.809523809523812,0.0010337696514513383,1290.6309927149848,2.053700824080745,0.0004061309805496752,0.000536555366603084,0.0026029171578946827,0.8987851729484756
"mp-300777304, V3CoO8, Li2V3CoO8, mp-776864, mp-777304",3.902098846045392,0.6205,144.58191038437963,0.04088300500000308,13.333333333333336,1.0,0.0,16.49915822768611,1.561002368691902,3.3102944355115285,366.51714257653646,0.0,0.0,0.2564444444444444,0.6666666666666666,0.6836651178559436,0.18527777777777776,4133.058552423924,5841.932158646981,623.301070330907,2.2905555555555552,2.2356730419757898,0.2222222222222222,0.6285393610547089,0.5132395815277777,0.043013088888888884,0.06082969366622614,0.4958333333333333,2.0,-2.0304389316024802,-0.13291210752202606,0.4534291494014531,29989.66666666667,6.067045224819987,6.196561337303165,1.5775795376053143,30.0,144.58191038437963,0.8082374498406386,5.166666666666667,0.08299793499821162,7.132154598543194,4.666666666666667,0.4823736064026021,6.046201310674317,13.333333333333336,0.013172520875041302,148.96288685093668,0.9428090415820634,0.006022284253925828,0.00915551799779068,0.02720298813868531,1.0740930401013764
"mp-300777312, LiSn2P4H3O16, Li4Sn2P4H3O16, mp-759095, mp-777312",3.4926047788516685,3.3251000000000004,298.2320531390241,0.04047603490384777,11.307692307692307,1.0,0.0,1.6909784989832568,1.9395296202762653,4.164269236137397,73.17141792535595,0.0,0.0,0.4977846153846155,0.0,0.5175423743903208,0.11200000000000004,2719.366496939407,4439.475469625089,221.7620600618097,0.732,1.0761718918594754,0.17692307692307693,0.452213490975356,0.3334274691923077,0.0,0.0,0.3765384615384616,1.0,-2.002490380583922,0.19693458363719185,0.5123069717369663,28324.57692307692,4.756845589828291,7.1048219283134655,0.8670948937552727,1.0,298.2320531390241,1.6671678597204884,3.9230769230769234,0.08718043458554676,5.514624184973198,4.538461538461538,0.5148142384353068,15.309735476535938,11.307692307692307,0.004074988884209739,307.26878258118944,2.1164333064919387,0.002213465358096589,0.00018845336419968592,0.010933117016405088,0.9568170171088444
"mp-300777323, LiFeCoO4, Li3Fe2(CoO4)2, mp-761710, mp-777323",4.3619278545184335,0.012599999999999945,141.40076437138825,0.003749625312501337,12.571428571428573,1.0,0.0,12.130403277445865,1.6003826073148628,3.2833639096611567,168.10069064069177,0.0,0.0,0.29014285714285715,0.25,0.4274413075854816,0.16071428571428573,2657.6109267746474,4599.461962286297,582.6850504542898,1.2103571428571431,0.9470617154426328,0.14285714285714285,0.4948716593053935,0.33188628160714284,0.13068335714285714,0.13373262055776192,0.46,8.0,-0.8285901807695246,-0.2425091858841776,0.5063225928404699,25924.571428571428,5.553069924431074,5.553069924431074,1.21100982326358,343.0,141.40076437138828,0.7904543030121313,4.857142857142857,0.09900936577138356,6.4976171379314245,4.285714285714286,0.4191631765921948,4.836901705631956,12.571428571428573,0.017265597401930958,145.6853489326056,2.2497165354319457,0.00947198961622892,0.009361493118965034,0.03253890211416579,1.20808304534053
"mp-300777356, Bi2(SO4)3, Li2Bi2(SO4)3, mp-760109, mp-777356",3.9385485268879465,4.2334000000000005,595.4413034672865,0.0,18.23529411764705,2.0,0.0,1.5049348530607365,2.8500929114677054,7.935049332176057,62.57533525715365,0.5490196078431372,0.7764309754205228,0.2624313725490196,0.0,0.5863097144085894,0.04549019607843136,4377.624167714143,6184.553701459375,481.6663764672314,0.5885294117647059,0.5113465025545207,0.29411764705882354,0.4991341984846218,0.6079291679656863,0.0,0.0,0.1627450980392157,6.0,-2.2897394988767648,0.05592397603651382,0.5192044835924847,31785.823529411766,8.521232500999997,8.521232946021646,1.1076026592569768,436.0,595.4413034672865,3.3286180779098116,4.235294117647058,0.057100506468087085,10.162015433333332,5.176470588235294,0.6023054937187976,17.0,18.23529411764705,0.008688087163305772,613.4837704036486,1.8225803982152549,0.01173987908509512,0.0022230944930609307,0.03342534079749837,1.0106216821221916
"mp-300777360, Li2V6O13, Li13V24O52, mp-567438, mp-777360",3.565625875519157,0.0,245.67154152226502,0.06495712202381121,11.809523809523812,1.0,0.0,21.307287577382194,2.6647763519280394,5.7744540112518425,448.039451733775,0.0,0.0,0.3497142857142857,0.6666666666666666,0.9729759369936959,0.1873015873015873,3838.4876296801253,5424.193376409864,810.9771376620282,2.188253968253968,2.796992914284882,0.2063492063492064,0.583643692407944,0.4741306046825397,0.0,0.0,0.4952380952380952,2.0,-1.9130666842236927,-0.13402490981873547,0.4597590736334573,27955.95238095238,3.6340681084845214,10.303997172419388,0.91212514233166,2.0,245.67154152226502,1.3733456674523623,4.809523809523808,0.08547998628525229,4.128479146277188,4.190476190476192,0.4836652444376226,10.500000506886334,11.809523809523812,0.007829292715637669,253.11563490193112,1.6218463205644191,0.0031559657657517426,0.005388179169947445,0.01327221669554341,0.979789336585576
"mp-300777360, V6O13, Li2V6O13, mp-19457, mp-567438",3.705655385419609,0.0,460.3348748429638,0.023260175263159155,12.73684210526316,1.0,0.0,25.26315789473684,0.8947368421052628,2.569915789473684,550.228947368421,0.0,0.0,0.3912631578947369,1.1052631578947367,0.5699682423684209,0.2589473684210526,6362.67454088653,6358.302467764112,964.2479736842104,3.47,3.3194736842105264,0.34210526315789475,0.6842105263157895,0.7858295746052631,0.0,0.0,0.6710526315789473,2.0,-2.0670273665032317,-0.1342922701538768,0.4609787954606948,30743.842105263164,3.659969063,11.266350202630596,0.8534207988984474,21.0,460.3348748429637,2.5733501814068123,4.947368421052632,0.08254860119595135,4.160455633333333,4.631578947368421,0.4754188491013562,18.99999865955868,12.73684210526316,0.0038725710576864893,474.2834818855802,0.929659038560826,0.0014675550086832646,0.002875563758080929,0.0060327535401652034,1.0204867310069292
"mp-300777396, Mn3FeO8, Li2Mn3FeO8, mp-771261, mp-777396",4.03843185092786,0.0,573.4444602400345,0.09436058015625017,13.75,1.0,0.0,12.253747222284876,1.7493384993148653,3.771600107964793,215.59283698217968,0.0,0.0,0.2563888888888889,0.5277777777777778,0.6295772355239017,0.18333333333333326,4132.944244730044,5842.012955230848,773.2063672938826,1.5083333333333335,1.282897292445098,0.2222222222222222,0.6285393610547089,0.5229662730838889,0.0586553656130268,0.0828963974878453,0.5077777777777778,1.0,-0.9555983504731059,-0.2288839929675744,0.485102538276647,29888.25,7.771885974421214,7.771060564962437,0.8171557260924426,1.0,573.4444602400345,3.205651986043468,6.0,0.08370470608419163,9.220628672073373,5.833333333333332,0.4550872450727302,23.99964236253137,13.75,0.004461524340523441,590.8204008297678,2.6404965862924765,0.0030551110363624115,0.0023083705126823594,0.009015946146970929,1.117090742081814
"mp-300777417, Ti5Mn3O16, Li4Ti5Mn3O16, mp-776807, mp-777417",4.064350239219128,1.4194999999999998,269.7079057263896,0.0951143083333328,13.041666666666664,1.0,0.0,9.503491885864443,0.9168770802277224,1.6517779987832382,282.9763896489696,0.0,0.0,0.26034722222222223,0.7638888888888891,0.2406857316076128,0.1726388888888889,4133.332977264184,5841.738084392136,440.9576223665776,1.5694444444444446,1.1440345645462568,0.2222222222222222,0.6285393610547089,0.5246236561252777,1.4486510217104168e-05,1.727418866843023e-05,0.4493055555555556,2.0,-1.4005687544286365,-0.15525072567638915,0.5088617796490295,30009.75,5.563493895383128,8.444181000108646,0.9708178495902928,30.0,269.7079057263896,1.5077130281832725,5.666666666666668,0.08898515575715925,6.510486290596454,4.958333333333333,0.42346758551481617,12.754546915195618,13.041666666666664,0.008257090400879132,277.88032497780466,1.9467743977039444,0.005097526625121121,0.0049079847293094295,0.01916942092549529,1.1263841728449118
"mp-300777439, Mn5Fe(PO4)6, Li4Mn5Fe(PO4)6, mp-772374, mp-777439",3.333250534131028,0.0,448.537680697332,0.03958383319444359,12.027777777777779,1.0,0.0,6.492695325717403,1.6662470536589584,3.341778210193318,106.52082502118748,0.0,0.0,0.20479166666666665,0.2013888888888889,0.5245483482407568,0.13694444444444442,3100.380955652382,5366.134479955453,389.6712059707209,1.3533333333333333,1.1838256181278568,0.2083333333333333,0.5448623679425842,0.41794844851875,0.014668148635057466,0.0253811169657192,0.42,3.0,-1.3895482107497186,0.11736890201853395,0.5158262533008252,30406.138888888887,8.038936860222853,8.007130557146146,1.149088489994346,433.0,448.537680697332,2.5074018612733164,4.2222222222222205,0.08026081542141915,9.52732100125882,5.6111111111111125,0.5049962947647838,19.09818699005732,12.027777777777779,0.004103077498493168,462.1288209601419,2.3484957097609165,0.00327438161849216,0.00149848906633161,0.011526666753537959,0.9369681793495972
"mp-300777465, LiP3(WO6)2, Li3P3(WO6)2, mp-763532, mp-777465",4.400925561350488,2.7636000000000003,497.7060687806813,0.0,16.22222222222222,1.0,0.0,14.577009210769686,3.022293708304879,7.452821163396977,245.79044567435767,0.3888888888888888,0.6735753140545633,0.2384583333333333,0.16666666666666666,0.6029472303087485,0.13263888888888886,3100.614859586814,5365.999367124538,885.8077350942468,2.3038888888888893,2.3530671473632028,0.2083333333333333,0.5448623679425842,0.4127951971875,0.0,0.0,0.4041666666666667,2.0,-1.6025048754617996,0.2708198861623383,0.5876681969797376,30455.83333333333,8.058844394319182,8.539947144466984,1.1158110945678843,2.0,497.7060687806813,2.7822615065194887,4.27777777777778,0.07233184857117693,9.591165918912573,4.888888888888889,0.5601041838534321,18.000000000000004,16.22222222222222,0.0026674450189122863,512.7870603708051,2.131480677027876,0.0010619984058884988,0.0013504533147633176,0.006551268187265177,1.1388742913631635
"mp-300777465, P3(WO6)2, LiP3(WO6)2, mp-851036, mp-763532",4.355607362028982,2.0565,497.5920873237842,0.0,17.0,1.0,0.0,16.75361403510348,2.473543206384016,6.6831833475858975,285.5429840902557,0.5490196078431372,0.7764309754205228,0.2664117647058824,0.2352941176470588,0.3887465390549027,0.16803921568627453,4376.916192787662,6185.054440744624,1000.1344679456926,3.1937254901960785,2.4496310638740075,0.29411764705882354,0.5823232315653921,0.5826843542647059,0.0,0.0,0.5147058823529412,6.0,-1.534770273906065,0.2669496140666722,0.5452499420831232,32143.823529411766,8.476663977023835,8.476664470535466,1.2240565706852289,436.0,497.5920873237842,2.781624330804957,4.235294117647058,0.06832906082342129,10.106992564226957,5.176470588235294,0.5722770385005959,17.0,17.0,0.002439543521174609,512.6696251617818,1.8225803982152549,0.000504784957744706,0.001350762657777826,0.0027484405845230576,1.127431725290145
"mp-300777471, LiFeF4, Li2FeF4, mp-777252, mp-777471",3.151186010459325,3.3866,292.52344702065847,0.06892730601851849,10.833333333333336,0.0,0.0,12.945994184770004,2.3027090862291897,4.832321461217194,190.38078072414714,0.0,0.0,0.4070555555555555,0.2222222222222222,0.4582745847837994,0.15277777777777776,4135.541982909101,5844.612630406648,598.4368030139693,0.9905555555555556,0.9368330549460272,0.2222222222222222,0.31426968052735443,0.19360041333333333,0.11725904444444445,0.16582933096424285,0.4322222222222221,4.0,-0.42489325483039775,-0.04445185282103633,0.4063850709515508,5369.0,5.6463794210000025,7.940318996000001,0.8420464016606666,115.0,292.52344702065847,1.6352557813768605,5.5,0.08204470528581279,6.424692033333334,1.3333333333333333,0.8424757245865239,12.0,10.833333333333336,0.01999451644684021,301.38719998883147,2.9814239699997205,0.00482143940263535,0.011146477207966929,0.023272970036109657,0.8626776452670679
"mp-300777475, Li2FeF6, Li3FeF6, mp-777463, mp-777475",3.1398610161599554,0.29089999999999994,97.1603276314353,0.022186619444444663,9.555555555555557,0.0,0.0,8.387723735616271,2.187381194108652,4.560743618774868,140.06018888815427,0.0,0.0,0.465074074074074,0.14814814814814814,0.21366137892248246,0.13814814814814813,4135.722847596328,5844.484874554032,387.13426178091345,0.7903703703703703,0.5638582063050589,0.2222222222222222,0.31426968052735443,0.19368100833333327,0.07817269629629629,0.11055288730949524,0.3937037037037037,2.0,-0.9515078805126206,-0.10963550900942574,0.3535225598211651,5377.555555555556,4.7800176340626575,4.327031712851099,1.0221610808593449,30.0,97.16032763143528,0.5431427432500993,6.0,0.09263039986999937,4.9839897689519725,0.8888888888888888,0.8197922890841233,3.132152143930796,9.555555555555557,0.05943163482909473,100.10438271899544,2.5141574442188355,0.015504483891280025,0.03355902573095846,0.07006861322242668,0.8591032446742312
"mp-300777480, Ti3MnO8, Li2Ti3MnO8, mp-782664, mp-777480",3.9820918563808014,1.8237,272.330645508845,0.0942523574999985,12.916666666666664,1.0,0.0,11.36515141415488,1.5728208518768962,3.2205465565954965,363.71263212243827,0.0,0.0,0.2609722222222222,0.8055555555555555,0.502248339073908,0.1713888888888889,4133.408305218257,5841.684917757812,460.4356374148077,1.586666666666667,1.4306526935736814,0.2222222222222222,0.6285393610547089,0.5241209411205555,1.0492241379302775e-05,1.1095853658583647e-05,0.44027777777777777,12.0,-1.3380200001564837,-0.14879956292551633,0.5101609686106797,30032.16666666667,5.63491989201004,8.3143782290195,0.9694115752730176,480.0,272.3306455088449,1.5223745892854328,6.0,0.08812816477248245,6.598657672175236,4.75,0.4299111343539961,12.0,12.916666666666664,0.007899333075303425,280.58253639840854,1.6393596310754999,0.0046101316200350155,0.00486071731003977,0.0189848056289906,1.1048442429069094
"mp-300777495, LiVP2O7, Li2VP2O7, mp-18911, mp-777495",2.8232067331697284,2.1256,272.70819322018997,0.0,10.181818181818182,1.0,0.0,5.907823290608637,1.7236804750780492,3.3978498555877104,105.71616418915214,0.0,0.0,0.2735227272727273,0.1590909090909091,0.4939629143432471,0.13454545454545455,2959.936303758181,5121.941119797526,224.45561028553126,1.4345454545454546,1.3271749652663556,0.20454545454545453,0.5222329678670935,0.3981495427272727,0.0,0.0,0.4136363636363636,2.0,-2.1402773490613702,0.17871495821776942,0.4809093617507342,29218.636363636364,4.6988235886303915,7.7776253120000005,0.8888346124449755,6.0,272.70819322018997,1.5244851451537254,4.2727272727272725,0.08067231035569497,5.4429920847288775,4.545454545454546,0.522784544831144,11.000000269144792,10.181818181818182,0.005549723708760797,280.97152418295497,2.1046976186891317,0.002778812354908175,0.002464644726753775,0.011956391542585643,0.797233814534679
"mp-300777495, VP2O7, LiVP2O7, mp-25631, mp-18911",2.8404215087289235,1.518,262.9398501924056,0.0019115445000004168,10.9,1.0,0.0,7.0811173004139825,1.41970262926979,2.6569803335011617,133.93788435938006,0.0,0.0,0.2817666666666667,0.2333333333333333,0.380614837232814,0.16466666666666666,4340.521776909335,6133.455949539879,250.5587834865149,2.004,1.4545826434639824,0.3,0.573488351136175,0.5838075916666666,0.0,0.0,0.5116666666666667,2.0,-2.8184761864021506,0.17958348808789298,0.5007160545577231,31970.6,4.680353673536481,6.549380681750217,0.8790594552004057,6.0,262.9398501924056,1.4698784475595863,4.2,0.07606302348375513,5.420189720415409,5.0,0.5282825773784015,10.000002634719435,10.9,0.005091430772305381,270.90719059308566,1.6124515496597098,0.002068844790989236,0.0025562074743362877,0.010561681098693366,0.8047036312426475
"mp-300777528, Li2VF6, Li3VF6, mp-777078, mp-777528",2.398384173349221,2.3686,247.60626404026428,0.03832014500000014,9.222222222222221,0.0,0.0,7.867908111571094,2.207979046042797,4.591736531215637,155.63614595274237,0.0,0.0,0.4665555555555554,0.25925925925925924,0.2468676141717897,0.13333333333333333,4135.799422901938,5844.430705599029,295.6768518897249,1.075185185185185,0.9508005435028828,0.2222222222222222,0.31426968052735443,0.19368100833333327,0.0,0.0,0.3685185185185185,8.0,-0.4083124987699839,-0.038492104070338685,0.3655873094726083,5401.0,6.044986204730544,5.7400511960000005,0.8471196710886144,367.0,247.60626404026425,1.3841610951219698,5.0,0.07269606069850053,6.728458266666666,0.6666666666666666,0.8636336507949889,6.4124420466256415,9.222222222222221,0.02250240828226433,255.1089814469484,1.8856180831641267,0.007080310623747479,0.011215737439577869,0.02749481901743906,0.6507022961656128
"mp-300777530, LiMnPHO5, Li2MnPHO5, mp-769993, mp-777530",3.1627572090769136,0.0,182.5606814094532,0.00612876229166659,9.333333333333334,1.0,0.0,5.1181593913784615,1.6092326213539263,3.2889537964747766,94.53060537149454,0.0,0.0,0.5272,0.11111111111111112,0.4490579297314468,0.12755555555555556,2480.911303502587,4004.822769009383,314.5215294264749,0.7913333333333333,0.8119461151007253,0.1555555555555556,0.4309048762147848,0.30117023917422225,6.891570881222223e-06,1.3783141762444448e-05,0.4011111111111111,2.0,-1.3614903645861989,0.10220866342199224,0.4960566607103167,25636.88888888889,5.1656920352094655,4.978924219786707,0.9823862953513396,2.0,182.5606814094532,1.020545234125545,4.111111111111111,0.0985973532801896,5.7887953330700075,4.4444444444444455,0.4689261847259443,6.156051924450628,9.333333333333334,0.009602708682631621,188.0924526168411,2.793290019994785,0.007941735789273662,0.0003078583695695953,0.028320141729791144,0.8931777839179389
"mp-300777530, MnPHO5, LiMnPHO5, mp-775096, mp-769993",3.3269524696829658,0.0,166.62201067550708,0.02400008382812491,10.125,1.0,0.0,6.321698125306206,1.779604503112981,3.6511976661094367,110.7152605411703,0.0,0.0,0.6294375,0.15625,0.4865531423358913,0.14875,3488.108268735517,4789.984452784184,382.73628200592725,1.0190625,0.9797964452980782,0.21875,0.5106292074490061,0.42338464477625,9.69127155171875e-06,1.6785774717523748e-05,0.475,2.0,-1.735413957008232,0.11487407911211513,0.5114776786790636,28603.75,4.961443347980027,4.8776849827980815,0.9853257978368396,2.0,166.62201067550708,0.931445356045326,4.0,0.09602572874456346,5.663808620738371,5.0,0.4547782666391434,5.3669247220591965,10.125,0.00939033157934967,171.67082422098554,2.449489742783178,0.008582988671168369,0.00033730737912941435,0.03102918006356142,0.9436664659538376
"mp-300777601, Li4Mn3Cr3(FeO8)2, Li10Mn3Cr3(FeO8)2, mp-761449, mp-777601",4.195869228538688,0.6196999999999999,283.4587261373698,0.020984849277407847,12.107142857142858,1.0,0.0,6.7366799792521785,1.3417168410781213,2.6568511644495505,87.60803821102077,0.0,0.0,0.23355714285714285,0.27142857142857146,0.3883692526535335,0.12485714285714285,2126.1271610850536,4248.9928217724,339.27340927656275,1.0347857142857144,0.7475818704738796,0.11428571428571427,0.4571428571428571,0.2658803113644286,0.03015897115763547,0.06030133008006022,0.3468571428571428,1.0,-1.051837373402592,-0.16029180143346775,0.481804895892508,25920.785714285717,5.57003958292675,8.851715098450201,0.9680667819877186,1.0,283.45872613736975,1.5845824511466422,5.071428571428571,0.09877981313734767,6.513046077196723,4.785714285714286,0.3988553823706312,14.96691316997872,12.107142857142858,0.008603461284701665,292.04780899805826,2.8952811713587487,0.004975990324535907,0.004669894276028196,0.01823949624785023,1.1607688520691966
"mp-300777612, LiMn2(BO3)2, Li3Mn4(BO3)4, mp-850522, mp-777612",3.0977085980651515,0.0024999999999999467,754.0204185478108,0.06785600825757497,10.090909090909092,1.0,1.0,23.56855439347834,1.9459377055083256,4.081745440929874,282.6551439709229,0.0,0.0,0.275,0.2272727272727273,0.5456820478653639,0.17500000000000002,2536.676090919956,4390.473045658467,544.7340706125985,2.9668181818181822,3.66393014274414,0.13636363636363635,0.5041152957458825,0.3979417424777272,1.4096394984318182e-05,2.441567231639817e-05,0.5079545454545455,2.0,-1.004476670615196,-0.15903462251165398,0.4474022205910119,24977.090909090908,8.466084380734676,9.714716961394217,0.9335408294998456,39.0,754.0204185478108,4.215102280739377,3.787878787878788,0.0875307861385389,10.093931334240342,4.363636363636363,0.5260087039771071,33.368082270691446,10.090909090909092,0.002661634675666859,776.8679912502278,2.931730090290382,0.0022062802945035445,0.0003534171131456668,0.0068567697168735705,0.8572885065430409
"mp-300777617, V2OF5, LiV2OF5, mp-779256, mp-777617",3.2521792535770566,1.9184,217.38423714765855,0.0,12.375,1.0,0.0,18.856180831641268,2.210297868312474,4.870423740971369,418.8810944465293,0.0,0.0,0.25066666666666665,0.5833333333333334,0.8633299558832063,0.13666666666666666,4651.163741648932,5022.122080829167,719.7785487336273,1.8539583333333327,2.4903344578199844,0.25,0.2568505834570407,0.2769837263541666,0.0,0.0,0.3541666666666667,1.0,-0.8189932665532904,-0.025572807750970483,0.3828666094124528,10315.5,5.031050391495736,5.04189265849749,1.0317997628960556,1.0,217.38423714765858,1.2152148287477489,5.75,0.07360239274907489,5.853148631476215,2.0,0.8191638538324703,7.1246088007584385,12.375,0.02352823714253672,223.97119691746968,2.6457513110645907,0.0102391871708798,0.006089320458778282,0.03131730941810204,0.8840422461686456
"mp-300777630, CrP2O7, LiCrP2O7, mp-31698, mp-19103",2.9009386682973552,0.5946,258.6619368692315,0.021208817312499132,11.0,1.0,0.0,7.0811173004139825,1.3888444437333105,2.6254787437066605,99.7373638891442,0.0,0.0,0.2804333333333333,0.16666666666666666,0.3669294290733666,0.16766666666666666,4340.463378217765,6133.4972643384435,291.10014963166117,1.9873333333333327,1.4530999812661054,0.3,0.573488351136175,0.5838378903333333,0.0,0.0,0.525,2.0,-2.772967369041888,0.13583141656966818,0.5103422709993705,31951.8,6.571755971448325,4.6140731894148,0.8820772064792199,6.0,258.6619368692315,1.4459641850784104,4.2,0.07732100146652482,5.338361962240493,5.2,0.5088024887168457,9.999998306756213,11.0,0.0053069023334476675,266.4996522183061,1.833030277982336,0.0024571959496388057,0.002598483636587359,0.01204901966519489,0.8255170247643872
"mp-300777630, LiCrP2O7, Li2CrP2O7, mp-19103, mp-777630",2.92253104842194,2.7339,264.638425791774,0.0,10.272727272727273,1.0,0.0,5.907823290608636,1.7181277047755663,3.3936023526093333,78.55204054222341,0.0,0.0,0.27261363636363634,0.11363636363636365,0.4934991906695256,0.1365909090909091,2959.896486468474,5121.964120577318,258.9765848788454,1.423181818181818,1.3228615208349608,0.20454545454545453,0.5222329678670935,0.3981702009090909,0.0,0.0,0.4227272727272727,2.0,-2.107490128543404,0.15987935569291906,0.4858660078000682,29234.272727272728,4.6714949456127375,7.655335049,0.8908103323585604,6.0,264.638425791774,1.479373773822334,4.2727272727272725,0.08313229620444577,5.409253019274981,4.727272727272728,0.4968177604064156,10.999999999999995,10.272727272727273,0.005835592554304203,272.6572347316905,2.2998382983042758,0.003074057751517018,0.002539800515936955,0.01232098447251663,0.8288795278892792
"mp-300777675, V5O12, Li3V5O12, mp-776915, mp-777675",2.9308404244179647,1.3306,253.08891879355144,0.044270688823528914,12.411764705882351,1.0,0.0,23.52941176470589,0.5588235294117645,1.84455,509.3764705882354,0.0,0.0,0.3959117647058824,1.0294117647058825,0.4464495332352939,0.2411764705882353,6563.9879555581665,6559.915926669643,898.0250588235292,3.2394117647058827,3.084117647058824,0.35294117647058826,0.7058823529411765,0.8107201041176471,0.0,0.0,0.625,2.0,-2.64723353373166,-0.12775278540417712,0.4504440811291864,31748.764705882357,6.374662114761042,5.675980147022594,0.911343408617182,9.0,253.08891879355144,1.4148100669357448,4.117647058823529,0.06717006845276842,6.649358206200732,4.588235294117646,0.5638149712822932,9.29564340925792,12.411764705882351,0.006919237936893233,260.7577661219148,0.9112901991076274,0.0026165445893087205,0.0052302656670596,0.010972771384493952,0.8091801181536007
