,density,nsites,nelements,Unit Cell Mass,energy,total_magnetization,energysStab,atomMean,atomStd,transition,other,Electronegativity wmean,BulkModulus wmean,BulkModulus wstd,GSenergy_p wstd,BoilingT wmean,BoilingT wstd,BCCfermi wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,MiracleRadius wstd,n_ws^third wmean,AtomicVolum wmean,MendeleevNumber wmean,Density wstd,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,MeltingT wmean,MeltingT wstd,CovalentRadius wstd,GSvolume_p wstd,GSestFCClatcn wstd,BCCenergydiff wmean,phi wmean,SpaceGroupNumber wstd,Row wstd,VegardVolume,Forces,Coordination,numberDensity,li-ion fittability,oxidation flexibility,ShannonRadii,avgIonicRadVol,Zcm,volume flexibility of cell,AtomicNum Density,volumeshannonflex,oxidation flexibility Std,chargedensityvoldens,positiveoxpopdens
"mp-300763430, Li2MnF6, Li3MnF6, mp-764430, mp-763430",3.2514109452204494,9.0,3.0,182.8104642,-45.48433527,2.9999997000000005,0.026637841481480958,9.444444444444443,6.020540970730695,1.0,3.0,1.0144444444444445,5.259259259259259,5.795793375412903,0.3117164611995852,224.93629629629623,125.78824933943268,0.7791205692212942,0.0,0.0,0.4661851851851851,0.3088850030841826,13.829453072728848,0.1322222222222222,4135.738971281367,22.66666666666667,366.1466589871486,0.7570370370370371,0.5201474413742468,0.2222222222222222,101.7548148148148,54.34640364895142,9.243987405606244,2.167201230468877,0.789494582407188,0.19924228575333333,0.3759259259259259,16.95770580026173,0.4190262407031393,1.0248149172671794,0.0019681672960136115,6.0,0.09639716506947428,4.928527533357463,1.1111111111111112,0.9220291719765004,0.8099463653690874,3.147683799758612,0.07291791554900752,9.444444444444443,0.0,3.1426968052735447,0.8836424210988733,0.032132388356491424
"mp-300763431, Mn5O3F5, LiMn5O3F5, mp-767239, mp-763431",3.8382495134494734,13.0,3.0,417.68044100000003,-89.56655016,23.9999995,0.09660206076923128,14.923076923076925,7.9755543666645075,1.0,3.0,0.9735897435897436,15.384615384615385,21.757131728816844,1.2362394340066,317.04358974358973,410.60916425783546,1.453617543094101,0.0,0.0,0.2376666666666667,0.05716546913369535,21.321989094240514,0.20641025641025645,3816.5563553445945,25.282051282051288,1354.1499787701875,1.70474358974359,2.3057022687253577,0.20512820512820515,205.81794871794875,267.5978591363031,16.670177145089138,0.8491669477245991,0.2617502305189489,0.30749903780000004,0.5705128205128206,37.3516966671994,0.4529108136578383,1.157530991714821,0.004051394124404045,4.6923076923076925,0.07194214090510632,6.880381566096475,4.769230769230768,0.752617565787053,0.7419617996364858,7.322395943986852,0.03767493382545448,14.923076923076925,31.52988952061557,4.405483404085032,1.042023741351063,0.027670054194271668
"mp-300763437, WF6, LiWF6, mp-555003, mp-763437",4.066060298107659,28.0,2.0,1191.3216768,-147.58635080000005,0.0,0.0,18.285714285714285,22.74526189727237,1.0,2.0,1.874285714285714,22.142857142857146,22.142857142857146,0.1978882053571428,452.6628571428572,379.90857142857146,1.2072322378571427,1.0,1.0,0.3625714285714285,0.34371428571428564,9.642857142857142,0.12928571428571428,7973.250724171115,43.5,1374.2731428571428,3.8457142857142856,3.627142857142857,0.42857142857142855,286.85714285714283,241.0,12.857142857142856,3.0139285714285715,1.1652499182857143,0.3729059260714285,0.3428571428571428,9.928571428571429,0.42857142857142855,0.8262332078225741,0.00013701227659131392,6.0,0.057551115069366825,5.900158022222223,1.1428571428571428,0.9838444832330812,0.9120769295236296,13.999999999999998,0.0028109655931332768,18.285714285714285,0.0,2.799416848895061,1.0214133995625625,0.008221587867052405
"mp-300763439, Li2VF6, Li3VF6, mp-767932, mp-763439",2.9568587504481663,18.0,3.0,357.6278384,-96.45262073,2.0000014,0.0,9.222222222222221,5.452375176171243,1.0,3.0,1.017407407407407,6.7407407407407405,7.867908111571094,0.3102706128131562,274.78814814814814,155.63614595274237,0.7321630218403451,0.0,0.0,0.4665555555555554,0.30838988470385065,13.821912584360811,0.13333333333333333,4135.799422901938,22.44444444444445,295.6768518897249,1.075185185185185,0.9508005435028828,0.2222222222222222,126.3474074074074,86.36932126292518,8.58476655100497,2.0558802453684213,0.779899731176067,0.19368100833333327,0.3685185185185185,16.858403284916168,0.4190262407031393,0.8620563453433264,0.004916928971662158,6.0,0.08962366646178409,5.204938822222221,0.6666666666666666,0.9234020457372896,0.8318801310507161,6.761794044945912,0.03389711169173303,9.222222222222221,0.0,1.8856180831641267,0.802221262020417,0.029874555487261364
"mp-300763439, LiVF6, Li2VF6, mp-765122, mp-767932",2.7077823737252182,32.0,3.0,687.4916767999997,-166.21031175,0.0,0.02440475406250009,10.0,5.291502622129181,1.0,3.0,1.10375,7.125,9.12128919981527,0.4578281291570367,241.845,164.25498384118112,0.8218863522867245,0.0,0.0,0.375625,0.2329934950808713,8.476274076634274,0.10916666666666668,4651.876681678019,25.20833333333333,345.0138837332009,1.0845833333333337,1.1359129649268418,0.25,123.23708333333332,106.02642909677704,11.941844032178984,2.566445755810911,0.9680748457341662,0.217709795625,0.2958333333333333,8.190653548744175,0.5400617248673217,0.8314645019024595,0.0027824859523226967,5.625,0.07590095339445871,5.558231466666666,0.75,0.9289884640121848,0.8687961596503261,13.324250093189699,0.016147665543203973,10.0,0.0,1.984313483298444,0.7366871758297692,0.01897523834861468
"mp-300763440, Li7Mn(O2F)2, Li8Mn(O2F)2, mp-767574, mp-763440",2.528048098304432,28.0,4.0,411.0389028,-146.79915928,8.0,0.07105786714285678,6.857142857142858,5.6550501179684245,1.0,4.0,0.5380357142857142,3.5178571428571432,3.6816474656360687,0.4079351570225722,253.0207142857143,325.79967129795745,0.4188449075066816,0.0,0.0,0.5513035714285714,0.7203748251512783,29.62305707053345,0.15125,1995.2683377078488,10.589285714285714,221.11388664348226,0.6303571428571428,0.6156754420959146,0.10714285714285714,89.66125,88.56904708545912,22.7476941531601,2.983923683599754,0.6822727751649207,0.19837514705964285,0.4357142857142857,46.82932809028714,0.2923340275668732,0.9998588095494524,0.002767678940274947,5.5357142857142865,0.10370778933813524,6.127075084853202,1.8571428571428568,0.5701997905464457,0.5506650540527088,14.715379602725156,0.02521539862621652,6.857142857142858,57.505684043801786,2.8749445424997297,0.6902246303653692,0.05926159390750585
"mp-300763452, P3W2O13, LiP3W2O13, mp-767436, mp-763452",4.306843486524935,72.0,3.0,2674.373944,-529.06703753,4.0013381,0.011119333425924085,16.5,20.491868305907754,1.0,3.0,1.037222222222222,12.092592592592592,15.822857699819956,1.0904581913914668,268.2925925925926,268.40883518470963,0.576319796412771,0.5185185185185185,0.7332959212304936,0.26861111111111113,0.28269831889520114,14.270269919189664,0.15870370370370368,4478.054129604817,27.44444444444445,944.5486485694397,3.02037037037037,2.3084887781744743,0.2962962962962963,167.67222222222222,171.83033232522098,14.024449550167208,1.9664216435709008,0.8563974155928102,0.5928507844907407,0.4861111111111111,10.442999637394028,0.4115946439054235,0.8230783078510623,0.0007089869261354947,4.2222222222222205,0.0698265193425619,7.1954857847157285,5.111111111111111,0.5546816211684124,0.5546816211684124,36.00000000000002,0.0012837627718843847,16.5,618.9099980887038,1.7916128329552332,1.1182533736765,0.019396255372933862
"mp-300763455, P4WO12, LiP4WO12, mp-761345, mp-763455",3.1061724783651514,34.0,3.0,999.4556960000001,-246.58221101,3.9999998999999997,0.017240096176472264,13.529411764705882,15.40098410552667,1.0,3.0,1.0274509803921568,6.941176470588236,8.055745798440316,1.123019582909554,178.8862745098039,119.07038048742204,0.8689159562333838,0.2745098039215686,0.3882154877102614,0.2789019607843137,0.2703979097626283,15.249028558315391,0.1649019607843137,4377.1584552855575,27.980392156862745,466.4111310902081,2.5315686274509805,1.760304074428134,0.3137254901960784,110.23137254901958,77.15719650125884,15.190093698164468,2.3658585490926267,0.8660026051100228,0.5967524492156863,0.5294117647058824,5.354126134736337,0.4401949866792873,0.8338565842164382,0.0015998956681107473,4.117647058823529,0.06363438887543836,5.934274645663981,5.176470588235294,0.606833420050205,0.6061214835359506,16.999999999999993,0.0024774781911496412,13.529411764705882,309.9545101450888,1.8225803982152549,0.8356158535139,0.018715996728070103
"mp-300763459, P4WO12, LiP4WO12, mvc-2220, mp-763459",3.4692998658856267,34.0,3.0,999.4556960000001,-246.25211733,4.0000001,0.02694873382353169,13.529411764705882,15.40098410552667,1.0,3.0,1.0274509803921568,6.941176470588236,8.055745798440316,1.123019582909554,178.8862745098039,119.07038048742204,0.8689159562333838,0.2745098039215686,0.3882154877102614,0.2789019607843137,0.2703979097626283,15.249028558315391,0.1649019607843137,4377.1584552855575,27.980392156862745,466.4111310902081,2.5315686274509805,1.760304074428134,0.3137254901960784,110.23137254901958,77.15719650125884,15.190093698164468,2.3658585490926267,0.8660026051100228,0.5967524492156863,0.5294117647058824,5.354126134736337,0.4401949866792873,0.9963154356430612,0.0034427723253157533,4.117647058823529,0.07107357312864568,8.478231292766347,5.176470588235294,0.5608702438158086,0.5600750782959846,13.872978602122565,0.0027671080135298273,13.529411764705882,334.0532698927525,1.8225803982152549,0.9333036039432968,0.020903992096660492
"mp-300763462, LiCo3(SiO4)2, Li2Co3(SiO4)2, mp-849520, mp-763462",3.3178227332584687,42.0,4.0,1103.7203550000004,-281.51749778,30.000000399999994,0.07577044827381041,12.571428571428573,7.961642738910157,1.0,4.0,0.6774999999999999,13.410714285714285,15.596995311761232,0.9609644281927372,326.4607142857143,257.547897343427,0.6612867728092939,0.0,0.0,0.2430892857142857,0.17518052915026644,9.974633004348007,0.16482142857142856,2657.716816562101,18.339285714285708,782.776044212402,2.7460714285714283,2.889584105199294,0.14285714285714285,170.89446428571432,147.33026174417074,10.888582299353573,1.4780181499118503,0.6051635566856717,0.35227495437499995,0.4919642857142857,13.525144289848607,0.384654629081036,0.8839228554037862,0.0006524165447175179,4.071428571428571,0.07603163987677293,5.587528184074729,4.714285714285714,0.5812512413038581,0.5812512413038581,20.4377249285292,0.0023963041879409702,12.571428571428573,322.9203880312731,1.9430672155336344,0.9277156189108148,0.03258498851861697
"mp-300763463, P4WO12, LiP4WO12, mp-767776, mp-763463",3.630762297912341,34.0,3.0,999.4556960000001,-246.64503153,4.0,0.015392433823532059,13.529411764705882,15.40098410552667,1.0,3.0,1.0274509803921568,6.941176470588236,8.055745798440316,1.123019582909554,178.8862745098039,119.07038048742204,0.8689159562333838,0.2745098039215686,0.3882154877102614,0.2789019607843137,0.2703979097626283,15.249028558315391,0.1649019607843137,4377.1584552855575,27.980392156862745,466.4111310902081,2.5315686274509805,1.760304074428134,0.3137254901960784,110.23137254901958,77.15719650125884,15.190093698164468,2.3658585490926267,0.8660026051100228,0.5967524492156863,0.5294117647058824,5.354126134736337,0.4401949866792873,0.967843172119448,0.0030004372858272285,4.117647058823529,0.07438136213905172,8.166031446331784,5.176470588235294,0.5404329910127282,0.5396008182108423,16.999999999999996,0.00289589019057323,13.529411764705882,346.0152893869473,1.8225803982152549,0.9767398808687314,0.02187687121736816
"mp-300763466, P4WO12, LiP4WO12, mp-767549, mp-763466",3.5356875625070323,34.0,3.0,999.4556960000001,-246.33515711,4.0,0.024506387352942305,13.529411764705882,15.40098410552667,1.0,3.0,1.0274509803921568,6.941176470588236,8.055745798440316,1.123019582909554,178.8862745098039,119.07038048742204,0.8689159562333838,0.2745098039215686,0.3882154877102614,0.2789019607843137,0.2703979097626283,15.249028558315391,0.1649019607843137,4377.1584552855575,27.980392156862745,466.4111310902081,2.5315686274509805,1.760304074428134,0.3137254901960784,110.23137254901958,77.15719650125884,15.190093698164468,2.3658585490926267,0.8660026051100228,0.5967524492156863,0.5294117647058824,5.354126134736337,0.4401949866792873,1.0356007001870582,0.002652648363511171,4.117647058823529,0.07243362011018825,8.253944860987293,5.176470588235294,0.5524671613040738,0.5516567796860932,16.999999999999996,0.002820058733969782,13.529411764705882,338.87006905340377,1.8225803982152549,0.9511630796039386,0.02130400591476125
"mp-300763479, Mn3CrCo2(PO4)6, Li4Mn3CrCo2(PO4)6, mp-762512, mp-763479",3.419610427772835,36.0,5.0,904.504797,-258.35601535,19.000003699999997,0.04916616951388875,12.083333333333336,6.537817338803184,3.0,5.0,0.5876111111111111,5.255555555555556,4.123345160017772,1.0629396116854315,121.27444444444444,54.2280476834226,0.7395768119871183,0.0,0.0,0.16318888888888888,0.2280848806426629,13.944891537763928,0.11088888888888886,2480.2929972160127,16.15,218.50031714292209,1.1591666666666665,1.015772557656924,0.16666666666666666,74.95555555555555,32.79504648684118,14.363570603921127,2.2509624572223794,0.7836044780053506,0.3338098984223333,0.3416666666666667,5.802154772151464,0.4360314860077463,1.1581729098615057,0.003034767621088961,4.2222222222222205,0.08196325547131005,9.43093246363821,5.388888888888888,0.4996351599103926,0.4967204689525146,16.865016997718495,0.003013794100786018,12.083333333333336,372.6537307750978,2.098647418613789,0.9612621330514058,0.02732108515710335
"mp-300763483, P2WO8, LiP2WO8, mp-767567, mp-763483",3.772787903587872,44.0,3.0,1495.130896,-319.49434239,0.0,0.005100998863635907,15.272727272727273,18.762103531470554,1.0,3.0,1.0381818181818183,10.06060606060606,12.839619583058107,1.1245589602918218,231.9939393939394,211.08074536820598,0.6629995146062259,0.42424242424242425,0.5999693900976766,0.2731515151515152,0.28378171618800235,14.899541164257972,0.15484848484848485,4509.389827574923,27.66666666666667,758.6764121082742,2.7621212121212118,1.9248407087088173,0.30303030303030304,144.4848484848485,135.5531000695877,14.69793811242439,2.10788530595269,0.8779468414637602,0.6003414559090909,0.4818181818181818,8.39661919809154,0.4285495643554834,0.8188949154283884,0.0012073287370034172,4.181818181818182,0.06686314371863387,5.839882733333334,5.090909090909091,0.5725946404740563,0.5725946404740563,22.0,0.0020115507552348607,15.272727272727273,382.1498328620888,1.7814470856604931,0.9911497306242182,0.01823540283235469
"mp-300763486, Mn3OF6, Li2Mn3OF6, mp-763856, mp-763486",3.810771060173992,40.0,3.0,1179.2158167999999,-246.96908382,52.0000007,0.07339060179166612,13.7,7.403377607551839,1.0,3.0,1.0656666666666663,12.0,16.97056274847714,0.9496900052424272,253.3793333333333,316.41303260278147,1.3269256718630371,0.0,0.0,0.2433,0.1788142611762272,17.356907046539778,0.161,4341.282889461927,26.7,1056.1440589884958,1.3493333333333333,1.7853030243879855,0.2333333333333333,164.42666666666668,206.2478640428119,15.092382184400178,2.0088408553305266,0.6972379247191836,0.2656062243673333,0.445,28.462958384539018,0.4714045207910317,0.9228704799978044,0.002554447281503207,5.35,0.07784495907095858,5.369152073459478,3.4,0.8388957912054004,0.8001207269934647,21.77662791169838,0.013248996826372015,13.7,0.0,4.476605857119878,1.0351110396594128,0.023353487721287567
"mp-300763488, CrF4, LiCrF4, mp-704123, mp-763488",3.0881701765371443,40.0,2.0,1023.9177024,-211.11214092,16.0000005,0.0,12.0,6.0,1.0,2.0,1.758,16.0,16.0,0.2713472709999999,328.3520000000001,260.44800000000004,1.432489255,0.0,0.0,0.3745,0.2847,13.0,0.173,7441.852720678829,42.1,713.3216,2.202,1.998,0.4,239.4,196.6,8.9,2.764,0.9994548795999999,0.348136427,0.4650000000000001,16.900000000000002,0.4,0.905365370614755,0.00035946873738103085,5.6,0.07265192148720663,8.188291284036147,1.6,0.8848171552854852,0.8641380812872093,20.0,0.012365156186111104,12.0,0.0,3.2000000000000006,0.8461828706819456,0.014530384297441325
"mp-300763492, Li5Co2(SiO5)2, Li3CoSiO5, mp-849671, mp-763492",2.8379942831485407,38.0,4.0,737.47278,-233.85213376,18.0000001,0.1027035475,9.31578947368421,6.829137508761513,1.0,4.0,0.616578947368421,8.092105263157894,7.352838316047691,0.8281397282466618,285.8157894736842,142.41637727184138,0.5684206777086878,0.0,0.0,0.3862631578947369,0.36495887902543395,12.451429180726974,0.14999999999999994,2448.5752162117474,15.092105263157892,360.4300028171904,1.9739473684210531,1.9932844837706931,0.13157894736842105,127.97960526315788,62.73092519936025,10.889109912267413,1.5373611386200754,0.5534717093385304,0.3189287365789473,0.4453947368421052,19.906685878349503,0.28342972669128963,0.8387471862583626,0.002411921500237496,4.2105263157894735,0.08806433466456018,5.4770212508833565,3.5789473684210527,0.5171352722626946,0.5171352722626946,18.98474518874104,0.0030677032132839983,9.31578947368421,300.61746768409216,2.477600483355752,0.7962612885701491,0.04171468484110745
"mp-300763512, Li3Co2(SiO4)2, Li2CoSiO4, mp-779222, mp-763512",3.002785061137215,30.0,4.0,645.7111799999999,-194.37004669,13.9999986,0.07760555183333384,10.333333333333334,7.244921593011815,1.0,4.0,0.6336666666666667,9.883333333333336,9.590316296487133,0.8291875430218429,305.19666666666666,154.1816707293344,0.6017987073255796,0.0,0.0,0.3392666666666667,0.2759949838513576,8.433992069134415,0.15733333333333333,2481.070566382571,16.183333333333334,466.9203015837668,2.3930000000000002,2.5957721822652737,0.13333333333333333,145.15783333333331,87.99091610107008,8.081460264085942,1.252397023932393,0.5143808534911763,0.3272633188333333,0.4691666666666667,14.051047805926947,0.2748737083745107,0.8377730022496469,0.005522297434018431,4.066666666666666,0.08401525230840894,5.661044822222222,4.0,0.5445636513678119,0.5445636513678119,14.952969662741886,0.0037070953855183842,10.333333333333334,229.01934289326888,2.422120283277993,0.8426252203840354,0.03920711774392417
"mp-300763515, MnF4, LiMnF4, mp-561659, mp-763515",3.3402801604410643,40.0,2.0,1047.4532624,-201.53822343,23.982236999999998,0.0,12.2,6.4,1.0,2.0,1.7469999999999999,12.0,12.0,0.22283214203400006,267.35200000000003,199.44799999999998,1.392279256,0.0,0.0,0.3775,0.2817,13.2,0.16100000000000006,7441.8646973780005,42.40000000000001,746.3216,1.3930000000000002,1.1890000000000005,0.4,173.3,130.5,8.9,2.83424137931,1.0070451218,0.363060980034,0.4450000000000001,15.700000000000005,0.4,0.9162907759877598,0.0005782678359147796,5.4,0.07681732368147676,6.988152016704526,2.0,0.9100466921608223,0.8663173292412608,20.000000000000004,0.013074096124047772,12.2,0.0,4.0,0.9096092781760052,0.015363464736295353
"mp-300763519, Mn3Nb2Co3O16, Li4Mn3Nb2Co3O16, mp-851279, mp-763519",4.850204319077436,24.0,4.0,783.41688,-172.19876368,10.0000006,0.06610564218749992,15.25,10.928746497197196,3.0,4.0,0.7138541666666666,12.916666666666664,8.13300887330964,0.9674374336164252,292.475,142.61244515780834,0.6123322384079913,0.0,0.0,0.1866458333333333,0.2459875055050222,12.239875883028569,0.13916666666666666,3099.7998398462205,18.916666666666668,422.28251771862136,1.5713541666666666,0.8802995946279216,0.16666666666666666,169.14374999999995,77.95371787847189,12.36880368861516,2.0376487591622703,0.7825450724125681,0.3906668324585416,0.3828125,7.298530995172932,0.3744208490752381,0.9713601639471912,0.0012550648320583356,5.666666666666668,0.08948068322066932,6.393440490939184,5.166666666666667,0.4587184789509553,0.43002199978747696,12.732062500566665,0.004935315593689753,15.25,176.5380021430619,1.9930434571835665,1.324448310848196,0.029826894406889775
"mp-300763520, PWO5, LiPWO5, mp-767454, mp-763520",5.134605700008891,14.0,3.0,589.621524,-104.76659517,1.9999999,0.01136675749999938,18.428571428571427,22.81513997863913,1.0,3.0,1.0357142857142858,15.285714285714285,20.51612937729362,1.0777728448333521,325.3333333333333,358.7217970299534,0.474106108154035,0.6666666666666666,0.9428090415820634,0.2614761904761905,0.28123300754916275,13.705519685195082,0.16476190476190475,4428.812318508935,27.095238095238106,1239.2715354680865,3.426190476190476,3.0368226174699973,0.2857142857142857,204.1095238095237,228.938064979094,13.550777939529526,1.8058924866385049,0.8307185655964225,0.5810797294047619,0.4928571428571428,13.756383799461807,0.4096345365258394,1.4300907812900692,0.008645055183280662,4.571428571428571,0.07341972372143127,5.984926226403697,5.142857142857143,0.5354620251703713,0.5334671624355978,7.017931708309481,0.006941951734157524,18.428571428571427,146.87009051890288,1.8070158058105024,1.3132284864970298,0.02097706392040893
"mp-300763525, K2Li3FeO4, K8Li13(FeO4)4, mp-24988, mp-763525",2.7824857140853063,40.0,4.0,875.4488,-200.04362761,20.0000008,0.0,10.5,7.605918747922567,1.0,4.0,0.50425,5.23,6.907655173790888,0.6298039740555068,260.08500000000004,163.00523204793154,0.4998423538253087,0.0,0.0,0.409525,0.4011533582995411,14.154924054900473,0.15025,1864.9223483633234,10.3,300.68781724777284,0.7090000000000001,0.4827706494806826,0.1,101.60825,61.31061003763949,10.927373883966816,5.127929993756477,0.4092612160578162,0.23008162491650005,0.4495,24.028992904406127,0.16583123951776998,0.8331028211617674,7.426717398184746e-06,5.8,0.0765619741917658,6.267984247197878,2.8,0.4281343807888252,0.4281343807888252,20.0,0.008806590139926112,10.5,0.0,2.4000000000000004,0.780258127492394,0.04593718451505948
"mp-300763525, K8Li3(FeO4)4, K2Li3FeO4, mp-763674, mp-24988",2.644181969518306,31.0,4.0,812.9798,-155.10221496,11.000000300000002,0.0572610347782252,12.67741935483871,7.319382561542063,1.0,4.0,0.5795161290322579,5.9499999999999975,9.237540896289117,0.9092156462650016,218.3758064516129,132.5649695132147,0.6591205566086491,0.0,0.0,0.2684354838709677,0.15648084445906554,17.989562241360847,0.12274193548387095,2404.787735608168,13.217741935483868,408.6831310770214,0.6970967741935485,0.6503465017361895,0.12903225806451613,98.17830645161287,81.11595390878095,15.746561985399909,7.180010015122888,0.6453824013463509,0.2965636356180645,0.3731451612903226,19.18833454529779,0.3573954807445216,0.8295091979831484,0.0036602613970846297,4.838709677419357,0.06071894528422112,6.170252826349758,3.612903225806452,0.4870168026579628,0.4686308649554493,15.39322514801511,0.002592742608177401,12.67741935483871,222.68368404941108,2.1202163516329007,0.7471210181797142,0.029380134814945707
"mp-300763526, P(WO4)2, LiP(WO4)2, mp-504791, mp-763526",5.387137641630751,44.0,3.0,2106.595848,-330.02966841,3.9999998999999997,1.4371363636911386e-05,20.63636363636364,25.234437966876374,1.0,3.0,1.0433333333333334,19.12121212121212,26.337534971842395,1.22512859832261,391.8272727272727,472.25315635944685,0.550034185688001,0.8484848484848485,1.1999387801953532,0.2538484848484849,0.2931918798680641,15.298919339810373,0.1596969696969697,4509.015421896359,26.6969696969697,1612.0112671296204,3.7854545454545456,4.096126235571976,0.2727272727272728,246.839393939394,300.5389909599685,15.627258330829365,1.9819231099846293,0.8784744445631045,0.5785998546212121,0.459090909090909,17.871493118913072,0.4942274675848512,0.8240329962036487,0.00035627451598506534,4.636363636363637,0.06776110275505932,5.988876044444442,5.090909090909091,0.5595199427932825,0.5595199427932825,21.99999901888199,0.0021061417981904536,20.63636363636364,281.7589566267504,1.7814470856604931,1.3572177032288684,0.018480300751379814
"mp-300763533, Mn7Co(PO4)12, Li8Mn7Co(PO4)12, mp-762148, mp-763533",3.136884562586377,68.0,4.0,1583.1558539999999,-473.10763907,15.9999991,0.08149101422794214,11.264705882352946,5.748702275702863,2.0,4.0,0.7504779411764706,4.235294117647058,4.7859005725837465,1.2163042749464894,112.15,76.18534089849614,0.8186199976744865,0.0,0.0,0.20980147058823528,0.2572562676618348,15.877083735817239,0.12066176470588234,3282.575434725123,20.56617647058824,290.8065538796357,1.2485661764705882,1.2565637116045358,0.22058823529411767,69.26102941176471,51.40560744252973,16.349483788000253,2.4741307058238227,0.8802379530058692,0.4412462951374265,0.378125,8.511189809186085,0.4980498300551794,0.8072410831164617,0.003257040342249916,4.235294117647058,0.08113994689333487,9.373469249282463,5.352941176470588,0.5010422316567705,0.4841953917068387,34.019598241654236,0.0015795111135016178,11.264705882352946,743.3337823744162,2.1812348491457842,0.8871365135656033,0.023864690262745552
"mp-300763539, P3W2O13, LiP3W2O13, mp-767085, mp-763539",3.7806896087397437,72.0,3.0,2674.373944,-529.67431951,4.000639700000002,0.0026848614814785066,16.5,20.491868305907754,1.0,3.0,1.037222222222222,12.092592592592592,15.822857699819956,1.0904581913914668,268.2925925925926,268.40883518470963,0.576319796412771,0.5185185185185185,0.7332959212304936,0.26861111111111113,0.28269831889520114,14.270269919189664,0.15870370370370368,4478.054129604817,27.44444444444445,944.5486485694397,3.02037037037037,2.3084887781744743,0.2962962962962963,167.67222222222222,171.83033232522098,14.024449550167208,1.9664216435709008,0.8563974155928102,0.5928507844907407,0.4861111111111111,10.442999637394028,0.4115946439054235,0.8391389714334554,0.001090696859926811,4.2222222222222205,0.06129602733855001,7.160927229633826,5.111111111111111,0.6090848035929284,0.6090848035929284,36.00000043073889,0.0011269294059409562,16.5,566.2490329231189,1.7916128329552332,0.9816397839913534,0.01702667426070834
"mp-300763543, P3W2O13, LiP3W2O13, mp-767771, mp-763543",4.2139113825225705,36.0,3.0,1337.186972,-264.55818265,-2.0,0.010434225509257544,16.5,20.491868305907754,1.0,3.0,1.037222222222222,12.092592592592592,15.822857699819956,1.0904581913914668,268.2925925925926,268.40883518470963,0.576319796412771,0.5185185185185185,0.7332959212304936,0.26861111111111113,0.28269831889520114,14.270269919189664,0.15870370370370368,4478.054129604817,27.44444444444445,944.5486485694397,3.02037037037037,2.3084887781744743,0.2962962962962963,167.67222222222222,171.83033232522098,14.024449550167208,1.9664216435709008,0.8563974155928102,0.5928507844907407,0.4861111111111111,10.442999637394028,0.4115946439054235,0.8584157476043299,0.0024851243625179037,4.2222222222222205,0.0683198183496029,7.168844010325199,5.111111111111111,0.5642906013937736,0.5642906013937736,18.0,0.0025121240527211396,16.5,304.4540085165911,1.7916128329552332,1.0941239528724596,0.018977727319334142
"mp-300763561, LiP2WO8, Li2P2WO8, mp-765954, mp-763561",4.053766567986241,24.0,4.0,761.4474479999999,-170.64064495,1.9999958999999998,0.06279995361111101,14.25,18.280795934531948,1.0,4.0,0.7341666666666666,7.145833333333332,10.808685904041353,1.1198238544913248,193.14166666666665,170.94446324432062,0.8121409790553238,0.29166666666666663,0.5051814855409225,0.26241666666666663,0.2262431859010712,12.746646481634992,0.126875,3100.654341001091,19.041666666666664,654.5185719767196,1.9614583333333333,1.8196957139366583,0.2083333333333333,108.78520833333332,115.1483020367029,13.238726860574202,1.9562872302758787,0.7706878459520894,0.4128254203125,0.390625,7.935613292829567,0.4310033513661917,0.8401082277702404,0.0008834898804011172,4.166666666666667,0.07694510267891196,5.876511256805924,4.666666666666667,0.530775365930115,0.5295558203148033,8.489110828302362,0.0042439144566296105,14.25,234.64742538312998,2.211083193570267,1.0642207599279194,0.025648367559637317
"mp-300763561, P2WO8, LiP2WO8, mp-767148, mp-765954",4.09964476141967,22.0,3.0,747.5654480000003,-158.28444612,0.0,0.07158850227272673,15.272727272727273,18.762103531470554,1.0,3.0,1.0381818181818183,10.06060606060606,12.839619583058107,1.1245589602918218,231.9939393939394,211.08074536820598,0.6629995146062259,0.42424242424242425,0.5999693900976766,0.2731515151515152,0.28378171618800235,14.899541164257972,0.15484848484848485,4509.389827574923,27.66666666666667,758.6764121082742,2.7621212121212118,1.9248407087088173,0.30303030303030304,144.4848484848485,135.5531000695877,14.69793811242439,2.10788530595269,0.8779468414637602,0.6003414559090909,0.4818181818181818,8.39661919809154,0.4285495643554834,0.8409669193368219,0.0027999184972070656,4.181818181818182,0.07265585659280448,5.827361951886425,5.090909090909091,0.5368224715830165,0.5355662210650918,8.294899054778144,0.004371644379047086,15.272727272727273,232.14543447008882,1.7814470856604934,1.0770183495000845,0.019815233616219403
