,density,bandgap,volume,total_magnetization,energysStab,atomMean,transition,chalcogen,metalloid,ICSDVolum wmean,ICSDVolum wstd,BulkModulus wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,GSvolume_p wmean,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,meanValenceOcc,vx,vz,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300767246, Mn7F18, Li2Mn7F18, mp-765911, mp-767246",3.0835294733461973,0.0,391.2542193287191,31.0,0.037326627466666366,13.48,1.0,0.0,0.0,7.6192,4.2032,16.8,296.2032000000001,0.0,0.0,0.0,0.0,7.5846399999999985,0.9437965396,6694.8693056131115,1.8992,1.7156000000000002,-0.456762068966,4.962962068966,0.36,1.54,4.34168965517e-05,4.34168965517e-05,4.5062,2.0,2.0,-0.0714266276738289,0.3964962689750596,5490.76,6.799212576071827,7.482101161453737,2.0,391.2542193287191,2.187177577256572,5.48,0.0638970744977342,0.4925493077949121,0.8818371284509247,2.0,13.48,0.016228120978492678,403.1096134285986,4.489988864128729,0.001879457563294846,0.0132142840035654,0.017400168690964394,0.8360009009303658
"mp-300767249, MnCo3(PO4)4, Li4MnCo3(PO4)4, mp-775179, mp-767249",3.6174566122068454,0.0,280.75635311662603,13.9999995,0.04283257447916622,12.25,2.0,1.0,0.0,4.159166666666667,4.3862028788514165,8.937281465859739,137.9233626269797,0.0,0.0,0.0,0.0,7.3756683139693155,0.4590038242505811,5366.154684045921,1.4498958333333334,1.1780066575914845,-0.639932693621875,2.8873285269552085,0.5448623679425842,1.4387072225516289,0.048392955423850574,0.08381159734422358,2.247395833333333,1.0,2.0,0.14179062089477715,0.5943091091395554,30377.625,4.643864581255686,5.637108557,18.0,280.75635311662603,1.5694757267092712,4.166666666666667,0.08548337280200538,0.20143815660017467,0.4821695081055658,6.0,12.25,0.006060622146592541,289.26355137241296,1.81811868577262,0.004207668210801625,0.002393993236133428,0.018415057448959264,1.0163741633023409
"mp-300767251, Li3V2(SiO5)2, Li2VSiO5, mp-780138, mp-767251",2.9574039837081987,1.5817,380.54218348122185,1.9999912,0.06469846411764735,9.588235294117649,1.0,1.0,1.0,4.5042647058823535,3.3878600020659966,7.615134152862308,144.48352715578744,0.0,0.0,0.0,0.0,6.1326759683576935,0.4309532266440602,4734.557213599109,2.2738235294117652,2.2862194924096957,-0.43617647058676456,3.0548529411750005,0.4814913395219088,1.358285480437298,0.0,0.0,2.618676470588236,3.0,4.0,-0.025918740862445732,0.4749466274971456,26978.64705882353,8.386650425,8.648800786999999,128.0,380.5421834812217,2.1272954764255205,4.294117647058823,0.08934620516697005,0.16752196683821408,0.4838464551904096,26.0,9.588235294117649,0.004534271764329253,392.07299218288597,2.275185835978084,0.002428297841995325,0.0009985413316037227,0.008568316671711613,0.8314778281079207
"mp-300767251, LiVSiO5, Li3V2(SiO5)2, mp-780114, mp-780138",2.923821668567997,2.0535,377.0289344065796,0.0,0.08883255499999976,10.0,1.0,1.0,1.0,4.4478125,3.713938313026853,8.235012427889833,159.79226856076886,0.0,0.0,0.0,0.0,6.697033121966678,0.4945083363807045,5030.661334745496,2.3690625,2.465951796308831,-0.4621354166656249,2.986510416665625,0.5115845482420281,1.4550558408528518,0.0,0.0,2.524375,3.0,4.0,-0.019320850501667708,0.4766200594485484,28572.875,8.385644620999999,8.679368513,128.0,377.02893440657954,2.107655817043549,4.1875,0.08487412259317985,0.1278697966043432,0.49523518364877395,26.0,10.0,0.004322046036539899,388.4532881480332,2.1065374432940898,0.002298168333061321,0.0010078459872656822,0.008648158370507255,0.8237798720294347
"mp-300767260, MnNi3(PO4)4, Li4MnNi3(PO4)4, mp-775024, mp-767260",3.6748765010092193,0.0,276.0444763056787,7.0000391,0.07682970872395599,12.375,2.0,1.0,0.0,4.151041666666666,4.391352035495761,8.937281465859739,137.1696791766193,0.0,0.0,0.0,0.0,7.355470919845374,0.4709482353825161,5366.155668982694,1.4898958333333332,1.1993781800012848,-0.645713943621875,2.889672276955208,0.5448623679425842,1.4301973324413042,0.018609314798850567,0.03222481881311842,2.243958333333333,1.0,2.0,0.06671368692330344,0.5056885381369344,30382.75,4.6007509014978085,5.523344003000001,18.0,276.0444763056787,1.5431355345820654,4.208333333333333,0.0869425112981559,0.2054345740037981,0.4755315994935853,6.0,12.375,0.004996982704609295,284.4088999822171,1.7906974122453585,0.0029965930638674496,0.002434856945365597,0.01872938897744068,1.0442711181632158
"mp-300767267, LiMnVO4, Li2MnVO4, mp-772054, mp-767267",3.927184267805609,0.0,149.52871660161932,9.9999996,0.0965087742857138,11.857142857142858,2.0,1.0,0.0,4.183928571428571,3.350475350831671,9.832980219648569,171.58387414715563,0.0,0.0,0.0,0.0,5.701255931720621,0.4579716209356579,4599.394228804852,1.3675,1.178379800438565,-0.2557471264357142,2.7325328407214284,0.4948716593053935,1.2550916707718272,1.1075738916249997e-05,1.918374253431285e-05,2.4767857142857137,3.0,8.0,-0.11589262500829366,0.4569229472598471,25883.285714285717,5.5921572200000025,5.67398874091875,343.0,149.52871660161932,0.8358909372738045,5.285714285714286,0.0936275005776943,0.1408031621405677,0.446671102542186,74.0,11.857142857142858,0.015766418516660382,154.05958624336503,2.7701027756664733,0.009175745486468163,0.008852629199017761,0.034576263939838904,1.0775051656816277
"mp-300767267, MnVO4, LiMnVO4, mp-771856, mp-772054",3.839687939205177,0.5005,146.93257135852198,7.9999999000000015,0.076284566041668,13.333333333333336,2.0,1.0,0.0,5.306666666666667,4.432676643092999,11.331154474650633,227.21174330631828,0.0,0.0,0.0,0.0,7.221551389357816,0.07354473566817854,5841.940225560864,1.9605555555555558,1.4095063053038668,-0.3931992337166666,3.3287547892722222,0.6285393610547089,1.4207457613938246,1.7228927203055554e-05,2.4365382515699923e-05,2.9355555555555566,3.0,8.0,-0.141484618339781,0.4733558329706205,29985.83333333333,5.53083466542564,5.632577360137426,343.0,146.93257135852198,0.8213780441662359,4.333333333333333,0.0816701149993453,0.10705200733807516,0.4784593839993883,74.0,13.333333333333336,0.01502063182900246,151.38477520325657,2.211083193570267,0.009715104038515892,0.009009045921133484,0.035187190450697146,1.0569094533130972
"mp-300767273, LiMn3F10, Li2Mn3F10, mp-767065, mp-767273",2.8529022807210715,0.5045000000000002,421.102377121586,24.0000003,0.05492694095238093,12.0,1.0,0.0,0.0,5.2959523809523805,4.569448095305559,11.940945012872872,195.5698425388168,0.0,0.0,0.0,0.0,8.933108967636318,0.7489757129049724,6262.5078766753695,1.0542857142857145,1.2107389378021194,-0.30454980842857143,3.4555021893809523,0.3367175148507369,2.070470495458064,2.21514778325e-05,3.1326920377328466e-05,3.1509523809523805,2.0,2.0,-0.054220958506644976,0.3975325840873281,5519.357142857143,5.840543973121778,7.55825897362647,2.0,421.102377121586,2.3540338518265416,5.071428571428571,0.06649214424148331,0.11293920948446293,0.8754596900858698,2.0,12.0,0.014731730324750713,433.86220025074687,4.103259033241449,0.0025000669943224963,0.007743024290908355,0.016166827325711428,0.7744394413844107
"mp-300767273, Mn3F10, LiMn3F10, mp-765801, mp-767065",2.8903160088913253,0.03730000000000011,407.6759521039,22.0,0.07579709092948672,12.692307692307693,1.0,0.0,0.0,7.723076923076924,4.907692307692308,13.846153846153848,236.66153846153847,0.0,0.0,0.0,0.0,9.003076923076922,0.7050677300000002,7153.055675380355,1.5876923076923082,1.3915384615384616,-0.48875994695,4.943759946949998,0.38461538461538464,1.8846153846153848,3.5783156498653845e-05,3.5783156498653845e-05,4.455,2.0,2.0,-0.0584599043841568,0.3994436661740192,5797.615384615385,5.939816362445343,7.195374700596679,2.0,407.6759521039,2.2789778542406567,5.461538461538462,0.06377614344388324,0.14748234780625274,0.8863387349815736,2.0,12.692307692307693,0.015772203927718158,420.02894112860037,4.213250442347431,0.0016925771564604108,0.012681994964680436,0.01669926661662948,0.7856601478776766
"mp-300767275, LiCoCuO4, Li2CoCuO4, mp-767935, mp-767275",4.74094004472141,0.0,135.49117836623995,2.0,0.06324208151785804,13.0,2.0,1.0,0.0,4.071428571428571,3.4284977670658487,11.232866772038534,170.25314091022204,0.0,0.0,0.0,0.0,5.7410941337031565,0.43827713311678895,4599.460877993958,1.2028571428571426,0.9410935887876096,-0.2492261904749999,2.654583333332143,0.4948716593053935,1.1796531832081243,0.05530254285714285,0.09578681401632673,2.4053571428571425,2.0,2.0,-0.4203278301367489,0.5226168868898367,19582.285714285714,5.524118381388644,5.5189089885189215,2.0,135.49117836623995,0.7574187129461604,6.0,0.10332776029268302,0.08493503146236715,0.3980457597891901,2.0,13.0,0.015471859063960081,139.5966965619154,1.6781914463529617,0.007446038290860722,0.00976980419419672,0.029028162871411963,1.303755779917596
"mp-300767292, Li6Fe7O15, Li8Fe7O15, mp-762600, mp-767292",4.191226328076452,0.0,266.46109872786144,29.9999995,0.114162839129464,11.428571428571427,1.0,1.0,0.0,5.626666666666666,2.68750917311096,19.502863328356053,301.956035458431,0.0,0.0,0.0,0.0,4.700369560783121,0.6835315724688464,4693.456741646345,1.4044047619047622,1.463996090211376,-0.3229166666642855,3.70529761904524,0.5050762722761053,1.2321284793272012,0.17588856666666666,0.2487439964463643,3.3823809523809523,2.0,1.0,-0.4681324131255759,0.7845316074015668,362.28571428571433,8.373812547656742,3.842166682754044,1.0,266.4610987278615,1.4895628252869508,6.0,0.10508100482088227,0.18468532483587835,0.3913725517141027,1.0,11.428571428571427,0.009600255455065756,274.53513648041456,2.721794126179664,0.005261284356761811,0.004967788127418454,0.017267157017347143,1.1656067201541216
"mp-300767296, TiMn3(PO4)4, Li4TiMn3(PO4)4, mp-772362, mp-767296",3.2962260244557955,0.009399999999999851,298.5171123142052,13.0000007,0.021130745677082167,11.875,2.0,1.0,0.0,4.249895833333333,4.318000119563695,5.803008977629143,88.74748900986187,0.0,0.0,0.0,0.0,7.362073593929264,0.481434551716772,5366.100088601166,1.36,1.131703216456898,-0.6439969895989582,2.959517822932292,0.5448623679425842,1.4881986571205994,9.925993773940623e-06,1.6654669100367126e-05,2.3155208333333333,1.0,2.0,0.115758565799703,0.5089026320447171,30428.41666666667,4.7537162568929485,5.728601972000001,18.0,298.5171123142052,1.6687613889537485,4.166666666666667,0.08039740105330619,0.20402669138919247,0.5044418763394714,6.0,11.875,0.0059642196759959396,307.56247933443814,2.2542398324539965,0.004596688846057635,0.0022515587302587843,0.01731942377347235,0.9266409889032532
"mp-300767299, LiCo2CuO6, Li3Co2CuO6, mp-767908, mp-767299",4.600521424541777,0.1994999999999998,102.63486459476843,-5e-07,0.06357608512500157,13.4,2.0,1.0,0.0,3.996,3.7296279305045963,14.494891341434748,221.08788139561162,0.0,0.0,0.0,0.0,6.288039556968452,0.5843312683292486,4829.59539921831,1.258,1.2373730237887035,-0.2583333333324999,2.5695833333325,0.5196152422706631,1.2776932339180636,0.07742356,0.13410153962285742,2.31125,1.0,2.0,-0.4551601541739644,0.4656609552556861,27054.0,6.267622495076263,5.507578807453298,30.0,102.63486459476843,0.5737463352384707,6.0,0.09743277822290544,0.1350063095946445,0.42087919307835736,8.0,13.4,0.020708954559621292,105.74480362685446,1.57797338380595,0.010531623664847226,0.012897393959699549,0.03832089620601712,1.2672017480201736
"mp-300767303, LiMn(SiO3)2, Li2Mn(SiO3)2, mp-767360, mp-767303",3.2554703531108,0.6123000000000003,218.36012266832557,8.0000001,0.0378353505408171,10.4,1.0,1.0,1.0,4.450749999999998,3.58661883777744,8.235707316314732,219.472028513886,0.0,0.0,0.0,0.0,6.344315650249442,0.4598946517351537,4829.329561333866,2.9412500000000006,4.123471315227015,-0.5592729885049998,3.0647729885049997,0.5196152422706632,1.3546217184144065,7.753017241375e-06,1.3428619774018998e-05,2.5055,1.0,4.0,0.030772418787587737,0.5177376238761119,27546.3,6.307785387196926,5.080802148285518,90.0,218.36012266832557,1.2206701946539156,4.3,0.09159181518861237,0.11460781796923496,0.4735484589293668,15.0,10.4,0.00784623950141435,224.97665274529854,2.7202941017470885,0.0062808882811481465,0.001740185405564652,0.023677145390031056,0.924540379909918
"mp-300767303, Mn(SiO3)2, LiMn(SiO3)2, mvc-11572, mp-767360",3.375607144412413,0.9207,203.75987931106715,6.000000099999999,0.11243861749999873,11.222222222222221,1.0,1.0,1.0,5.792592592592592,4.278231754009487,9.13246518958367,269.6720986089876,0.0,0.0,0.0,0.0,7.521839920259419,0.2870986705338727,5841.595736455233,4.246296296296296,4.915351808560649,-0.825466155811111,3.9258365261814814,0.5543196128553987,1.4934700113819224,1.1485951468703702e-05,1.6243588343799945e-05,3.10037037037037,1.0,4.0,0.03409320555276313,0.5338541913111974,30395.66666666667,5.085395511781111,6.046608810683582,90.0,203.75987931106715,1.1390523530667456,4.111111111111111,0.0883392749390107,0.1521238070295833,0.4657988248885763,15.0,11.222222222222221,0.007564706016835691,209.93400741407186,2.266230894930126,0.006574220678291157,0.0018648769321492641,0.02537371139639336,0.9622071358909332
"mp-300767309, Mn2OF3, LiMn2OF3, mp-767172, mp-767309",3.695726826613162,0.6323,328.6648915819167,35.9999977,0.045989476041666144,14.166666666666664,1.0,1.0,0.0,5.056666666666667,2.280615576419536,18.856180831641268,353.38743607100616,0.0,0.0,0.0,0.0,4.447615460440642,1.1996490235175508,3865.403260795035,1.4891666666666667,1.9902618243913608,-0.30903735632222223,3.289037356322222,0.20786985482077447,1.0213764617139018,3.445785440611111e-05,4.8730765031399845e-05,2.98,3.0,8.0,-0.10758171377374083,0.4232003247307478,11339.166666666664,9.754558094,4.8301073389999996,292.0,328.6648915819167,1.8372925984869064,5.333333333333333,0.07302270675910699,0.11166684345386726,0.7755402209838043,62.0,14.166666666666664,0.016271730517547232,338.6237664617406,4.47213595499958,0.005911850621497396,0.004027574336607296,0.02071377135721383,1.0040641965348145
"mp-300767311, LiNi(CO3)2, Li2Ni(CO3)2, mp-763540, mp-767311",2.6122402655723005,1.0949,236.0293637091887,1.9999997999999999,0.07057701356249968,9.1,1.0,1.0,0.0,3.69975,3.901422072462808,7.135255776774929,309.91537845031183,0.0,0.0,0.0,0.0,6.660689158037628,0.4819171643037424,4829.670888467051,6.415000000000001,9.872492441121443,-0.2200833333325,2.3205833333325,0.5196152422706632,1.3273563952458285,0.014884867500000003,0.025781346773930743,2.1005000000000003,1.0,2.0,-0.22489080447213766,0.5979943061009118,27224.9,6.110399430510817,4.975502540889806,6.0,236.0293637091887,1.319444254849412,3.8,0.08473521974427707,0.12479294190782947,0.5318196638575287,4.0,9.1,0.005413070569994881,243.181289458941,2.1563858652847827,0.00346351764122441,0.0004613535732729202,0.013814408020135484,0.7484128421431421
"mp-300767327, Mn3Sn(PO4)4, Li4Mn3Sn(PO4)4, mp-775053, mp-767327",3.626397997275157,0.13529999999999998,303.7773112503441,13.0000006,0.01889498572916804,13.041666666666664,1.0,1.0,0.0,4.347604166666667,4.241124948779887,5.9489655379924855,89.5853194305031,0.0,0.0,0.0,0.0,7.345949227762034,0.5355744697849055,5366.043948172082,1.2870833333333334,1.1870362764160909,-0.7294657395989582,3.132382406265625,0.5137011669140813,1.4057097727759376,9.69127155171875e-06,1.6785774717523748e-05,2.4029166666666666,1.0,2.0,0.12690097207493575,0.5107364922414237,30416.83333333333,4.786542791902028,5.7616185170000005,18.0,303.7773112503441,1.6981667949446884,4.166666666666667,0.07900524203475323,0.1474581856571716,0.513656656066263,6.0,13.041666666666664,0.005696149251496678,312.9820675585408,2.3078970706877047,0.004395912667214446,0.002212570805884798,0.017019521143704596,1.0000572954278155
"mp-300767349, VF5, LiVF5, mp-764952, mp-767349",2.3740434411784443,3.0875000000000004,408.29629145469636,-4.52e-05,0.003774483333334189,11.333333333333336,1.0,0.0,0.0,7.998333333333335,5.6850000000000005,13.333333333333332,271.29999999999995,0.0,0.0,0.0,0.0,10.969166666666665,0.3999604199999999,7749.516494868502,1.8979166666666665,1.6854166666666663,-0.5322916666666667,5.128958333333333,0.4166666666666667,2.5000000000000004,0.0,0.0,4.596666666666667,1.0,2.0,-0.02105688785109061,0.35453573722274073,6315.333333333332,5.31314498356668,6.897657535295093,6.0,408.29629145469636,2.28244565663442,5.666666666666668,0.05878084249673617,0.09958206599833276,0.9088156113428312,4.0,11.333333333333336,0.015028520016495569,420.66807738206506,2.23606797749979,0.003679169899569958,0.006801646020286065,0.016673894815737462,0.6465905416278125
"mp-300767356, Co(SiO3)2, LiCo(SiO3)2, mvc-12012, mp-767356",3.432352606083233,0.4482999999999997,204.25684332226643,5.9749332000000015,0.19181250550925896,11.444444444444445,1.0,1.0,1.0,5.752592592592592,4.3198877189086815,9.993138935727435,263.6464604952762,0.0,0.0,0.0,0.0,7.567172768919554,0.3572210802959632,5841.627616731516,4.368148148148149,4.8482079616036975,-0.8190740740740741,3.916851851851852,0.5543196128553987,1.4411167746921276,0.05735078518518519,0.08110625822163486,3.0977777777777766,2.0,1.0,-0.034662221173710615,0.5395004158672775,30383.555555555562,6.0470388777416435,5.092176339991498,1.0,204.25684332226646,1.1418304663452896,4.111111111111111,0.08812434240746822,0.110174229042979,0.4762081997514378,5.0,11.444444444444445,0.006873354852353231,210.4460299317745,1.6629588385661962,0.004766811387971436,0.001860339621645882,0.019255462530816427,0.9788733009921078
"mp-300767384, Ba2Ti11O24, Ba2LiTi11O24, mp-768357, mp-767384",4.221203263311674,2.5740000000000003,466.22532718655714,0.0,0.032024473344593574,14.756756756756756,1.0,1.0,0.0,6.637567567567568,3.3554472137679,15.295358698881733,458.4450875306482,0.0,0.0,0.0,0.0,7.283918537522317,0.9076836740329228,5682.982372773066,1.5781081081081083,1.8613625684298296,-0.36891891891891904,4.768378378378379,0.611551810755933,1.591308264203216,2.23303303302973e-06,3.157985600537772e-06,4.399459459459459,2.0,1.0,-0.13571727521702845,0.5131946643993446,29374.40540540541,6.886227346846616,6.955810049743147,1.0,466.22532718655714,2.6062788110530306,5.486486486486489,0.07936076794299655,0.17862193144249533,0.4481724812470712,1.0,14.756756756756756,0.004945853588181853,480.3524208256373,1.0749828000730457,0.0036646428537369883,0.0028392328890992835,0.017888934794737497,1.1366654488001269
"mp-300767395, Li2CuSbO5, Li3CuSbO5, mp-753557, mp-767395",4.595774419340319,0.34830000000000005,201.74948392089703,0.0,0.06496202833333431,14.0,1.0,1.0,1.0,4.7799999999999985,3.070622549175684,5.943146275696147,127.12836406197506,0.0,0.0,0.0,0.0,5.58855681584706,0.41119748988392296,4471.222742594266,1.1247222222222222,0.7934027261123249,-0.3750462962944443,3.37060185185,0.4538926288435609,1.1235415786753713,0.0,0.0,2.9955555555555566,2.0,1.0,-0.1877832706984504,0.5092633201672784,25323.555555555562,4.917870699844885,7.357064343493,1.0,201.7494839208971,1.1278139011815658,5.222222222222221,0.08921955907980181,0.2107729431576738,0.4774936447901874,1.0,14.0,0.009392679467574052,207.86269503318414,2.266230894930126,0.003865407871437536,0.006561217689152346,0.01616165688081822,1.2123387506342564
"mp-300767433, V2OF5, LiV2OF5, mp-764715, mp-767433",3.6354973289593486,1.5907,291.69565074690576,8.999999800000003,0.04161842083333411,12.375,1.0,1.0,0.0,5.300833333333334,3.548342531693103,18.856180831641268,418.8810944465293,0.0,0.0,0.0,0.0,6.969023396231513,0.8633299558832063,5022.122080829167,1.8539583333333327,2.4903344578199844,-0.34010416666666665,3.4859375,0.2568505834570407,1.6040313795766798,0.0,0.0,3.145833333333333,2.0,1.0,-0.02557280775097033,0.3828666094124528,10315.5,7.937767815153077,4.465387402299354,1.0,291.69565074690576,1.6306282595277926,5.75,0.08227753803852211,0.20761978799227607,0.7978496032627187,1.0,12.375,0.017534261719580356,300.5343206601877,2.6457513110645907,0.007630685909969498,0.004538025436065536,0.02333901585415912,0.9882398767221532
"mp-300767440, MnFe2(PO4)3, Li2MnFe2(PO4)3, mp-849505, mp-767440",3.315937104044869,0.0,452.24216230286765,28.041348499999998,0.0387684068055556,12.111111111111107,2.0,1.0,0.0,4.18125,4.364643056251869,7.366441990037836,112.80565907236216,0.0,0.0,0.0,0.0,7.347765196487707,0.4225547429396656,5366.139701153839,1.372083333333333,1.1077102380363817,-0.6459486179513888,2.901643062395833,0.5448623679425842,1.4404324624960192,0.05863382945402298,0.10154682477453307,2.255694444444445,5.0,12.0,0.12115127185457827,0.5247061368736216,30430.555555555562,8.003500887127464,8.003500412617377,460.0,452.2421623028678,2.5281105430017443,4.2222222222222205,0.07960336961216524,0.09494245882911236,0.5106104697991107,167.0,12.111111111111107,0.0039645978473371,465.9455520628069,2.087588247561771,0.003020488888334277,0.0014862143921746164,0.011432247593802418,0.9357316494808596
"mp-300767444, LiMn(CO3)2, Li2Mn(CO3)2, mp-764944, mp-767444",2.4611522190343984,1.6734,245.4515315173056,8.0000002,0.0450452391249998,8.8,1.0,1.0,0.0,3.73325,3.8793478430658928,4.789245765253648,314.14018494933117,0.0,0.0,0.0,0.0,6.657414081120386,0.4595799174266244,4829.652533580913,6.3007500000000025,9.92832693294797,-0.219772988505,2.324772988505,0.5196152422706632,1.3546217184144065,7.753017241375e-06,1.3428619774018998e-05,2.105,1.0,2.0,-0.16794307006487835,0.6081712098747623,27244.3,6.298917364971683,4.9145458599452105,6.0,245.4515315173056,1.3721157741353152,3.6,0.0814824820051689,0.2396563938302139,0.5405607083040236,4.0,8.8,0.006759326324435232,252.88895837381145,2.7202941017470885,0.005815219079415936,0.0004436435563120144,0.02106380978697801,0.695957629513595
"mp-300767453, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767822, mp-767453",3.433084771681714,1.2713,582.7061016797633,37.9999999,0.016317504166666552,12.125,2.0,1.0,0.0,4.179791666666667,4.373308100433748,8.407663295073926,134.37068617106684,0.0,0.0,0.0,0.0,7.370968707419933,0.4606086155927343,5366.1405804059295,1.3752083333333334,1.148271818169713,-0.6460264436218749,2.9024847769552085,0.5448623679425842,1.449190087504818,0.06596144292385057,0.11424111026214155,2.256458333333333,1.0,2.0,0.12178166682725228,0.5261861174690878,30434.625,9.233492627,7.254902663275878,21.0,582.7061016797633,3.2574261356496317,4.166666666666667,0.0823742875896283,0.2504507248137759,0.4938442332664191,7.0,12.125,0.003063386278324829,600.3626792667618,2.0395397084200697,0.002313266881048858,0.00115346108171023,0.008872644986724902,0.9694140227217511
"mp-300767460, Li2V2SiGeO10, Li4V2SiGeO10, mp-767479, mp-767460",3.259971093659379,1.852,383.54153913767533,0.0,0.060468012812500575,11.125,1.0,1.0,2.0,3.585875,3.667328208314604,7.593747427983104,131.06137994275812,0.0,0.0,0.0,0.0,6.5006383924003925,0.5357381571926785,4647.340223057307,1.7293750000000003,1.233422322240035,-0.34914583333249993,2.4212708333324997,0.4636809247747852,1.3393095235978874,0.0,0.0,2.072125,3.0,8.0,-0.043470469613307694,0.4652565522476398,28470.8125,8.404603596887638,4.478619188000001,230.0,383.54153913767533,2.1440623842668503,4.125,0.0834329446347488,0.11198742585598126,0.4972737089602878,49.0,11.125,0.004524368183994335,395.16323131508585,2.1065374432940898,0.002108908218495876,0.0009907325800461158,0.008501311076611371,0.9008935340852628
"mp-300767473, LiFeP2HO8, Li2FeP2HO8, mp-762277, mp-767473",2.8928710903301647,0.0,291.29511347054995,7.9999911999999975,0.07190242120192193,9.538461538461537,1.0,1.0,0.0,3.7275384615384617,3.5453364117089583,5.016328368025562,80.46970668878994,0.0,0.0,0.0,0.0,6.292132212260648,0.4985063485022551,4467.09356684159,0.8570769230769231,1.0642234049396309,-0.5358278388261538,2.337212454210769,0.4806307492865634,1.3522718118981991,0.03247173538461538,0.06494347076923078,1.8013846153846154,1.0,2.0,-1.1665271263957462,0.9278013956249928,434.1538461538461,4.742964345421167,7.079560127174764,6.0,291.29511347054995,1.6283891880841617,4.076923076923077,0.08925656077862291,0.1985542076539699,0.4914030936487396,4.0,9.538461538461537,0.005242336291014828,300.12164670382106,2.2400338120863137,0.0038570510729481213,0.00019294121709292157,0.015795066302112852,0.8263315982826855
"mp-300767478, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767591, mp-767478",3.4495897263824142,1.4405,579.9180780088635,37.99999860000001,0.016547671041665882,12.125,2.0,1.0,0.0,4.179791666666667,4.373308100433748,8.407663295073926,134.37068617106684,0.0,0.0,0.0,0.0,7.370968707419933,0.4606086155927343,5366.1405804059295,1.3752083333333334,1.148271818169713,-0.6460264436218749,2.9024847769552085,0.5448623679425842,1.449190087504818,0.06596144292385057,0.11424111026214155,2.256458333333333,3.0,4.0,0.12178166682725228,0.5261861174690878,30434.625,4.697637194,11.034527635999998,155.0,579.9180780088635,3.2418406095221126,4.166666666666667,0.08277031156677679,0.24160915946426226,0.4914108304939778,31.0,12.125,0.0030781138644804524,597.4901756906104,2.0395397084200697,0.0023243881808773037,0.0011590064801401446,0.008915301260403097,0.9740745934898332
"mp-300767488, ZrFe(PO4)3, Li2ZrFe(PO4)3, mp-769438, mp-767488",2.9666110443171148,2.3206,967.1975419774803,13.1975301,0.08362738022058737,12.176470588235292,2.0,1.0,0.0,4.4170588235294135,4.62896359666381,4.126749393122052,82.15878566441455,0.0,0.0,0.0,0.0,8.021545755092223,0.5089032919820015,5681.801128432873,1.3686764705882355,1.164187300995552,-0.6908193277294118,3.1014075630235296,0.5769130954686186,1.6213193610724062,0.031039158823529405,0.05376140010655277,2.4105882352941177,1.0,2.0,-1.4019520110345478,0.9551057790233056,454.4117647058823,8.24080347218549,11.423582288324239,21.0,967.1975419774803,5.406798628830877,4.235294117647058,0.07030621672277086,0.4907845743344062,0.5537618708796109,33.0,12.176470588235292,0.0015425452631596544,996.5045946969396,1.7449878793166271,0.0009347906564930693,0.0006949240265731986,0.004757069193271328,0.8309043474624559
"mp-300767490, Li7Ti12NbO30, Li9Ti12NbO30, mp-767146, mp-767490",3.6815002285556,2.6266,539.400823585025,0.00022730000000000002,0.026779218725002003,11.32,2.0,1.0,0.0,4.512,3.686008304385653,10.7859016776531,321.27350758349183,0.0,0.0,0.0,0.0,6.492391845845412,0.7246331958811949,4829.296466541638,1.137,1.3148729976693567,-0.2601666666654999,3.0388166666655003,0.5196152422706631,1.427515323910745,1.3519999999979999e-06,2.341732691829659e-06,2.77865,2.0,1.0,-0.12372812067036715,0.4899919820380678,27288.9,4.916677737167603,4.9167544074868745,1.0,539.400823585025,3.0153422716387066,5.16,0.09269544615761707,0.36193787203389627,0.4324983583668408,146.0,11.32,0.0038953047299239156,555.745207940475,1.5753094934012173,0.0017848850141659726,0.002454060551634457,0.00621358776439956,1.0184523265572152
"mp-300767497, Li7Ti7Nb5O30, Li9Ti7Nb5O30, mp-767392, mp-767497",4.0044191676538965,2.1219,550.7609768891449,0.0002318,0.05017972502550983,12.653061224489793,2.0,1.0,0.0,4.523724489795918,3.5517731883741503,7.913110697314616,193.86595474181385,0.0,0.0,0.0,0.0,6.411251857886738,0.447543859729544,4927.900990090651,1.4114795918367349,1.1926845982556684,-0.26930272108724485,3.0460884353729587,0.5302196349700645,1.4233870943954292,8.047619047607142e-07,1.393888507041463e-06,2.7767857142857144,2.0,1.0,-0.10401536526978963,0.492159794736743,27824.0,4.939789826328302,21.733617767062405,1.0,550.7609768891449,3.0788474591958166,5.285714285714286,0.08896781372704722,0.3057551545455445,0.4509213384982007,143.0,12.653061224489793,0.003612939702803474,567.4495852498634,1.669233065034982,0.0016006412867363565,0.002403442397382451,0.006085424527470756,1.0926080767633264
