,nsites,nelements,bandgap,Unit Cell Mass,energy,atomStd,transition,other,FirstIonizationEnergy wmean,ICSDVolum wstd,NdValenc wstd,Electronegativity wmean,HHIr wstd,HeatCapacityMass wmean,NsValenc wmean,NsValenc wstd,MendeleevNumber wmean,BCCmagmom wmean,BCCmagmom wstd,Column wmean,GSefflatcn wstd,IsNonm wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSvolume_p wstd,GSestFCClatcn wstd,NpUnfilled wmean,NpUnfilled wstd,BCCenergydiff wmean,NValanc wmean,NpValenc wmean,NUnfilled wstd,BCCvolume_p wstd,Row wstd,GSbandgap wmean,GSbandgap wstd,symmetry ops,ShannonForce,vy,vz,Hall Number,avgCentralDistance,li-ion fittability,maxForce,SpaceGroup,Xcm,Ycm,Zcm,deltaShannon,avgCentralDistance Std,oxidation flexibility Std,deltashannonmin
"mp-300767943, Li2FeCo3O8, Li3FeCo3O8, mp-775721, mp-767943",14.0,4.0,0.0,374.521785,-80.96513685,9.083793597525704,2.0,4.0,2.7013083571428567,3.4803915742634595,0.6131530254781926,0.6598214285714286,208.943833386401,0.2896428571428571,0.4642857142857143,0.4087686836521285,16.553571428571427,0.1279066857142857,0.147912320612837,2.946428571428571,0.9834463033624924,0.14285714285714285,0.4917231518092316,10.474641389799364,1.6084699423299855,0.6195323495897801,0.2857142857142857,0.4948716593053935,0.33367739901785715,1.517857142857143,0.5714285714285714,0.3858961211602555,1.2139990601776611,0.3711537444790451,0.0,0.0,6.0,-0.5298298232810901,5.451701911313318,5.451701917468675,450.0,10.643945942816352,6.372470948997678,0.1872005016423284,160.0,6.606996675891478,6.606996675891478,6.606996675891478,0.01808031652993448,0.3340948832937168,2.0652617564001368,0.009998642028171207
"mp-300767943, LiFeCo3O8, Li2FeCo3O8, mp-763089, mp-775721",13.0,4.0,0.3771,367.580785,-75.87215361,9.008871367358367,2.0,4.0,2.805414403846154,3.9287644810592974,0.6603186428226689,0.6917307692307693,184.00339268804282,0.24303846153846154,0.4807692307692308,0.4563004045271027,17.80769230769231,0.13774566153846154,0.1592901914292091,3.1538461538461537,1.135241466139115,0.15384615384615385,0.5676207332013555,13.076187762132072,1.86733998179762,0.7151573100208157,0.3076923076923077,0.5329387100211931,0.3592611964423077,1.6153846153846154,0.6153846153846154,0.4368391035230979,1.425333450034406,0.4402124285484461,0.0,0.0,12.0,-1.0712843953198392,5.481031227426372,5.594179228750362,458.0,6.035632980950007,6.408680133333332,0.06658861,166.0,4.470355638965188,4.3476166334429065,2.38610214622617,0.01661011081332841,0.3223405604700078,1.7808979850446498,0.009448849137880293
"mp-300767955, LiFeNiO4, Li3Fe2(NiO4)2, mp-774135, mp-767955",14.0,4.0,0.0,370.954,-76.48956153,9.207361739612583,2.0,4.0,2.6930756785714283,3.4359945497509696,0.5101020306102035,0.6599999999999999,162.0578757791204,0.2909642857142857,0.4642857142857142,0.3960905895146221,16.607142857142858,0.07768678571428572,0.1292868979897406,2.964285714285714,0.9431916705087852,0.14285714285714285,0.4715958353869468,8.422515984562102,1.518669656479268,0.5941735199438205,0.2857142857142857,0.4948716593053935,0.3321321014285715,1.5357142857142858,0.5714285714285714,0.3829930462415574,1.0961813937296985,0.31134992453861954,0.0,0.0,8.0,-0.6671780192496849,5.638523386536522,5.638523380468053,343.0,9.468935346580675,6.2922587666666665,0.08467479122007034,74.0,5.892440032996008,5.946190093650426,5.946190093650428,0.014602276149168198,0.3321813246338011,2.166535841157585,0.009323549715182016
"mp-300767964, LiFe(SiO3)2, Li2Fe(SiO3)2, mp-778685, mp-767964",20.0,4.0,3.273,429.9068,-143.63481698,5.987486951969083,1.0,4.0,2.782644475,3.596110563859237,0.2598076211353317,0.68125,106.18380290797651,0.274075,0.475,0.4322904116447645,18.35,0.052766570000000006,0.09139438018113973,3.325,1.0451693161603088,0.15,0.5225846582088692,10.861284454428027,1.7847100371402127,0.6584154111304474,0.5,0.5196152422706632,0.37081022825000004,1.3249999999999995,0.7,0.414578098794425,1.2783909808818272,0.3741657386773941,0.03865,0.06694376371253713,1.0,-1.823355967149639,9.89442540162162,4.999454357673162,1.0,18.53662216523823,5.814141182312546,0.20857295632112666,9.0,11.524341479321894,11.23111488064297,10.873888026208007,0.006037877035525611,0.3138866676585629,2.4000000000000004,0.0013851266374460694
"mp-300767969, SrLiLa15(CoO8)4, SrLi4La15(CoO8)4, mp-767646, mp-767969",53.0,5.0,0.8101000000000003,2925.85663,-402.89426754,21.804138009062925,2.0,4.0,2.120912109433962,4.789794970012033,0.21333274000154825,0.513320754716981,300.16964468902853,0.14291698113207546,0.3962264150943397,0.4512551223811848,12.150943396226413,0.025465001132075463,0.05081614964735792,2.2490566037735844,1.2725091432203894,0.12075471698113208,0.6362545716956322,22.49007027438901,3.8950305032665113,0.8016305279148225,0.2415094339622641,0.4830188679245282,0.2863809454150943,1.0415094339622644,0.4830188679245283,0.9795778691399644,3.875216367183699,0.6652221207372169,0.0,0.0,1.0,-0.9259237211814229,9.866485433850652,8.181699094452572,1.0,46.976812892014344,9.742838388213057,0.2552511607684139,1.0,26.551224836634177,29.33434181284677,26.908431775074906,0.004542594451755577,0.2993716430323004,1.6528560349491148,0.0018140337575025679
"mp-300767974, La4CoO8, LiLa4CoO8, mp-778224, mp-767974",26.0,3.0,0.8837999999999999,1485.10055,-201.39859449,22.20400305078546,2.0,2.0,3.5675130769230776,4.840529309628251,0.2205724427446828,0.8666666666666667,330.6996547774944,0.21910256410256407,0.6666666666666666,0.4411448854893655,20.666666666666668,0.04326301538461538,0.061008060261832614,3.8205128205128207,1.2034050709831818,0.20512820512820515,0.601702535594645,22.122841552187534,4.318769757954484,0.7580976903108235,0.4102564102564103,0.580190179435116,0.4872654255128204,1.7692307692307694,0.8205128205128206,1.0440652857180683,4.447922872866809,0.6322475900481002,0.0,0.0,16.0,-1.184636886999647,12.299717302782502,5.076869358430068,426.0,21.11581995950089,5.909715257321073,0.0393776,141.0,12.461955510352485,11.923911020704956,13.53804448964752,0.009181033633932457,0.2273841397271843,1.5764539639937842,0.003654778467294423
"mp-300767977, Li12Ni11O28, Li17Ni11O28, mp-763296, mp-767977",51.0,3.0,0.8900999999999999,1176.9026,-243.96297541,9.072733569615117,1.0,3.0,3.4643387450980403,2.961798040254085,0.8134038790119762,0.8437254901960785,325.51513146999093,0.4808627450980392,0.5882352941176471,0.3692665854072036,20.38562091503268,0.004642086274509805,0.00656490136711776,3.725490196078431,0.7387681039558205,0.18300653594771246,0.3693840521225536,3.9280121355473367,1.1403842603552616,0.4653947426544776,0.3660130718954249,0.5176206502803485,0.4284208800653595,1.895424836601308,0.7320261437908497,0.3692665854072036,0.8158592545341521,0.2588103251401743,0.0,0.0,1.0,-0.5033050000926661,5.537207254346092,6.061467745535397,1.0,43.571789305627306,6.478033647340852,0.24370057470256096,1.0,25.10001416523067,24.55820633416865,27.211894598729323,0.003877228996137474,0.2815084042860748,1.8585091154623976,0.002873092351442596
"mp-300767978, La7(FeO8)2, Li3La7(FeO8)2, mp-770762, mp-767978",25.0,3.0,0.0,1340.01869,-188.99768502,21.64195924587236,2.0,2.0,3.636425333333333,4.6512686307668325,0.19686430746977865,0.8853333333333334,318.87022787055906,0.2260133333333333,0.6666666666666666,0.4634172585862072,21.24,0.056359484000000015,0.07954499821168097,3.9066666666666654,1.2113958923136032,0.21333333333333326,0.6056979462726856,19.713223987973148,3.8688460045169375,0.7631315922954826,0.4266666666666667,0.6033977866125205,0.5023255516666666,1.7733333333333334,0.8533333333333334,0.9005677221743085,3.959987910194789,0.5706915882408721,0.0,0.0,2.0,0.0,7.136818103178871,7.136818103178871,30.0,22.235624369592074,7.725400195039746,0.24359827993050545,8.0,13.307724909985394,12.767212431320731,14.125513688044062,0.008687583452526343,0.30630861339215604,1.8787229705307804,0.003566246042080617
"mp-300767985, LiNiP2O7, Li2NiP2O7, mp-767055, mp-767985",22.0,4.0,0.07269999999999999,479.15544800000004,-141.04940980000003,6.371423806521902,1.0,4.0,2.939346568181818,3.9575086272962143,0.31491832864888675,0.7124999999999999,294.8945742419744,0.2725,0.4772727272727272,0.4696358709039051,19.022727272727273,0.0014674363636363638,0.002541674338692301,3.477272727272728,1.14902751233822,0.20454545454545453,0.5745137563037924,12.506527221435045,1.9666662907713948,0.7238419749272417,0.4545454545454545,0.5222329678670935,0.4005855775,1.431818181818182,0.7727272727272727,0.4652156702376982,1.4229975600067355,0.41411061723383175,0.07386363636363638,0.12793557101361025,2.0,-1.9236617319939164,5.806903733857843,8.108104791668419,2.0,18.190119365588426,5.69933118963812,0.2754840245824491,2.0,11.000000000000005,11.000000000000005,11.000000000000005,0.0053800979323664466,0.2797636369856384,2.061051645228115,0.002612351333986148
"mp-300767990, LiV2(CO3)4, LiV(CO3)2, mp-763558, mp-767990",19.0,4.0,0.7772000000000001,348.85959999999994,-143.0955802,5.0041533995809315,1.0,4.0,2.9913407763157887,4.2019189386065605,0.13674085322912188,0.7331578947368421,97.15481548407757,0.24226315789473685,0.4868421052631578,0.4668735526107939,19.013157894736842,0.0,0.0,3.4078947368421053,1.1834163580181818,0.21052631578947367,0.5917081791382167,13.011687693012714,2.002825802648295,0.7455055901976763,0.5263157894736842,0.5469634129164875,0.5910610780263158,1.3026315789473684,0.7368421052631579,0.4346090674977301,1.4955900259172863,0.4300035431149524,0.23663157894736844,0.4098579174120881,2.0,-2.6376414723441943,5.800643199515827,5.687147964752393,9.0,15.606439102445176,6.66314563549678,0.1989260643229607,5.0,9.557175559040417,9.557175559040417,9.405492782769915,0.006180720424629738,0.26499735613553843,1.980514497076503,0.0005087605253429254
"mp-300767990, V(CO3)2, LiV2(CO3)4, mp-763508, mp-763558",18.0,3.0,1.1404999999999998,341.9186,-137.55385584,4.939135726865082,1.0,3.0,4.110188518518519,4.79661551919241,0.15713484026367722,1.0137037037037036,116.65196850387869,0.2746296296296296,0.6666666666666666,0.4800548665487304,26.74074074074075,0.0,0.0,4.777777777777779,1.2709971777809317,0.2962962962962963,0.6354985890336754,12.754191865849116,2.2266744905113773,0.8006780493951269,0.7407407407407408,0.5543196128553987,0.8317831444444445,1.8148148148148149,1.037037037037037,0.2400274332743652,1.6172023634118786,0.4190262407031393,0.3330370370370371,0.4709854945503286,4.0,-3.0069829028228505,5.780179588359933,6.023517426296346,90.0,14.728282332188074,6.777999305753907,0.1873111835618429,15.0,9.0,9.0,9.0,0.005389735494356089,0.2798409194265622,1.6629588385661962,0.0004829514488355789
"mp-300767993, LiFe(CO3)2, Li2Fe(CO3)2, mp-763377, mp-767993",20.0,4.0,2.3154,365.6076,-140.93495738,5.9067757702489425,1.0,4.0,2.938075475,3.886186908461815,0.2598076211353317,0.7137499999999999,128.06248474865697,0.27392500000000003,0.475,0.43229041164476456,18.3,0.052766570000000006,0.09139438018113973,3.325,1.0719437462907764,0.2,0.5359718732757056,11.237437430304118,1.8227954493033824,0.6752822451900463,0.5,0.5196152422706632,0.5615624257499999,1.3249999999999995,0.7,0.414578098794425,1.336515338482877,0.3840572873934304,0.22480000000000008,0.3893650215414837,1.0,-2.1082550877681405,5.837694180439304,5.321551624929952,1.0,15.972434644989605,6.21179212954315,0.265144165529808,9.0,8.375042186993761,11.337500059759698,9.093026850779962,0.0065461819894684255,0.20911439562672413,2.4000000000000004,0.0004449159903824903
"mp-300767993, LiFe2(CO3)4, LiFe(CO3)2, mp-763371, mp-763377",19.0,4.0,0.07040000000000002,358.6666,-134.38841927,5.898964649285332,1.0,4.0,3.0217673552631577,4.232206214555332,0.27348170645824377,0.7384210526315789,79.94977647875426,0.24121052631578946,0.4868421052631578,0.466873552610794,19.25,0.05554375789473684,0.09620461071698916,3.486842105263157,1.1891257915674398,0.21052631578947367,0.594562895916461,13.216291465869059,2.0330261696003937,0.749102307953284,0.5263157894736842,0.5469634129164875,0.5910610780263158,1.381578947368421,0.7368421052631579,0.4533271888671636,1.52675267681101,0.4300035431149524,0.23663157894736844,0.4098579174120881,1.0,-2.4333485657521634,5.999694156289962,5.319814744236732,1.0,17.138029325002528,6.209647832391028,0.4575265124426733,1.0,10.841878803293977,10.931453707308595,9.343452552103972,0.005994726919610955,0.20446554137413145,2.1878536516659506,0.0004309118454903636
"mp-300767996, LiFeSiO4, Li3Fe2(SiO4)2, mp-775228, mp-767996",14.0,4.0,0.4009999999999998,309.7382,-96.37534609999999,6.901641330960665,1.0,4.0,2.711357107142857,3.2380707872851366,0.3711537444790451,0.6596428571428571,176.56010134726108,0.30053571428571424,0.4642857142857143,0.3960905895146221,17.214285714285708,0.07538081428571429,0.130563400258771,3.1071428571428568,0.9153175326878796,0.14285714285714285,0.4576587664680119,8.753643556268674,1.360846840813166,0.5766139134524555,0.42857142857142855,0.4738035414793428,0.34697931875,1.3214285714285714,0.6428571428571428,0.3553526561095071,0.9962564495476586,0.3253726278265821,0.027607142857142858,0.047816974080383635,1.0,-1.820155507149264,4.985050633214137,4.879978516726797,1.0,9.929917205970996,5.6666401441071566,0.11376149332117876,1.0,5.631093947325089,6.993304045879923,5.886138662439842,0.010789905518903898,0.2886836655701054,2.5555062599997598,0.0021202052022847207
"mp-300768001, Li4Fe(SiO4)2, Li6Fe(SiO4)2, mp-762704, mp-768001",15.0,4.0,0.23229999999999995,267.7752,-96.22098665,5.71158666416104,1.0,4.0,2.578617266666667,3.2150000345602208,0.17320508075688776,0.6178333333333333,418.7149653669215,0.3924166666666665,0.43333333333333335,0.3696845502136473,15.183333333333335,0.03517771333333333,0.06092958678742647,2.8000000000000003,0.9160738749680668,0.13333333333333333,0.4580369375644458,11.634574909868144,1.6309527350811068,0.5770903792308557,0.4,0.4422166387140533,0.32399243516666665,1.1333333333333333,0.6,0.32659863237109044,1.4881432409400501,0.30368111930480995,0.02576666666666667,0.04462917580835808,2.0,-1.4174136307128535,5.189970008269643,5.834162025751492,2.0,9.479349413585343,5.4037480985646456,0.2178271123809341,2.0,5.935861498749698,5.935861498749698,5.935861498749698,0.012088408439081159,0.341270716292599,2.7194770739161522,0.002376473945568253
"mp-300768006, LiMn3(OF3)2, Li4Mn3(OF3)2, mp-767186, mp-768006",12.0,4.0,1.2142,317.7443542,-72.35571163,7.487025815072068,1.0,4.0,3.3222224791666664,2.4839398990062143,0.5412658773652742,0.7581249999999999,238.48480035423646,0.2458125,0.4791666666666666,0.33528076957148084,18.52083333333333,0.05116080625,0.08861311578118737,3.25,0.8178785001744684,0.16666666666666666,0.4089392501243063,10.628737087882707,1.390427973707943,0.5152311693172537,0.2083333333333333,0.21650635094610965,0.21394956575041665,1.5833333333333333,0.7916666666666666,0.4350127712046063,1.201766206002186,0.3796013991310125,0.24625,0.42651751136383603,1.0,-0.929545808742596,5.818490629173652,5.047812524056679,1.0,9.193353114531382,5.873842622292197,0.1120387650419626,1.0,6.151135341661493,5.743294684520463,5.485753819671193,0.032264442149731926,0.2591134976186538,4.1998677227847185,0.008230999465741793
"mp-300768013, Li3Fe(Ni2O5)2, Li5Fe(Ni2O5)2, mp-762767, mp-768013",36.0,4.0,0.0,942.8712,-181.72667947,9.475927916385986,2.0,4.0,2.6502396805555555,3.380121066185041,0.7344057814667937,0.6501388888888888,224.7598169349717,0.3076527777777778,0.4583333333333334,0.3974746672570608,16.27777777777778,0.03290182777777778,0.04905465109418213,2.9305555555555562,0.9552861389856802,0.1388888888888889,0.4776430696090865,10.67187372905475,1.5934147371890082,0.6017925576498219,0.2777777777777778,0.4811252243246882,0.32516946472222225,1.5416666666666667,0.5555555555555556,0.3755140509609938,1.2431393826483654,0.3716413377849903,0.0,0.0,4.0,-0.4033669313448725,4.832930989337696,22.13095881110173,57.0,23.958459088647107,3.179531611111111,0.09891771855980504,10.0,9.265016048851633,16.67361853877815,15.640756192362225,0.005248407036364452,0.29981955523342313,1.9309052441091965,0.0037845882241868203
"mp-300768017, LiCo3CuO8, Li4Co3CuO8, mp-761730, mp-768017",13.0,4.0,0.0,375.281785,-71.48044715,9.360625073954619,2.0,4.0,2.8020294038461544,3.9283169002308167,0.6670055844624856,0.6930769230769231,181.58571744789043,0.2418076923076924,0.4615384615384616,0.4710557197659958,17.98076923076923,0.09715599230769233,0.16827911493669406,3.2115384615384617,1.1343293039558773,0.15384615384615385,0.5671646521038389,13.076187762132072,1.8614408755748784,0.714582683858245,0.3076923076923077,0.5329387100211931,0.3599874952884616,1.6730769230769231,0.6153846153846154,0.4815378471364967,1.418619774150025,0.4402124285484461,0.0,0.0,4.0,-1.096083751100267,5.430175178275559,5.412038333612374,63.0,5.84122951952878,6.323504115570833,0.08542556876401877,12.0,2.337137945557364,4.258401017251611,4.258401017251611,0.015490150381497134,0.39804161848507824,1.4915938022819475,0.009576413545612152
"mp-300768020, Li3Mn2(SiO4)2, Li2MnSiO4, mp-778631, mp-768020",30.0,4.0,0.36970000000000014,629.73058,-209.01866602,6.637938100210202,1.0,4.0,2.604849283333333,2.9274139279499845,0.2886751345948129,0.6226666666666667,275.9025592890037,0.3412000000000001,0.45,0.3570714214271425,15.983333333333334,0.02728576333333333,0.04726032841663326,2.8833333333333333,0.8152974853211539,0.13333333333333333,0.4076487427557549,7.772601452109412,1.2414480561526149,0.5136052319132499,0.4,0.4422166387140533,0.32892504934466665,1.2166666666666668,0.6,0.3104656001699526,1.0077958760472172,0.2748737083745107,0.02576666666666667,0.04462917580835808,2.0,-1.3263673470464254,10.3091373326657,4.903060995637063,21.0,26.10902824283525,5.695137031650696,0.13738183470166715,7.0,17.697048633083686,15.133880909625804,13.651506717179474,0.005840430385034725,0.2785589987575258,3.138293945583952,0.0010577488588516203
"mp-300768023, V3Zn2O8, LiV3Zn2O8, mp-776282, mp-768023",13.0,3.0,1.5222000000000002,411.6377,-87.57019245,8.917106756084525,2.0,3.0,3.794137641025642,3.746982586159988,0.6291202126351435,0.9156410256410256,228.53620466827888,0.24582051282051284,0.6666666666666666,0.4037952755903493,24.92307692307693,0.0,0.0,4.282051282051282,0.9998830492305194,0.20512820512820515,0.4999415247374955,9.303205812825613,1.469468947446056,0.6298868506726975,0.4102564102564103,0.580190179435116,0.4754394664102564,2.230769230769231,0.8205128205128206,0.6889758380792002,0.9657373619170476,0.2512297172085311,0.0,0.0,12.0,-1.0404708942862806,5.645339634341557,5.645339634341557,458.0,11.073385577006542,6.595513133963452,0.0960030729314432,166.0,8.125000000000002,7.130648322541888,5.254911205897809,0.012837819926137205,0.2436770174499716,1.5191090506254998,0.00891785460343101
"mp-300768041, MnCr3(PO4)4, Li4MnCr3(PO4)4, mp-775116, mp-768041",24.0,4.0,1.0877000000000003,590.811793,-180.51153782,6.098582485572638,2.0,4.0,2.9955115625,4.368874157500977,0.2551551815399144,0.7326041666666666,281.9262702817884,0.2040625,0.46875,0.5080728499273832,20.03125,0.008526801041666667,0.014768852630197896,3.552083333333333,1.2590966218260191,0.2083333333333333,0.6295483110399798,13.992960779938207,2.185778254865228,0.7931811689207399,0.4583333333333333,0.5448623679425842,0.41432726521187496,1.46875,0.7916666666666666,0.4139232601313651,1.6564278337442833,0.4310033513661917,0.06770833333333333,0.11727427342914272,2.0,-2.0399659089068587,9.211113501680249,5.543793353,18.0,19.940204067947388,5.335512598857156,0.14499925078968995,6.0,11.982512588635752,12.018852110192793,12.029876976406255,0.0057569374410573965,0.2979260573534879,2.0395397084200697,0.002419127854640364
"mp-300768046, VCoO4, LiVCoO4, mp-769665, mp-768046",12.0,3.0,0.3679000000000001,347.74459,-80.55743097,8.096638534327411,2.0,3.0,3.838855555555557,4.4775687847561,0.4779069592801459,0.9594444444444444,95.25793444156805,0.25455555555555553,0.6666666666666666,0.4714045207910317,25.11111111111111,0.0935576222222222,0.1323104582100451,4.333333333333333,1.2062076338713068,0.2222222222222222,0.6031038171030435,9.95266575122241,1.9569470664756508,0.7598631943305255,0.4444444444444444,0.6285393610547089,0.5160257641666667,2.1111111111111107,0.8888888888888888,0.3600411499115477,1.3934097533535286,0.31426968052735443,0.0,0.0,8.0,-1.0152909112603243,5.370595532534924,5.370595532534924,343.0,8.447237512044737,6.272340163623363,0.04240576073109878,74.0,4.983164137794351,4.983164137794353,6.000000000000001,0.015429551854727419,0.3093685804401065,0.9428090415820634,0.01020793689573193
"mp-300768059, Li5Ni9O16, Li7Ni9O16, mp-762451, mp-768059",60.0,3.0,0.002699999999999925,1637.8719999999994,-285.78593079,9.872802146413257,1.0,3.0,3.484506611111111,2.7506030898740543,1.1313708498984758,0.8569999999999999,177.6040818127309,0.4066,0.6111111111111109,0.3675074535231384,21.622222222222227,0.00645672,0.009131180992445613,3.9,0.7216814910530915,0.17777777777777778,0.3608407456681119,7.055616797634473,0.917529987775134,0.4546308510060403,0.3555555555555556,0.502831488843767,0.4193230571111111,2.1222222222222222,0.7111111111111111,0.3675074535231384,0.4850512764035784,0.38103173776627214,0.0,0.0,2.0,-0.5924401343906965,10.43816045987368,9.590623329923561,2.0,50.224779640308846,5.524189108722627,0.4589916559536603,2.0,29.73988077212383,30.260119227876164,28.450985180771138,0.0030409112320911444,0.28102523496977805,1.6829207415152452,0.0024305552607096505
"mp-300768062, Co15O28, Li9Co15O28, mp-769432, mp-762878",43.0,2.0,0.4835,1331.981125,-246.32532231,9.05544486294104,1.0,2.0,5.808378488372092,3.712558139534884,1.2209302325581397,1.447906976744186,308.1395348837209,0.3723139534883721,1.0,0.3023255813953489,38.44186046511628,0.2937274186046512,0.2937274186046512,6.779069767441863,0.7585796464226716,0.32558139534883723,0.3792898234418607,0.4883720930232549,1.1775000000000004,0.4778752324534886,0.6511627906976745,0.6511627906976745,0.7653682195930234,3.5232558139534884,1.3023255813953492,0.12790697674418605,0.5655813953488376,0.046511627906976716,0.0,0.0,2.0,-0.97038526651209,8.049878304320348,7.154470062016856,2.0,33.67187722934454,8.47465439755167,0.21191008211946727,2.0,20.54873698531261,19.59747552013863,19.59747500363415,0.004743013564373133,0.2988679234487299,0.9532047224148466,0.00281045450699438
"mp-300768062, Li9Co15O28, Li13Co15O28, mp-762878, mp-768062",52.0,3.0,0.1903999999999999,1394.450125,-294.79204219,9.335939337506938,1.0,3.0,3.5131155192307686,2.7767307285349565,0.951874513135737,0.8547435897435897,228.97988622840413,0.4119038461538462,0.6089743589743589,0.3696889962896465,21.25,0.16192665384615382,0.22899886997892424,3.7948717948717934,0.7266992848931356,0.1794871794871795,0.3633496426027956,6.508301480853546,0.9382818337572799,0.4577918630638497,0.35897435897435903,0.5076664070057264,0.4221848465064102,2.0,0.7179487179487181,0.3860017748031948,0.4813770602095507,0.3639761427327792,0.0,0.0,2.0,-0.4267662748128607,8.093249839262139,7.352281817913891,2.0,40.96353604744247,8.718866441869,0.13084350428950992,2.0,24.77175308080668,23.80234080440848,23.802340804408466,0.004873277712167595,0.2794098972767644,1.9773121436964545,0.002674881411742645
"mp-300768084, Li4V11O22, Li8V11O22, mp-762381, mp-768084",37.0,3.0,0.8645999999999998,940.1073,-271.98995897,7.364554915372278,1.0,3.0,3.561910504504505,3.4209246831595115,0.4204418698947039,0.8786486486486486,306.16849045902063,0.35948648648648657,0.6306306306306307,0.4420844737436144,21.83783783783784,0.0,0.0,3.702702702702703,0.9961024520819824,0.1981981981981982,0.4980512261780736,13.687178393148804,1.4830532749669902,0.6275052236759415,0.3963963963963964,0.5605891598596053,0.4554260811711712,1.720720720720721,0.7927927927927928,0.8066962668657164,1.1156651345615582,0.4586638580669498,0.0,0.0,1.0,-0.690560646955097,4.901302432805744,8.405707348143268,1.0,31.690092310820926,5.692965966426844,0.15493272259854146,1.0,18.38409040024139,19.70720200625621,18.256315662861915,0.004649204250120657,0.2569793505890419,1.7007711051407859,0.0031316234113288426
"mp-300768114, Li4Ti9O20, Li6Ti9O20, mp-767633, mp-768114",66.0,3.0,1.8417,1557.11,-542.14500697,6.794639490325402,1.0,3.0,3.5897066262626267,3.3290408756455983,0.25712973861329,0.8745454545454545,85.32812962401161,0.3778181818181818,0.6262626262626263,0.4490123388059165,21.525252525252533,0.0,0.0,3.6363636363636367,0.9896842385760516,0.202020202020202,0.494842119426594,12.487920905988679,1.4789693324262676,0.6234620025266067,0.404040404040404,0.5713994191406445,0.4745842980808081,1.616161616161616,0.8080808080808081,0.8417239052929154,1.1878111710295751,0.43139710109217416,0.0,0.0,1.0,-0.4711726007187173,5.66645786200609,22.500129061855418,1.0,56.6289664774465,6.637602298772952,0.2281595121794389,1.0,33.163251005850924,33.23787165613436,33.26518948765901,0.0027927771060135428,0.3248589361164921,1.4721160971504388,0.0017507745949707704
"mp-300768142, Li12Nb14ZnO42, Li13Nb14ZnO42, mp-767604, mp-768142",69.0,4.0,3.2580000000000005,2121.36512,-542.91385644,13.94843023978574,2.0,4.0,2.6836116920289856,3.752495381148224,0.3357661692232781,0.6532246376811596,668.4737441424724,0.31028260869565216,0.4057971014492754,0.4731834120960727,15.916666666666664,0.0,0.0,2.77536231884058,1.1234560849661377,0.15217391304347827,0.5617280425998965,14.528960208153189,1.9203889019439937,0.7077329851095696,0.3043478260869565,0.5271458979557453,0.3500392259601449,1.2536231884057971,0.6086956521739131,0.6231462742751794,1.6038201530021388,0.4733498404072495,0.0,0.0,1.0,-0.8684115231126924,8.446305519098326,9.196722305058698,1.0,59.91441659090747,10.069512986541145,0.12145044371632448,1.0,36.12372675406912,32.116789160123126,36.89570164903679,0.0024072087708157013,0.26525917665438564,1.900927818210968,0.0016930176892137401
"mp-300768589, Li2CuAsCO7, Li3CuAsCO7, mp-770477, mp-768589",24.0,5.0,0.12069999999999992,552.7122,-145.12758641,9.236100668331606,1.0,5.0,2.2480844666666666,3.5292460085532276,0.40824829046386296,0.5445,227.38855634256439,0.2502166666666667,0.35000000000000003,0.4096068575814836,13.933333333333332,0.0,0.0,2.5666666666666664,1.0064992141424811,0.13333333333333336,0.5032496071773931,11.662856520690898,1.716302571510686,0.6340547733642784,0.35,0.4294699575575042,0.3483271759166667,1.2333333333333334,0.55,0.39228674319799395,1.3548139068603566,0.35590260840104376,0.07493333333333334,0.14986666666666668,4.0,-1.9218912678805424,5.9984322410000015,5.0652450096941966,60.0,19.92306045077095,5.895364209499006,0.308759099872618,11.0,12.000000000000002,12.0,11.999999999999998,0.005468222421508506,0.21814499716866725,2.3258809561588105,0.00037286639997061757
"mp-300768754, Bi2(SO4)3, LiBi2(SO4)3, mp-768490, mp-768754",68.0,3.0,4.1958,2824.5944,-411.47088856,23.83899280285707,0.0,3.0,4.099365294117646,3.727385771623813,0.5545935538718021,1.0403921568627452,220.0974933396436,0.2624313725490196,0.6666666666666666,0.5290485318914526,29.01960784313725,0.0,0.0,5.294117647058823,1.226232622785939,0.29411764705882354,0.6131163115202143,13.498202138675635,1.0791451560794565,0.7724781468516578,0.7058823529411765,0.4991341984846218,0.6079291679656863,2.9019607843137254,1.2941176470588236,0.4991341984846218,1.0091909809278716,0.3812200410828154,0.1295294117647059,0.18318225084385625,4.0,-2.5357610709501444,11.94142731947083,8.700888943999999,81.0,58.02513705765087,10.383813511111107,0.10454932000526117,14.0,33.99999999999999,34.00000000000001,34.00000000000001,0.004567655395564733,0.28996680059303737,1.8225803982152549,0.0011687646964416885
