,density,nelements,energysStab,atomMean,transition,metalloid,other,BulkModulus wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,AtomicVolum wmean,NsUnfilled wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,MeltingT wstd,NpUnfilled wmean,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wstd,meanValenceOcc,VegardVolume,strainlatticemean,NNdiststd,oct,q6,numberDensity,avgIonicRadVol,deltaShannon,oxidation flexibility Std,deltashannonmax,chargedensityvoldens,deltacrystal1,deltacrystal3,deltacrystal4,Unit Cell Mass,total_magnetization,BoilingT wmean,HeatCapacityMass wstd,volumeshannonflex,n_ws^third wmean,SpaceGroup,Number wstd,AtomicVolum wstd,rare,NdValenc wmean
"mp-300761729, VCo3O8, Li2VCo3O8, mp-765821, mp-761729",4.806734174187097,3.0,0.0584824995833344,14.0,2.0,0.0,3.0,18.872541946070033,307.6236292678939,0.6273334638473034,0.0,0.0,0.0,0.0,0.25266666666666665,4132.900272560709,0.0,1.9961111111111112,1.600073107897662,-0.3781944444444443,167.72426832508526,0.4444444444444444,0.5188119468055555,0.12903926666666668,0.18248908099867844,1.5624192324804158,29878.58333333333,0.974660658464848,-0.1024114058758953,0.007511459235337919,0.6184702341050353,0.3297954298538572,0.097645925574291,0.3921396281884065,0.3415262582916944,0.03928371006591929,0.6405026734168769,1.3268384268675602,0.3126486020310108,0.2667633384891602,0.4402876553878677,711.4725699999997,3.999869,388.91111111111104,0.2554478365972635,203.5263010215059,0.1913888888888889,9.0,2.0287288485011348,5842.044023325107,0.0,0.6666666666666666
"mp-300761732, CoPO4, LiCoPO4, mp-769840, mp-761732",3.2046563633834566,3.0,0.057500152916665215,12.333333333333336,1.0,0.0,3.0,13.730429394524586,215.91449224858195,0.424007317584274,0.0,0.0,0.0,0.0,0.27011111111111114,4133.777702692075,0.0,1.9788888888888885,1.3053233836113058,-0.8508465608444444,118.02039397943784,0.6111111111111109,0.5558853665277778,0.08602617777777777,0.12165938733245228,1.3609618965829342,30370.83333333333,0.8958824449548689,-0.048053521018585364,0.012681906304786843,-0.050507420713684685,0.2727155299690417,0.07523712273146096,0.5471545083313106,0.24634122092956354,0.06364688465216445,0.5871922264576216,0.9006343910061414,0.23843409550671466,0.0487228728653915,0.4036415449600149,615.618228,16.0000004,228.54999999999995,0.2429087747272753,219.33851641108777,0.18888888888888888,2.0,1.1889408088351499,5841.423667713297,0.0,0.3888888888888888
"mp-300761737, MnCo3O8, Li2MnCo3O8, mp-765876, mp-761737",4.6234578759488665,3.0,0.05310705895833312,14.166666666666664,2.0,0.0,3.0,19.29306150465037,321.835691151192,0.5860569207727888,0.0,0.0,0.0,0.0,0.2523888888888889,4132.854933845282,0.0,1.7574999999999996,1.6648332971824558,-0.3775718390805555,173.8453635622727,0.4444444444444444,0.5229829048705555,0.1290478811302682,0.1824829899580464,1.6424009919987623,29870.41666666667,1.2080003626596554,-0.6204480445010935,0.013748058936434288,0.8060425984907852,0.3535429692019265,0.09287931794671213,0.4151442181897227,0.4634175717085508,0.14433756729740646,1.0432570829936962,1.2770931383920052,0.4161643011541457,0.3305403171709242,0.7129981549285819,359.73283,5.9999597,351.52222222222224,0.2556784758729044,154.75468441408762,0.1905555555555556,166.0,1.9535501080574715,5842.076089091976,0.0,0.7222222222222222
"mp-300761738, Co3NiO8, Li2Co3NiO8, mp-765866, mp-761738",4.797814281280108,3.0,0.07149783652777675,14.416666666666664,2.0,0.0,3.0,18.708286933869708,311.8750537247288,0.6778895890850332,0.0,0.0,0.0,0.0,0.2514166666666667,4132.819616622396,0.0,1.8844444444444441,1.6219840007735686,-0.3779166666666666,171.5149174666164,0.4444444444444444,0.5217893226388889,0.14557800833333334,0.1719913673504094,1.6482357290504654,29861.0,1.2136189599429357,-0.6112176628046365,0.013768881627744287,0.6686939400239563,0.3673567193816909,0.09538615012405552,0.4083639705463669,0.4028366477323336,0.07183389189436527,0.8007089386705216,1.3347073631444926,0.3749595778451171,0.18036808950616506,0.5504149723133108,363.488185,3.0000024,375.18888888888887,0.2564888182531333,160.92289087357602,0.1944444444444444,166.0,1.841312602130728,5842.1010675326415,0.0,0.8055555555555555
"mp-300761748, CrCo3O8, Li2CrCo3O8, mp-770909, mp-761748",4.456398891598059,3.0,0.1018982358333318,14.083333333333336,2.0,0.0,3.0,18.872541946070033,314.37419081701324,0.5713358394350461,0.0,0.0,0.0,0.0,0.25155555555555553,4132.851606984401,0.03928371006591929,1.9822222222222217,1.60196715491676,-0.3787499999999999,167.7433047733837,0.4444444444444444,0.5188371956944444,0.12903926666666668,0.18248908099867844,1.6210911677244049,29862.91666666667,1.242292207275757,-0.13906600053073012,0.013720480537901508,0.7551112549677326,0.35485210432302416,0.09026148895140017,0.4267479618879103,0.424818875438149,0.10668257983150843,0.7861047147413414,1.2337973427819175,0.3868446708389212,0.3274052190723355,0.5403758892939756,356.790885,4.9999982,368.46666666666664,0.2563727604172304,150.5522421973126,0.1938888888888889,166.0,1.9911067708286028,5842.078442032208,0.0,0.7222222222222222
"mp-300761752, VCoO4, LiVCoO4, mp-771484, mp-761752",4.304660572167242,3.0,0.051627261770831545,13.666666666666664,2.0,0.0,3.0,13.425606637327304,244.15053239576562,0.4716089731383846,0.0,0.0,0.0,0.0,0.25455555555555553,4132.979412492316,0.0,2.143333333333333,1.4571839915347633,-0.3836111111111111,140.84748865964346,0.4444444444444444,0.5160257641666667,0.08602617777777777,0.12165938733245228,1.3934097533535286,29958.66666666667,0.9465384279201406,-0.03393706853321395,0.01660918499544248,-0.3328096392577401,0.33758493191133393,0.08945625582817288,0.4426085326995576,0.398717030737477,0.07856742013183861,0.7837600850988039,1.186613261223367,0.3679465077148652,0.3264287028813455,0.5387641684832589,347.74459,0.0,402.24444444444435,0.25279373576001873,127.66108995556408,0.18833333333333327,63.0,0.6136311676215145,5841.988029859869,0.0,0.5555555555555555
"mp-300761763, FeCo3O8, Li2FeCo3O8, mp-761579, mp-761763",4.9279364852403225,3.0,0.04620953765624946,14.25,2.0,0.0,3.0,18.786487132123238,312.3893419879339,0.6274640981815471,0.0,0.0,0.0,0.0,0.25155555555555553,4132.842841081502,0.0,1.7825,1.6549430727593242,-0.3781944444444443,170.6901909785571,0.4444444444444444,0.5188119468055555,0.1876687888888889,0.1582595505194209,1.6352828973364173,29861.0,0.9752530663054362,-0.10226774020409776,0.007712042117279541,0.48116092347172296,0.33702248468726936,0.0987469414651692,0.38013056426161335,0.3676503047404169,0.05334128991575423,0.7520872112953788,1.3657600214681551,0.3312510347118972,0.2677622319089423,0.5071056331444598,721.2795699999997,2.0000002,373.74444444444435,0.2563727604172304,208.105164332354,0.195,186.0,1.9160627067756149,5842.084641777739,0.0,0.75
"mp-300761767, Fe(SiO3)2, LiFe(SiO3)2, mvc-12198, mp-761767",2.6667569713285584,3.0,0.1855829026157388,11.333333333333336,1.0,1.0,3.0,9.785070232313263,263.8361525472704,0.667316264446735,0.0,0.0,0.0,0.0,0.2733703703703703,4133.518263679228,0.0,4.279629629629628,4.896473101531265,-0.8262962962962962,138.14928447551725,0.7407407407407408,0.5491872962962963,0.07817269629629629,0.11055288730949524,1.5114107364532376,30383.111111111117,0.8118024690552749,-9.24566497436293e-09,0.009264727662579672,-0.1714188702287724,0.2733137979018373,0.0694844564120694,0.5816317308334344,0.1490089793693219,0.02618914004394621,0.4638196274974351,0.7643305267135071,0.14906444497208854,0.019026614356087303,0.3127370633809892,1664.0992,32.000992,371.13333333333327,0.2434974980365683,615.7465441564449,0.17666666666666667,29.0,1.1036788463519511,5841.60714192134,0.0,0.2222222222222222
"mp-300761797, Mn15O32, Li6Mn15O32, mp-777108, mp-761797",3.978051448209877,2.0,0.0954162305319155,13.425531914893615,1.0,0.0,2.0,19.148936170212764,341.7744680851064,0.1624581723404257,0.0,0.0,0.0,0.0,0.3889468085106383,6331.207445687711,0.0,2.135,1.9852127659574468,-0.600678650037234,223.73829787234044,0.6808510638297872,0.8059319871819148,4.948734409388298e-05,4.948734409388298e-05,0.8181914893617022,346.63829787234044,0.9675046869367432,-1.4246456533666132,0.008850816045170797,0.4874522718197404,0.3670560484131356,0.08427446482795507,0.4430942010098229,0.31618236140946343,0.05950810946185599,0.6407345358063571,1.0981543424283684,0.2779730013926626,0.20300710164368746,0.4379002541904759,1336.051475,41.000001,403.11914893617035,0.2360744680851064,564.1993085723917,0.2569148936170213,12.0,1.2659574468085109,6327.309774049753,0.0,0.7978723404255319
"mp-300761800, V3Cr(PO4)6, Li6V3Cr(PO4)6, mp-775008, mp-761800",2.8280831940962523,4.0,0.022493674705881258,11.029411764705882,2.0,0.0,4.0,5.418214666567796,105.54361160735675,0.8064423518966914,0.0,0.0,0.0,0.0,0.21001470588235294,3282.61503204987,0.012735667702712332,1.4854411764705884,1.2127178843222428,-0.6844222689058823,61.17952919390229,0.4852941176470589,0.4370199492279412,0.0,0.0,1.8380274117749127,32196.941176470587,1.1928370203131655,-0.34421361716647186,0.023522029885413426,-0.34456606340496776,0.2234726089756809,0.07475103356283093,0.5280427043851468,0.18433663491125,0.0478523068717624,0.4134024831842682,0.8002126844502836,0.1901887533964968,0.04328844683385565,0.2666323708111553,774.648772,3.0,143.14264705882354,0.25687129256284474,341.09936720565094,0.12169117647058825,146.0,1.8097648196442944,5681.8710325978145,0.0,0.10294117647058824
"mp-300761801, V2CoO6, LiV2CoO6, mp-778411, mp-761801",4.179227528441542,3.0,0.09323271000000057,13.444444444444445,2.0,0.0,3.0,14.553246447695185,311.8206739055272,0.5589168937239412,0.0,0.0,0.0,0.0,0.25581481481481483,4133.032172446721,0.0,2.2414814814814807,1.9162423219646152,-0.3872222222222221,185.62867074328912,0.4444444444444444,0.5141683090740741,0.05735078518518519,0.08110625822163486,1.5226815563620149,30009.444444444438,1.3610832817662786,-0.14732431864678294,0.01668102343266837,-0.4143192739607307,0.27346600395956183,0.08820092641421391,0.4500931397175639,0.4227630848088652,0.10475656017578484,0.8585854629778735,1.1509378862336654,0.3923895368457759,0.3575927689113119,0.5901998479225614,256.81259500000004,2.9999999,411.13333333333327,0.2531250985198541,0.0,0.18629629629629627,1.0,1.051486634561362,5841.9507688008,0.0,0.4814814814814814
"mp-300761806, NbCo3O8, Li2NbCo3O8, mp-761589, mp-761806",5.1000279341449035,3.0,0.07425313958333213,15.5,2.0,0.0,3.0,18.786487132123238,302.12904006707436,0.6851393877556406,0.0,0.0,0.0,0.0,0.24644444444444444,4133.015751304024,0.03928371006591929,2.2322222222222217,1.604739123446857,-0.3781944444444443,165.59953256330522,0.4444444444444444,0.5188119468055555,0.12903926666666668,0.18248908099867844,1.4043730203357347,29913.08333333333,0.9741966912730528,-0.10724098086338724,0.008682978387150944,0.5000765266692967,0.3355297069968711,0.09267185969534528,0.420471903531468,0.3292797887229998,0.03928371006591929,0.6294368972689182,1.3941691071617444,0.3036764637013116,0.2488383843806141,0.4326809351703852,795.4023299999999,3.9997604,426.05,0.26070714318210164,193.15775397703487,0.1913888888888889,9.0,1.3659212059049164,5841.962353468663,0.0,0.6944444444444445
"mp-300761829, CoPO4, LiCoPO4, mp-851068, mp-761829",2.657197490828854,3.0,0.013672575347221105,12.333333333333336,1.0,0.0,3.0,13.730429394524586,215.91449224858195,0.424007317584274,0.0,0.0,0.0,0.0,0.27011111111111114,4133.777702692075,0.0,1.9788888888888885,1.3053233836113058,-0.8508465608444444,118.02039397943784,0.6111111111111109,0.5558853665277778,0.08602617777777777,0.12165938733245228,1.3609618965829342,30370.83333333333,0.9064992169651516,-3.2846571734771337,0.007345867264609166,-0.1643895466085768,0.26508302541770984,0.06238419071183856,0.6245151530303978,0.1273603161345444,0.010607814108694076,0.3035829217342922,0.7467769309933135,0.12327227114650127,0.025190102036937532,0.20868580003442666,3693.709368,96.0051352,228.54999999999995,0.2429087747272753,1160.6462224409856,0.18888888888888888,170.0,1.1889408088351499,5841.423667713297,0.0,0.3888888888888888
"mp-300761995, Cr3Co(PO4)4, Li4Cr3Co(PO4)4, mp-775472, mp-761995",3.6167134909131193,4.0,0.05093215874999935,11.958333333333336,2.0,0.0,4.0,7.818247885555944,120.93930719292862,0.6844301963433164,0.0,0.0,0.0,0.0,0.20345833333333327,3100.3675606687684,0.05412658773652741,1.6341666666666663,1.2483847897717006,-0.6448536706333332,95.36921554833906,0.4583333333333333,0.41380797442708334,0.01612990833333333,0.02793782075476196,1.6572347013832258,30399.58333333333,0.8484383444068689,-8.501622088985528e-06,0.01822013415488538,-0.1642642692151147,0.2754043498887528,0.08788206622457059,0.4536976764944659,0.24338754710320826,0.07535602227156495,0.6184002517893012,1.020015550732737,0.2374764998339336,0.05131239054308352,0.4250942396525588,594.8069429999998,10.9999991,163.41249999999997,0.2391899070444747,253.44073889309243,0.14104166666666668,6.0,1.517369056678917,5366.142207729701,0.0,0.22916666666666666
"mp-300761996, CoNi(PO4)2, Li2CoNi(PO4)2, mp-766719, mp-761996",3.7205577382482415,4.0,0.0751764942187485,12.416666666666664,2.0,0.0,4.0,7.0714360870570925,95.64265477910179,0.7105558850122264,0.0,0.0,0.0,0.0,0.2030625,3100.332140014027,0.0,1.5108333333333333,1.0468428063043234,-0.6419890872999998,50.82273574641569,0.4583333333333333,0.41705741979166666,0.04466387291666666,0.05275759648964577,1.6430283454941434,30390.75,0.84806066679626,-3.6657402885017136e-06,0.015285643961886013,-0.16321734900529775,0.26819494851229864,0.08741726691315954,0.4753187114978161,0.2252651865930324,0.06240347484587304,0.6173081054213999,1.053508697139701,0.2268888587805909,0.05122176858619102,0.4243434878077641,615.138638,-10.0000001,171.12083333333334,0.2390779261544352,247.0541637582473,0.14166666666666666,11.0,1.2901536837825862,5366.162653185344,0.0,0.3125
"mp-300761997, CrNi(PO4)2, Li2CrNi(PO4)2, mp-775333, mp-761997",3.600659796730306,4.0,0.05858589708333106,12.166666666666664,2.0,0.0,4.0,6.682663100225173,90.6294388759647,0.6776601477074171,0.0,0.0,0.0,0.0,0.20364583333333333,3100.3549957805017,0.03608439182435162,1.6108333333333331,1.0458074365983654,-0.6464682539666666,60.82056758179935,0.4583333333333333,0.41498671947916665,0.01240405625,0.02148445564494228,1.6304699071297066,30387.41666666667,0.8478598732377081,-4.270461641908696e-05,0.014396603122782872,-0.010858516675204884,0.25995685883925784,0.08655232660708892,0.46911973888660996,0.2138765384456696,0.071074616286315,0.4875466248867265,1.0220831650681843,0.2170975551662617,0.05105227232277537,0.3144531485955811,601.264448,8.0000001,165.7875,0.2386698554765441,246.55327322304746,0.14125,11.0,1.3352850299135053,5366.1494521640025,0.0,0.2708333333333333
"mp-300762022, Mn3Co(PO4)4, Li4Mn3Co(PO4)4, mp-761652, mp-762022",3.460558074219456,4.0,0.017073339270832655,12.083333333333336,2.0,0.0,4.0,5.8434436194194035,88.97502068308586,0.6893094680435674,0.0,0.0,0.0,0.0,0.20439583333333333,3100.371303387259,0.0,1.3813541666666669,1.1176837475938426,-0.6435282395989583,60.13677852260121,0.4583333333333333,0.4184718972502083,0.01613959960488505,0.02793222997979065,1.6684494989266982,30391.20833333333,0.8454007253708212,-2.2060891519496786e-06,0.012882427915749823,-0.008065131205974666,0.2422221207774079,0.08285820290138265,0.4916479816347009,0.27823396015802937,0.0939427031838103,0.7971135177632211,0.9717580445504505,0.2622198375673836,0.050315369329550025,0.5447750863122989,603.6327779999998,16.000001,144.34999999999997,0.23861726331238994,239.7453110308344,0.13729166666666667,6.0,1.5185485120118267,5366.140046376849,0.0,0.22916666666666666
"mp-300762038, CrCo3(PO4)4, Li4CrCo3(PO4)4, mp-775991, mp-762038",3.6653426591255833,4.0,0.04627013791666723,12.208333333333336,2.0,0.0,4.0,8.857278864803167,135.33712811541324,0.6871868722456635,0.0,0.0,0.0,0.0,0.202875,3100.344704902294,0.01804219591217581,1.534166666666667,1.1204007839459351,-0.6403745039666666,72.40965959099195,0.4583333333333333,0.4158786747395833,0.048389725,0.0838134622642859,1.6614602631911468,30388.875,0.8479581989520337,-3.2246936186197665e-05,0.017769911542729368,-0.21185288265409533,0.2669545576664308,0.0870335951219167,0.47042574537340404,0.2532646595123137,0.06795272844021155,0.6164036652869775,1.0312861391445152,0.2457670143506097,0.05114672174514262,0.42372176702071546,608.6811329999998,15.0000001,168.74583333333334,0.23950836327023925,247.99549565366212,0.14145833333333332,6.0,1.5671804897649788,5366.155404724846,0.0,0.2708333333333333
"mp-300762055, Cr3Co3(SbO8)2, Li4Cr3Co3(SbO8)2, mp-761807, mp-762055",5.1825262080603585,4.0,0.10197749848958272,15.958333333333336,2.0,1.0,4.0,9.867877177995275,142.698972199055,0.5429755199363253,0.0,0.0,0.0,0.0,0.1845,3100.050040679052,0.05412658773652741,1.6114583333333332,0.9145107934406485,-0.3834895833333333,98.09769684106165,0.3958333333333333,0.39074139317708334,0.048389725,0.0838134622642859,1.4487321257345738,29920.875,0.9739972968350612,-0.10994796001502928,0.008942204474198079,0.5802672966575223,0.3301972846727226,0.08999630721960918,0.4187967431382643,0.3023529907219975,0.06795272844021155,0.623320104103509,1.393952902481504,0.282345407640932,0.19072023032317426,0.4284761931246987,832.298285,4.9999997,245.76666666666665,0.24728524458103035,213.6346238419792,0.135,1.0,0.8986752402842753,5366.325318540154,0.0,0.5833333333333333
"mp-300762071, Co3Ni3(TeO8)2, Li4Co3Ni3(TeO8)2, mp-851314, mp-762071",5.406635226288056,4.0,0.058100815156248764,16.541666666666668,2.0,1.0,4.0,10.079437091590648,159.07441960360006,0.590830806762283,0.0,0.0,0.0,0.0,0.18423958333333326,3100.092494548437,0.0,1.45125,0.8014867911506021,-0.4240798611104166,85.49083806804322,0.375,0.3957237209202084,0.066995809375,0.07913639473446865,1.4662067038873836,29895.29166666667,0.9664073982772498,-0.10914219913104024,0.009354619376724395,0.7202327746544822,0.28831073366546683,0.0904357682106455,0.38585709151131103,0.712091092308945,0.050287320687361935,5.604766861639925,1.4519624192196527,0.8208076373371715,0.14063756673494746,6.914745869743303,864.0701849999997,7.0000005000000005,240.85,0.2474369139138045,233.66889781796002,0.109375,1.0,0.7836075539523026,5366.30082273366,0.0,0.6770833333333333
"mp-300762171, Fe3Co3(SbO8)2, Li4Fe3Co3(SbO8)2, mp-761701, mp-762171",5.070604351059687,4.0,0.10776809966145964,16.208333333333332,2.0,1.0,4.0,10.147929283848995,148.05498714582365,0.560479961191692,0.0,0.0,0.0,0.0,0.1845,3100.040179038291,0.0,1.3867708333333333,0.7296047716605621,-0.3828645833333333,85.01616046131073,0.3958333333333333,0.3907129881770833,0.1143479375,0.11701604298804168,1.4590004538103305,29919.58333333333,0.9656238110537104,-0.10944666922373496,0.009397467491198918,0.5587106531303866,0.31530916184717395,0.0868478823608452,0.4487255211609636,0.327844662177226,0.06795272844021155,0.7205764494979042,1.3662603710941743,0.30039477810187976,0.1884697309009212,0.4858590482109782,843.844985,17.0,251.70416666666665,0.24728524458103035,198.5125109790814,0.13625,1.0,0.8340491717119161,5366.331012716461,0.0,0.6145833333333333
"mp-300762181, CoSn3(PO4)4, Li4CoSn3(PO4)4, mp-761975, mp-762181",4.019929488760623,4.0,0.08451966531250132,15.208333333333336,1.0,0.0,4.0,3.2947638382743003,117.2944187621178,0.6746781589972132,0.0,0.0,0.0,0.0,0.1965208333333333,3100.832368412149,0.0,1.2013541666666665,1.1237234800587803,-0.8959474206333333,13.697205989168818,0.5833333333333333,0.4158458709895833,0.01612990833333333,0.02793782075476196,1.5994461219858007,30389.29166666667,0.8408044558103305,-5.9997850054098024e-06,0.01479220307899169,-0.008508507791005029,0.24975303434971755,0.07308723723212368,0.5555706902306774,0.21101945581638384,0.07535602227156495,0.5815451254819399,1.0788449843672363,0.2136031657081771,0.0482542989120951,0.3997596738117533,794.948643,3.0000001,161.25625,0.2437220719399341,214.2927313047769,0.12572916666666667,6.0,2.0735970407723867,5365.873842836841,0.0,0.3854166666666666
"mp-300762200, P2WO7, LiP2WO7, mvc-1311, mp-762200",4.094136453881134,3.0,0.20020388849999904,16.0,1.0,0.0,3.0,14.123581541363912,234.5838631847184,0.6363346759051076,0.0,0.0,0.4666666666666667,0.6599663291074445,0.26986666666666664,4340.5889047827695,0.0,3.031,2.127240622653363,-0.9748492063466668,150.533935339806,0.6666666666666666,0.5838075916666666,0.0,0.0,1.4614910954987792,31949.9,0.865397912816307,-0.07015556262980382,0.0148949153221143,-0.1525339841144897,0.2611659269240313,0.06891173101821177,0.5731917436520283,0.14647664898911628,0.045825756949558406,0.16724261723996547,1.0701607552466597,0.15881550525498458,0.03990894967795515,0.20031935121767397,1431.1332960000002,8.000009599999998,252.19000000000003,0.2697402371830268,362.5995772221621,0.17033333333333334,14.0,1.8061622912192088,6133.408460215348,0.0,0.13333333333333333
"mp-300762224, Cu3Sb(PO4)4, Li4Cu3Sb(PO4)4, mp-780043, mp-762224",3.9898296406349982,4.0,0.06642725177083264,13.583333333333336,1.0,1.0,4.0,7.098360286009723,140.4964933207113,0.7229763708558699,0.0,0.0,0.0,0.0,0.19922916666666665,3100.5592958368384,0.05412658773652741,1.4403125,1.1001759398043138,-0.6925099206333333,55.526663770922525,0.4895833333333333,0.4162842283333333,0.0,0.0,1.4853433354678474,30443.70833333333,0.8458791820787458,-6.084391196795972e-05,0.015268563489591115,-0.12472445562896965,0.26371459921340595,0.08329761881950874,0.4926553175855595,0.2069225153760656,0.07164482736792831,0.3375541998928848,1.0981832710036459,0.21300475264093324,0.050404157180357095,0.2529990928480917,692.283448,1.9698561,157.45416666666662,0.2421735211019501,240.37787647305043,0.1278125,6.0,1.2473931149935584,5366.031455032351,0.0,0.4166666666666666
"mp-300762234, Ti3Mn3(TeO8)2, Li4Ti3Mn3(TeO8)2, mp-775054, mp-762234",4.515114460304919,4.0,0.048228214218749337,15.541666666666664,2.0,1.0,4.0,6.155536126122565,153.65356438176832,0.6345966006102378,0.0,0.0,0.0,0.0,0.1885520833333333,3100.3397406890485,0.0,1.244375,0.6438108452906713,-0.4250981800760416,86.3901413274477,0.375,0.3974932645245833,1.0395438218384377e-05,1.6419538488707224e-05,1.3387793198560791,29999.41666666667,0.957567676767086,-0.11730309540061512,0.007641892892126858,0.39571613657851,0.2710707212582094,0.07962071331108449,0.44118210089268456,0.7439758541235578,0.08837129578211399,5.3717958108375194,1.201045700278952,0.8290724056231309,0.24922032408495234,6.627323457522869,819.6055349999997,12.9999996,225.475,0.24520148562903835,386.321479365555,0.0978125,1.0,1.0203549048955682,5366.15806185615,0.0,0.4270833333333333
"mp-300762290, Fe3Co(PO4)4, Li4Fe3Co(PO4)4, mp-775516, mp-762290",3.538765163408518,4.0,0.03799505927083313,12.208333333333336,2.0,0.0,4.0,8.326742185072542,131.00211565297545,0.7063257926794234,0.0,0.0,0.0,0.0,0.20345833333333327,3100.357699028007,0.0,1.4094791666666666,1.1245720395490084,-0.6442286706333333,75.63779055632875,0.4583333333333333,0.4137795694270833,0.08208812083333332,0.10818585570304297,1.6646344478749933,30427.83333333333,0.8464361525121542,-6.890864003850082e-07,0.0177210409264911,-0.10421734277430447,0.2668260404165084,0.08435055305805092,0.4849707300538622,0.26886091306253457,0.07535602227156495,0.7136023929805888,0.9994940008635388,0.25542605286104664,0.05061564861172632,0.4811566901696718,606.3536429999998,17.000000699999998,169.34999999999997,0.2391899070444747,237.16068500634185,0.14229166666666665,6.0,1.5216536029924812,5366.147902683834,0.0,0.26041666666666663
"mp-300762355, TiP2O7, LiTiP2O7, mp-761041, mp-762355",2.778806409614497,3.0,0.0125315834999995,10.8,1.0,0.0,3.0,4.752543178832432,128.3435891140133,0.8432954725224326,0.0,0.0,0.0,0.0,0.2829333333333333,4340.648157540596,0.0,1.7590000000000001,1.4711630319807067,-0.9698492063466668,68.27376851080265,0.6666666666666666,0.5876062253333333,7.5111111111e-07,1.0622315201808866e-06,1.4331439409757676,32014.6,0.8768683392780093,-0.06655691414076988,0.012626497330114657,-0.5274896094512804,0.286904477371908,0.07544448118916466,0.5274496430255844,0.17597216152126322,0.03944933459514875,0.42242792320441663,0.7908372377033297,0.18154407552170448,0.04113218090542966,0.28796164790599965,887.2412959999997,0.0,176.59,0.2576697800588101,400.659841675146,0.16066666666666668,14.0,1.451436070471816,6133.366543022789,0.0,0.06666666666666668
"mp-300762388, NiO2, Li2(NiO2)3, mvc-6929, mp-762388",4.296969928940259,2.0,0.09112705027777768,14.666666666666664,1.0,0.0,2.0,30.0,500.9666666666667,0.17521241500000007,0.0,0.0,0.0,0.0,0.38,6199.2226029034155,0.0,2.9866666666666664,2.84,-0.59,269.73333333333335,0.6666666666666666,0.7835443533333335,0.09923245,0.09923245,0.7216666666666667,29860.0,1.0792558566608574,-0.05890356532034127,0.021520004769134272,0.2879102496204012,0.3221987300319483,0.08559818826137575,0.4734082456639023,0.33013761071091113,0.07856742013183861,0.3354136914775525,1.2185177870352228,0.3432480142529301,0.2191943999283684,0.4052748214152109,181.3844,0.0,561.0333333333333,0.23199999999999998,71.37673344151223,0.29166666666666663,187.0,2.0,6195.575508089517,0.0,1.3333333333333333
"mp-300762393, Cr(Si2O5)2, Li2Cr(Si2O5)2, mp-780779, mp-762393",2.3579868617266877,3.0,0.09462203699999884,10.666666666666666,1.0,1.0,3.0,10.958958227500405,342.98978424840215,0.8892247042462561,0.0,0.0,0.0,0.0,0.27726666666666666,4133.647335849652,0.03142696805273544,4.978666666666666,5.969209687747306,-0.9131111111111112,174.93568200772012,0.7999999999999999,0.5569542748888888,0.0,0.0,1.7659900031874542,30489.266666666666,0.979655533898375,-0.1697148150602009,0.01847296243454445,-0.4999056511531736,0.2426688716361745,0.06567402690740641,0.6063541265131853,0.15783102139486627,0.06285393610547088,0.4128108625506226,0.6799206772380125,0.16906427775399396,0.02499964972273112,0.2662507930060229,648.6641999999998,4.0000001,367.4888888888889,0.2455327148753788,244.57150906265088,0.17177777777777778,2.0,1.5293022696964669,5841.516026447927,0.0,0.1111111111111111
"mp-300762426, NiCO4, LiNi2(CO4)2, mp-763762, mp-762426",3.4072163829557436,3.0,0.034259608958332244,11.0,1.0,0.0,3.0,13.040535094679036,276.3600460662293,0.4897873473378885,0.0,0.0,0.0,0.0,0.26805555555555555,4132.697502228589,0.0,7.542222222222222,8.577259051672987,-0.3405555555555555,246.2864742680917,0.6666666666666666,0.7574054597222223,0.03307748333333333,0.04677862553917002,1.6580624197099219,22561.66666666667,0.8618587341049723,-0.00022651591388426578,0.0069449637964311296,-0.5982830450576649,0.3119746406721971,0.09139634524654107,0.4618717660853741,0.17946432055764405,0.06093725269022308,0.21596442046315686,0.9757923147817498,0.1979838465057929,0.002984367042107809,0.2609462408933986,538.8068,8.0000019,435.91111111111104,0.2438729303814581,233.18930334786788,0.1955555555555556,14.0,1.9051586888313607,5842.187369077173,0.0,0.4444444444444444
"mp-300762448, Fe3Sb(PO4)6, Li6Fe3Sb(PO4)6, mp-775128, mp-762448",2.9423683408625347,4.0,0.06232726484477257,12.088235294117649,1.0,1.0,4.0,6.0765552923883845,90.00686424947945,0.8029308047186707,0.0,0.0,0.0,0.0,0.20735294117647046,3282.702501801455,0.0,1.3069117647058823,1.1958358491146193,-0.7171428571411765,52.737106519452865,0.5073529411764707,0.43868567165441175,0.04655873823529412,0.08064210015982914,1.7592136223904569,473.9411764705882,1.191841337869368,-0.35992459069543753,0.028436441377402887,-0.3697197226881501,0.22334801105032287,0.0701247722593355,0.5556112704953251,0.19605183667526496,0.053605305829860436,0.5974408521794781,0.8227544640034913,0.1977623773869568,0.04237633805276402,0.4028330984235436,859.1231720000003,11.0055519,123.12794117647059,0.2588173787705015,320.48649539576206,0.1211029411764706,146.0,1.5714492847913613,5681.820502864747,0.0,0.2058823529411765
