,density,energysStab,atomMean,transition,metalloid,other,BulkModulus wstd,BoilingT wmean,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wstd,BCCenergy_p wstd,AtomicVolum wmean,HeatFusion wstd,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,SpaceGroupNumber wstd,BCCvolume_p wstd,Crystal System,NNdiststd,oct,q6,tet,bent,sq_pyr,numberDensity,ShannonRadii,deltaShannon,angle anisotropy,oxidation flexibility Std,deltaShannonstd,chargedensityvoldens,deltacrystal1,deltacrystal4,Unit Cell Mass,total_magnetization,BCCvolume_padiff wmean,VegardVolume,bcc,volumeshannonflex,AtomicWeigh wstd,BCCvolume_padiff wstd,deltacrystal3,NdValenc wmean,HeatCapacityMass wstd,meanValenceOcc,GSenergy_p wstd,NsUnfilled wstd,MeltingT wmean
"mp-300761135, Sb2(PO4)3, Li3Sb2(PO4)3, mp-772303, mp-761135",3.656710327888689,0.01990420242647151,14.294117647058822,0.0,1.0,3.0,2.0326061815495287,126.7,0.4917695344889997,0.0,0.0,0.0,0.5373642014111779,4377.478259023732,1.3048759002126549,0.29411764705882354,28.691672037207198,0.5916038526960784,0.0,0.0,0.4990196078431373,7.859394914847318,1.1342775088698656,5.0,0.009759466343923641,-0.37315448840359305,0.25688140573781,-0.8481176110803254,2.6662621769951222,0.20645605596263675,0.07084343273737488,0.5736100636887325,0.16370552754615436,3.150551320695872e-06,0.053605305829860436,0.03903450032045033,0.9828626411791652,0.17660541499297874,0.2134283346248096,1056.868172,2.0,-1.0876610644235296,1.2893539363043331,-0.08883409020976196,327.0062413776592,3.6761537057970153,0.4082989000994292,0.04252060829178538,0.3921568627450979,0.2715757300692199,32166.058823529413,1.2586723529792525,0.0,67.00117647058822
"mp-300761144, Na3SbP2O9, Na3LiSbP2O9, mp-560642, mp-761144",3.1430518827168195,0.0,12.4,0.0,1.0,4.0,0.992811663912144,120.765,0.6259148337339671,0.05,0.08660254037844388,0.0,0.498639546407261,2792.245152535474,0.8949086079967421,0.18333333333333326,15.9582793375936,0.37255042666649996,0.0,0.0,0.3933333333333333,17.587835126713138,1.7145304750864012,3.0,0.013469194039146622,-0.07237402551060884,0.2331662215881221,-0.41389428199599865,2.5433918886180726,0.4071191801341769,0.0715752421295724,0.5505476836180603,0.2962347838062777,0.0,0.03265986323710904,0.32337565973253946,0.8614307880965832,0.2706166981930148,0.7544832084676797,1586.68572736,0.0,-0.622757936505,0.8084581490011568,-0.034562409352664566,512.7711683731961,2.313522416220753,0.4819811447900614,0.03530718561371005,0.16666666666666666,0.2037970743165858,27909.66666666667,1.072289344903026,0.08660254037844388,52.403166666666664
"mp-300761164, NbF5, LiNbF5, mp-18687, mp-761164",3.144872287743953,0.0,14.333333333333336,1.0,0.0,2.0,14.166666666666664,453.45,1.069719535,0.0,0.0,0.0,0.4961321566666667,7752.1704141352775,2.3937500000000003,0.4166666666666667,206.875,0.362547428125,0.0,0.0,0.3375,12.833333333333332,1.9975000000000005,1.0,0.017069555920205412,0.06474913238395814,0.33313514303985997,-0.8352963498108353,4.045897214978131,0.7171806441289096,0.06047587097922887,0.7900438106026783,0.8407657421390728,9.292560229963533,0.09316949906249124,0.2331416840924892,0.8413277453568878,1.1421807908196868,1.3274492612446451,751.593584,0.0,-0.5322916666666667,0.901275118691382,-0.05347722192559543,0.0,0.17380300000000035,0.5322916666666667,0.21583843869489536,0.3333333333333333,0.32125,6321.5,0.1335847285416666,0.08333333333333333,251.45833333333331
"mp-300761289, CrSn(PO4)2, Li2CrSn(PO4)2, mp-772477, mp-761289",3.8157489925348926,0.05478037447916595,14.0,1.0,0.0,4.0,5.111262075065218,159.30833333333334,0.5925780820865377,0.0,0.0,0.0,0.4752373063150386,3100.6888603809252,1.1397425048801837,0.2083333333333333,59.97143713654211,0.4141312219791666,0.0,0.0,0.4145833333333333,6.760922233278862,1.4419143573350288,1.0,0.009434570654532471,0.0013637726647017234,0.2556590341741532,-0.4107809969871226,2.7085537326831868,0.5163837693425045,0.07645879769401075,0.5574368515043976,0.21515392791062668,0.3478217658097316,0.07856742013183861,0.09295599553689067,1.0389421806987962,0.21579041600554136,0.3017209873829194,721.2976480000003,8.0000001,-0.8144890872999999,0.8423119255059577,-0.01319286623760657,224.003140808159,2.7947842992308254,0.5389962694954389,0.04898517341030032,0.3125,0.24193257282074826,30396.08333333333,1.1022636098463088,0.03608439182435162,78.29333333333331
"mp-300761298, VPO4, LiVPO4, mp-767632, mp-761298",3.517096511989976,0.004248937083332294,11.666666666666664,1.0,0.0,3.0,12.161718933087025,255.2166666666666,0.4010178628635668,0.0,0.0,0.0,0.37477984665109226,4133.93598255529,1.5172074737881165,0.2777777777777777,150.58497601022486,0.5503130012499999,0.0,0.0,0.5444444444444444,16.330498620225445,1.2387321774328008,3.0,0.00769838302647307,-0.3829598499812268,0.29588718099592204,-0.9234306265445066,3.6357925177931936,0.41436104884518027,0.08709493530260712,0.5161816379223022,0.22845503655022464,0.0,0.06364688465216445,0.09975567577575556,0.9862240049562376,0.2273363714131312,0.2857129872051635,583.6514480000002,8.0000009,-0.8616798941777777,0.8463255038074035,-0.14726129333390006,240.91364587422245,2.2633323680634554,0.6157872324850229,0.051158734778282006,0.16666666666666666,0.2398385387950777,30380.5,0.9622094774604716,0.0,151.08333333333334
"mp-300761344, VP2O7, LiVP2O7, mp-705024, mp-705056",2.6967857118637624,0.06797289949999907,10.9,1.0,0.0,3.0,7.081117300413983,180.59,0.6797539317516824,0.0,0.0,0.0,0.380614837232814,4340.521776909335,1.4545826434639824,0.3,79.57096008525276,0.5838075916666666,0.0,0.0,0.5116666666666667,9.312476696465996,1.5740345188929834,2.0,0.010945493675016793,-0.10776772910115986,0.2664528811959034,-0.5980844887009656,2.7630334423032417,0.2395731556680353,0.07221663203921504,0.5853714918898923,0.16628946963468105,17.576916016063134,0.04031128874149275,0.06756982829294139,0.7640109921541802,0.17317691231856375,0.22639239914471065,899.5392959999997,4.0000038,-0.9748492063466668,0.9423705945739516,-0.02082254362784066,374.21920140237006,2.6569803335011617,0.7122961737400054,0.040537004694667575,0.10000000000000002,0.2587167348450596,31970.6,1.106990777004354,0.0,106.70666666666666
"mp-300761372, Cr3Ni(PO4)4, Li4Cr3Ni(PO4)4, mp-775135, mp-761372",3.6018483907987213,0.047564004583334096,12.0,2.0,0.0,4.0,7.818247885555945,163.26666666666662,0.7002332753135639,0.0,0.0,0.0,0.5206359738926066,3100.3669921662536,1.2383134251427983,0.2083333333333333,95.52573342575172,0.413879671875,0.006202028125,0.01074222782247114,0.4307291666666667,10.424705231644042,1.6585037862566905,1.0,0.016371971748484253,-0.10823556115551664,0.2800814049518012,-0.6137887190027403,2.948507376775673,0.7181258696740634,0.08755615908319048,0.4922091360620831,0.2262222041681853,0.13274588817684993,0.07509558595097976,0.1063874153183749,1.0197737447583628,0.2252892716171649,0.3156641530234145,594.5671480000002,9.999999699999998,-0.6467807539666666,0.8482328586407216,-0.029730753275109968,251.96664260151616,2.9668897228088063,0.6503390492600228,0.05124888198659956,0.2395833333333333,0.2390039722745645,30398.29166666667,1.0949018822564671,0.05412658773652741,108.47916666666666
"mp-300761381, Mn5(Si2O7)2, Li2Mn5(Si2O7)2, mp-767346, mp-761381",3.3536668333613124,0.07831865742753585,12.73913043478261,1.0,1.0,3.0,10.845383729779536,371.35362318840566,0.09293404539544868,0.0,0.0,0.0,0.4420807168768002,3774.375208174581,3.592991339745453,0.2028985507246377,132.11973724445645,0.5072603919086957,2.247251374311594e-05,3.178093371613033e-05,0.5949275362318841,17.26900233087846,0.971508569952568,2.0,0.00994103741225001,-0.28998768046704504,0.25878947215683945,-0.6984431433459214,3.1638259073340405,0.3168093102520732,0.07602222004044526,0.5834285628017531,0.3032667693747686,11.012838793351175,0.11177123250733068,0.25963943489145835,0.9399748006038784,0.2732235085302448,0.5369247037058656,611.023825,23.0000005,-0.6964917541231884,0.9713339326901728,-0.01900651065337794,187.70194740876892,2.9485873184425815,0.4966824707994842,0.028680102363036617,0.3623188405797101,0.2098368926787912,27768.565217391304,0.7971308482689409,0.0,218.98840579710145
"mp-300761392, CrPO4, LiCrPO4, mp-764345, mp-761392",3.6872419792479607,0.02301817624999991,11.833333333333336,1.0,0.0,3.0,12.161718933087025,214.32777777777767,0.2937890319367426,0.0,0.0,0.0,0.39262175604163374,4133.838651402674,1.493547438355168,0.2777777777777777,150.3495057819908,0.5503634990277778,0.0,0.0,0.5666666666666667,16.330498620225445,1.324261033161747,3.0,0.010493984314711723,-0.4059245494651706,0.3044093309809402,-0.8238351186165618,3.488208545247357,0.3963023271985712,0.09065309504989992,0.4737752381793836,0.2405148576477804,0.0,0.07856742013183861,0.11997634793940018,1.0411795110592104,0.2353561444363459,0.3193428847940317,587.8698479999998,12.0000021,-0.8627910052888886,0.8479615935839231,-0.15147069224812346,261.1809776718196,2.274759906939093,0.6142324809207684,0.051846133491298366,0.2777777777777777,0.24163497876541584,30409.16666666667,0.9512768924413942,0.07856742013183861,150.91666666666666
"mp-300761398, CrPO4, LiCrPO4, mp-850489, mp-761398",3.1851396606183298,0.06719266979166605,11.833333333333336,1.0,0.0,3.0,12.161718933087025,214.32777777777767,0.2937890319367426,0.0,0.0,0.0,0.39262175604163374,4133.838651402674,1.493547438355168,0.2777777777777777,150.3495057819908,0.5503634990277778,0.0,0.0,0.5666666666666667,16.330498620225445,1.324261033161747,1.0,0.010419094250220235,-0.020680340304225255,0.2448373122122592,-0.6486740354517989,2.7562857264449256,0.3946600909524782,0.0783086030226122,0.5381662660796899,0.18180571234685736,0.8433344549830869,0.03928371006591931,0.09069038651175557,0.8993991100020714,0.17790622963144254,0.241391992248156,1175.739696,23.9999995,-0.8627910052888886,0.8197287659023885,-0.09698018386022547,405.2941690544847,2.274759906939093,0.6142324809207684,0.03919060686728744,0.2777777777777777,0.24163497876541584,30409.16666666667,0.9512768924413942,0.07856742013183861,150.91666666666666
"mp-300761403, VNi3(PO4)4, Li4VNi3(PO4)4, mp-775192, mp-761403",3.636587952933735,0.0845212275260403,12.291666666666664,2.0,0.0,4.0,8.857278864803167,175.97499999999997,0.7290679711345629,0.0,0.0,0.0,0.4701910987311999,3100.3612489858647,1.1367334680700465,0.2083333333333333,70.32507489405302,0.41608429875,0.018606084375,0.032226683467413426,0.4380208333333333,10.212371650220247,1.6430681676279355,1.0,0.013228719111176129,-0.08384734347369645,0.27182688143537065,-0.6851690243572427,2.9110476075168834,0.5931825574487032,0.08660321713595648,0.5083655683960356,0.20022484441582947,0.4439295738195287,0.061699151541377985,0.06198887039325227,1.033191152193516,0.20858871656426198,0.2851742819781506,606.907148,4.9999959,-0.6459474206333332,0.8477252273985603,-0.00878248240366169,244.40931075572084,3.117788170823105,0.6511658292581745,0.05106227616748516,0.28125,0.23873891840010955,30413.79166666667,1.1055225107994489,0.0,99.09375
"mp-300761410, MnV3(PO4)4, Li4MnV3(PO4)4, mp-775134, mp-761410",3.3177303925741444,0.031291918958331166,11.75,2.0,0.0,4.0,7.8796282695738045,177.39166666666665,0.6865418586184442,0.0,0.0,0.0,0.465458840585725,3100.4349848981824,1.2886030662749466,0.2083333333333333,96.5888692869882,0.41429886021187495,3.2304238505729165e-06,5.595258239174582e-06,0.41041666666666665,10.443340847427876,1.6288544164747951,1.0,0.014457741129392371,-0.12567603695831964,0.2716868658053247,-0.563880262214064,2.777436823042076,0.4974960450089138,0.08159922167526293,0.5409541043558825,0.2388398446539093,0.3252022678434541,0.0757549452405258,0.14526137009246676,0.9305929574797452,0.2333850109268556,0.542001814389647,587.6479929999998,9.9999999,-0.646026443621875,0.8452174754994899,-0.08026649231456202,230.46643033023201,3.0134279547420966,0.6510872975098457,0.05005923022821177,0.14583333333333331,0.2379560907572492,30401.33333333333,1.0624804465969708,0.0,106.39583333333331
"mp-300761418, Mn3V(PO4)4, Li4Mn3V(PO4)4, mp-771799, mp-761418",3.3716907978230792,0.0303620689583326,11.916666666666664,2.0,0.0,4.0,5.803943821996289,149.35,0.6846743391723435,0.0,0.0,0.0,0.4638906694843963,3100.4009808616115,1.0864472224983162,0.2083333333333333,59.55249741124773,0.41742707876062496,9.69127155171875e-06,1.6785774717523748e-05,0.4145833333333333,9.806504714842195,1.6397429639572243,1.0,0.0154784012532732,-0.03654396094069128,0.24647641331658834,-0.5511639825107236,2.858329000135742,0.5217813785282279,0.08181355766318904,0.5282048884482465,0.2696650776634859,0.2702238595143039,0.0939427031838103,0.2071663830807854,0.9462719103313848,0.2554774215191231,0.5424759566892341,595.641083,14.0000011,-0.6455594895989583,0.8450557764411957,-0.047017397361913855,235.72737088702004,3.0860579452428296,0.6515516284950952,0.05010302196083298,0.1875,0.2380651034687431,30410.08333333333,1.0626473010406234,0.0,92.5625
"mp-300761451, CrPO5, Li2CrPO5, mp-772685, mp-761451",3.047156724214425,0.08766620839285721,11.285714285714285,1.0,0.0,3.0,10.42433051407459,188.0,0.44436689571688426,0.0,0.0,0.0,0.4493756257130119,4428.632994844645,1.2654623705736447,0.2857142857142857,126.92385436653046,0.5811230132142857,0.0,0.0,0.4857142857142857,13.756383799461807,1.6246196833863176,1.0,0.008422345461332158,0.03353421948186265,0.2460265134052058,-0.5630535357729479,2.5108192907047973,0.1840174097961833,0.0788214589812989,0.5053516833353647,0.16996945836971405,13.964776862121965,0.03226813938947326,0.08029276877167492,0.8633947415814288,0.17192155812363355,0.22980118303145955,1303.7348960000004,7.9999997999999986,-0.8240589569142857,0.9379391786780804,-0.04260038244290309,491.5689916422837,2.8687332211854555,0.5813096557976477,0.03730880936831198,0.23809523809523805,0.2687432834155161,32423.0,1.1255356023876322,0.06734350297014738,131.96666666666667
"mp-300761455, Co3Sn(PO4)4, Li4Co3Sn(PO4)4, mp-775131, mp-761455",3.8515135575016894,0.04462508130208232,13.291666666666664,1.0,0.0,4.0,9.1727962460867,168.0270833333333,0.6730871008522307,0.0,0.0,0.0,0.524728849780033,3100.499640816754,1.2279809385042837,0.2083333333333333,80.54271273139456,0.41655797359375,0.048389725,0.0838134622642859,0.43385416666666665,8.901241281650929,1.51684380762119,1.0,0.01624363687944717,-0.07694355890575362,0.2676162703284488,-0.5972274923866076,2.8220543315137494,0.6156760268120016,0.08242059603328597,0.5302047218596826,0.2425109992322385,0.1945357906159149,0.06795272844021155,0.14493143954882218,1.0632883875124124,0.2379733261831147,0.4160993626126499,675.395033,10.999999699999998,-0.7240724206333332,0.8452872909010957,-0.06481496448249284,234.88631707810296,2.300325735254792,0.5876166410016208,0.05022663449064664,0.32291666666666663,0.24131321944409145,30393.08333333333,1.1313781827759657,0.0,82.86541666666666
"mp-300761456, FeP2O7, LiFeP2O7, mp-767783, mp-767795",2.705926100746908,0.04785577347916803,11.2,1.0,0.0,3.0,7.548951362054645,162.39,0.6799196978935971,0.0,0.0,0.0,0.3980773848361257,4340.452859134287,1.4738978556497355,0.3,62.22172468055047,0.5838075916666666,0.07035542666666668,0.09949759857854573,0.5343333333333334,9.312476696465996,1.6615536905759818,1.0,0.015164710366335843,-0.1934213835009352,0.2602362265306533,-0.6253148913808575,2.186956136980285,0.28738301875529804,0.07091513187289948,0.5892463807740776,0.18780328034125787,7.676323935414437,0.045825756949558406,0.13066151101005882,0.7708907173500502,0.18792977166886712,0.3830192536502737,919.1532960000001,24.0000002,-0.9748492063466668,0.8573555658713952,-0.0777897120492241,371.87868981478,2.5155037203494537,0.7122961737400054,0.04029200539111595,0.20000000000000004,0.2599209153227616,31949.5,1.124487365876547,0.0,94.30666666666669
"mp-300761461, FePO4, LiFePO4, mp-765982, mp-761461",2.389475183494294,0.019931480416667924,12.166666666666664,1.0,0.0,3.0,12.945994184770004,224.88333333333333,0.4012745669482827,0.0,0.0,0.0,0.3599343763674861,4133.821119596877,1.2440393685962208,0.2777777777777777,121.39353588867719,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,16.330498620225445,1.346209355794867,3.0,0.01023215945566024,-0.5048392794860178,0.2405108124986787,-0.5182202701321569,2.45053610380192,0.17120477132675108,0.05724746429394816,0.6757608485510289,0.2400680860794521,0.0,0.07856742013183861,0.17610336717643385,0.6760265355234725,0.22673227342954924,0.4228399072580594,603.265448,20.0000011,-0.8616798941777777,0.8307181697578052,-0.00603679282737386,186.46401158624462,2.341004086215053,0.6157872324850229,0.04448096971745673,0.3333333333333333,0.24163497876541584,30446.83333333333,0.977197848581932,0.0,130.41666666666666
"mp-300761467, FePO4, LiFePO4, mp-19109, mp-761467",2.777902913087716,0.003841773194444898,12.166666666666664,1.0,0.0,3.0,12.945994184770004,224.88333333333333,0.4012745669482827,0.0,0.0,0.0,0.3599343763674861,4133.821119596877,1.2440393685962208,0.2777777777777777,121.39353588867719,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,16.330498620225445,1.346209355794867,5.0,0.009475462849444592,-0.3521959448218573,0.25039605982845103,-0.4777238018215829,2.575810316519137,0.11933639568358433,0.06655348376394775,0.6230532589043162,0.2778340834008535,14.142135645718422,0.10475656017578484,0.20380683831117632,0.7859198937605264,0.2624003648066834,0.4893584148434636,452.449086,14.9999987,-0.8616798941777777,0.9758149591890546,-0.05999975560595935,151.12986895839458,2.341004086215053,0.6157872324850229,0.05147843535579586,0.3333333333333333,0.24163497876541584,30446.83333333333,0.977197848581932,0.0,130.41666666666666
"mp-300761469, FePO4, LiFePO4, mp-540320, mp-761469",2.556504537929772,0.00438234291666717,12.166666666666664,1.0,0.0,3.0,12.945994184770004,224.88333333333333,0.4012745669482827,0.0,0.0,0.0,0.3599343763674861,4133.821119596877,1.2440393685962208,0.2777777777777777,121.39353588867719,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,16.330498620225445,1.346209355794867,1.0,0.01501716122494684,-0.2859835813968662,0.2552346379347569,-0.504203119449789,2.9766533560394044,0.054585817047183384,0.06124918277595516,0.653095848084261,0.2455363400342216,8.37035314826919,0.07856742013183861,0.18011463726958588,0.7232822160133672,0.23189676518312904,0.432471324881529,603.265448,19.910687300000006,-0.8616798941777777,0.872300852813983,0.03062311870193742,192.64812982074463,2.341004086215053,0.6157872324850229,0.0454941541125244,0.3333333333333333,0.24163497876541584,30446.83333333333,0.977197848581932,0.0,130.41666666666666
"mp-300761486, FePO4, LiFePO4, mp-764338, mp-761486",2.45572738707931,0.0018766870833335505,12.166666666666664,1.0,0.0,3.0,12.945994184770004,224.88333333333333,0.4012745669482827,0.0,0.0,0.0,0.3599343763674861,4133.821119596877,1.2440393685962208,0.2777777777777777,121.39353588867719,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,16.330498620225445,1.346209355794867,4.0,0.02049754348317311,-0.2160404600670549,0.2228302136031889,-0.3470425711000216,2.9307033568222987,0.011017780229439812,0.0588347461729682,0.6667707747388311,0.38457434021835296,13.49837112702128,0.3142696805273545,0.2821067862376902,0.6947705040608972,0.3632111868110541,0.6773635805049897,150.816362,5.0000000999999985,-0.8616798941777777,1.1883508184665417,-0.024477255805628758,47.21720541552236,2.341004086215053,0.6157872324850229,0.07125578356009403,0.3333333333333333,0.24163497876541584,30446.83333333333,0.977197848581932,0.0,130.41666666666666
"mp-300761511, VFe3(PO4)6, Li6VFe3(PO4)6, mp-775598, mp-761511",2.756817685826422,0.06593274553921713,11.264705882352946,2.0,0.0,4.0,5.782834639740987,136.51029411764708,0.8198474456128926,0.0,0.0,0.0,0.5335596720434234,3282.5823067630517,1.188389557091072,0.22058823529411767,47.16870725602042,0.4370132656985294,0.04655873823529412,0.08064210015982914,0.3848529411764706,7.171798141422753,1.8572698388562885,5.0,0.029111079055735407,-0.34013842584881826,0.22302246526623204,-0.5206052242529229,2.224792991771355,0.1446363806580794,0.07160507491128243,0.5764892566317396,0.2014511660620743,1.2574915234776951e-06,0.051816536788484205,0.13319884940754995,0.7828878245866461,0.20152553600502687,0.4056479261029207,788.304672,10.9999991,-0.684275210082353,1.1896812000624863,-0.12734713807816184,325.45461121846694,3.519881472620828,0.6891409955495401,0.04267244601849066,0.15441176470588236,0.2572249551499681,461.0882352941177,1.1990761189378476,0.0,79.66911764705883
"mp-300761527, MnPO4, LiMnPO4, mp-767212, mp-761527",2.6344530569218407,0.09386560958333412,12.0,1.0,0.0,3.0,9.027051252817149,180.4388888888889,0.3212711418446134,0.0,0.0,0.0,0.37291110553608703,4133.845305124435,1.2276312129714395,0.2777777777777777,98.49463449696822,0.5586549173800001,1.7228927203055554e-05,2.4365382515699923e-05,0.5555555555555555,15.406227697001354,1.3573806020293029,1.0,0.021708016193249413,-0.14283281511887294,0.2191835245408464,-0.4209506696518148,2.4208280174205874,0.26516206935174275,0.06349854428133367,0.6378970052035239,0.3299591837992838,5.7601869285261165,0.2022252747022366,0.26682323992044266,0.7395727378465171,0.3084789284535959,0.6281113721736615,299.8188140000001,7.9999997999999986,-0.86043468345,1.1198864759662424,-0.02949889517131189,98.51505368436716,2.3220203745027823,0.6175297263187887,0.05801229987395395,0.2777777777777777,0.2402850544819785,30398.0,0.960521209334152,0.0,114.19444444444444
"mp-300761533, Cr3Ni(PO4)6, Li6Cr3Ni(PO4)6, mp-774406, mp-761533",2.8114303532962195,0.08577610448529427,11.235294117647056,2.0,0.0,4.0,5.411025365097647,128.68676470588238,0.8095547322866792,0.0,0.0,0.0,0.5603192557436465,3282.5679178199184,1.2281407375705264,0.22058823529411767,62.606306183658035,0.4378214451838235,0.004377902205882353,0.007582749051156098,0.3856617647058824,7.181019532245497,1.8707193003473401,5.0,0.0279345689747418,-0.3667716387745848,0.2283199400816605,-0.54157650696222,2.141549897810432,0.15198866826968205,0.0733768010131134,0.5616954011411365,0.18032191784982995,2.355582841975514e-06,0.05162120673991589,0.07872561744489444,0.8001641663886492,0.1868385776035532,0.26498831993380234,784.509872,3.9999999,-0.6846428571411765,1.191490898193334,-0.15371505929395798,333.5876479697638,3.4768056440952404,0.6887763303270783,0.043021530972214624,0.16911764705882354,0.25747636651632005,32146.823529411766,1.2100342964623385,0.038207003108137,84.46323529411767
"mp-300761565, Mn3Cu(PO4)4, Li4Mn3Cu(PO4)4, mp-772001, mp-761565",3.4864540115541582,0.013380634791667843,12.166666666666664,2.0,0.0,4.0,5.786718509752407,144.35,0.7155416034519464,0.0,0.0,0.0,0.5393090791574625,3100.3799917336005,1.135640053521887,0.2083333333333333,61.609742887758806,0.417820490635625,9.69127155171875e-06,1.6785774717523748e-05,0.4166666666666666,9.814025889851047,1.6612261560605952,1.0,0.013896160830634371,0.0833251437472835,0.23311174361280376,-0.42562828367136457,2.5370344823651947,0.561735376966804,0.08284516351642174,0.5194757572051224,0.26699391624510443,0.3720367524257889,0.09608398681959522,0.20594720710360007,0.9783058440686728,0.2542197065052473,0.5447465077508583,608.245583,11.9968185,-0.6454553229322916,0.8454616287571335,-0.0027249741184431817,239.47015399143865,2.9160854118084107,0.6516548539733491,0.050312729816639236,0.26041666666666663,0.2389116172367816,30416.75,1.1180365719472276,0.01804219591217581,83.96635416666666
"mp-300761576, MnV2(PO4)3, Li2MnV2(PO4)3, mp-775212, mp-761576",3.2184345225602566,0.005245353333332758,11.777777777777779,2.0,0.0,4.0,6.914198019962928,172.71805555555557,0.6686595981804108,0.0,0.0,0.0,0.4220994686029091,3100.4293175587536,1.1971947905467788,0.2083333333333333,81.77235134236169,0.41482022997,4.3072318007638875e-06,7.460344318899443e-06,0.4111111111111111,9.106229637444716,1.6099773968488496,5.0,0.02289197296345676,-0.7025765712292583,0.2509647876992632,-0.7181175063266413,2.5378814366430293,0.053825657628144966,0.07897800949439343,0.5570320846682706,0.21079288170127314,1.259292506020427e-06,0.05283099619945583,0.13623190797718915,0.9028288288142876,0.20482330474465407,0.4683570298662726,883.4702619999997,16.000000099999998,-0.6459486179513888,1.1510303627725331,-0.13495711963812626,336.2362724292572,2.7932145558449,0.6511646392391653,0.04325740572193376,0.1527777777777778,0.2377367728142791,30386.33333333333,1.0440474465955198,0.0,104.09027777777777
"mp-300761586, Mn3Fe3(TeO8)2, Li4Mn3Fe3(TeO8)2, mp-775968, mp-761586",4.839348870177737,0.06664191881510373,16.041666666666668,2.0,1.0,4.0,8.244316223920574,212.1625,0.5477293504508675,0.0,0.0,0.0,0.5014530147877986,3100.1566484331347,0.6353645470427893,0.16666666666666666,81.3418055557927,0.3939320454620833,0.06596790377155172,0.11423738106439107,0.293125,8.940413278105959,1.454616603028288,2.0,0.008347378341322473,0.5827032923618983,0.29011043935313857,-0.850130133550007,3.7290394162266516,0.8490109939097419,0.08291701746510931,0.23619584587074435,0.7781886199905307,14.352222806950671,0.09616237794532102,1.4266032894876024,1.2910083122985048,0.8561192649885986,6.717546843463088,843.5395349999999,24.9999998,-0.4297856800760416,0.9638453609635383,-0.04486060157967837,485.9186318376609,1.8633973691052688,0.4877306206430889,0.2526131721371384,0.5520833333333333,0.2464083088848669,29960.79166666667,1.0769894621893676,0.0,128.25125
"mp-300761603, V(SiO3)2, LiV(SiO3)2, mp-767338, mp-761603",3.012613217553662,0.09821976111111044,11.0,1.0,1.0,3.0,9.601097330974607,391.3555555555557,0.6671322693060141,0.0,0.0,0.0,0.28486858002896376,4133.594838984837,4.751205002017216,0.2222222222222222,139.22074762995894,0.5491872962962963,0.0,0.0,0.5055555555555555,17.41914497893,1.4053408804976126,2.0,0.013728380901115736,-0.1827291170301437,0.2681326089595529,-0.5954751206563181,3.0936950511238144,0.3650440040041763,0.08039108184684779,0.5559314021636181,0.1871833711369916,11.040681103432114,0.06159106809504431,0.09626556572966637,0.858294712239749,0.1961385002547897,0.26747557623010393,609.3267,3.0000002999999995,-0.8262962962962962,0.981144575484875,-0.031125781397667283,252.65068043115286,2.235563093469607,0.586073165935708,0.02769860068833652,0.1111111111111111,0.24214304403036396,30406.555555555562,0.9804937207665728,0.0,217.9925925925926
"mp-300761619, Mn(SiO3)2, LiMn(SiO3)2, mvc-7256, mp-761619",2.750692168952121,0.2095054512499992,11.222222222222221,1.0,1.0,3.0,9.13246518958367,341.5037037037036,0.6087595847077583,0.0,0.0,0.0,0.2870986705338727,4133.534387364268,4.915351808560649,0.2222222222222222,139.2259814455083,0.5547485737162963,1.1485951468703702e-05,1.6243588343799945e-05,0.512962962962963,17.494580779571404,1.5217502196939372,2.0,0.006381809034226979,-0.22913092034640675,0.27184618003280764,-0.6743050912995575,3.1838542319228287,0.20951887576892075,0.07198531742293213,0.5952864411689232,0.1572258506436059,0.01569987047735055,0.03147542909625176,0.13663947232882426,0.7840769142778172,0.15571826514958265,0.3604233824396704,1656.8435599999998,24.0000148,-0.825466155811111,0.813110234626538,-0.024569951126186304,631.3511879146292,2.119014180068977,0.587243576476561,0.019252195756789714,0.1851851851851852,0.24248066968619944,30395.66666666667,0.9780529834351964,0.0,193.4
"mp-300761634, MnCr(PO4)2, Li2MnCr(PO4)2, mp-775016, mp-761634",3.502162818314709,0.02485020979166564,11.916666666666664,2.0,0.0,4.0,5.540726737331283,148.03749999999997,0.6218604146107796,0.0,0.0,0.0,0.3769059627505851,3100.381483697666,1.0725031363266757,0.2083333333333333,58.35827918984589,0.4158819061529167,6.460847701145833e-06,1.1190516478349164e-05,0.4208333333333333,7.709234181594606,1.6272626341668257,1.0,0.017750921258953358,-0.2011363941281417,0.25967893129366754,-0.6980419520017188,3.068851924918647,0.7210223065049354,0.08524956242199375,0.4986383057927575,0.2622729728255729,0.6521267428294499,0.09081039465709738,0.18683808637902544,0.9860134260396644,0.25034199896165243,0.5499663542308343,593.753738,14.0000014,-0.6462096332770833,0.8470341328351765,-0.042596956266119416,248.90402975725902,2.6047770350010984,0.6509065165443672,0.050794834285221684,0.2083333333333333,0.2381635358145043,30403.58333333333,1.0218553378171815,0.03608439182435162,99.41666666666666
