,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,ioniccount,ionicitymean,NNdist,NNdiststd,nndistmax,nndistmin,bcc,oct,q4,q6,q2,cn,tet,lin,bent,reg_tri,sq,sq_pyr,Forces,avgCentralDistance,Coordination,numberDensity,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy,ShannonRatio,avgCentralDistance Std,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,oxstateflexmin,oxstateflexmax,anisotropynormcubevolmean,anisotropynormcubevolstd,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,coordination std,solid electronegativity,charge moment of inertia,mass moment of inertia,negativeoxdensity
"mp-300765894, Li4VF8, Li5VF8, mp-766941, mp-765894",1.0,2.0,-0.4944078931345027,-0.04027955249355916,0.36308346742601,5161.615384615385,0.9339910605272492,3.0,-0.03195467764162382,21.001431258258638,0.8284023668639053,1.0022727272727272,0.5710998469392651,0.009054914418139558,0.5835307098714178,0.5568563937620683,-0.04164652694549212,0.9685713624077484,0.21587262866842533,0.2527229300713972,0.09253786732878533,15.076923076923075,-0.8024229669818516,4.665162478728038,4.665162478728038,0.0,0.2062102906806647,0.5318342335709547,0.004360273772685657,10.686235071399748,6.0,0.08453798247755015,-0.09929220923515958,1.0735161983957244,0.13075721,0.035502958579881665,0.6041542382317362,0.38461538461538464,0.8314093908894425,3.0,0.03030099999999997,6.304430330940613,6.108860661881226,7.458427718240802,0.04427117202114105,1.0293985454115582,0.0,158.43662939977165,10.428215224649025,-0.02862058555228225,0.2517818629168461,0.05935431865795476,0.12298585615873685,0.3383250750879733,0.5287719203147674,1.2962578991244138,0.6753488786359794,0.032514608645211586,0.4615384615384616,0.0,-0.11272110711960524,0.06738176703883217,1.2837466600738636,0.6797570280755009,0.34703419577996936,1.8208065584388595,0.0,1.1121025887444125,147.12271380141138,26117.50045231603,0.05202337383233855
"mp-300765896, V3F10, LiV3F10, mp-768262, mp-765896",1.0,2.0,-0.4203509629681803,0.0007379609436002526,0.3628726967679613,5789.0,0.8489653584047272,21.0,-2.1345756120894063e-05,46.02158170242268,0.20118343195266272,0.29375,0.43248961497503297,0.005259237133222042,0.4429171430164566,0.4247388236637091,-0.08092704200769209,0.4090683287746255,0.2474661379964093,0.19582131702658276,0.13135722334363126,14.0,-0.6974004871930461,3.174580256080383,3.174580256080383,0.0,0.0010101380919995775,0.5264881022996525,0.009157351701443007,18.766673452045566,7.0,0.07191395966937446,-0.4977236236733524,0.6157012960708993,0.3197599514472406,0.05325443786982249,0.7391761629196059,0.2307692307692308,0.8861332596722178,7.0,0.030301000000000005,5.400085356884898,12.999999999999998,13.525844496843947,0.018830087884400017,0.8416478642170335,0.0,372.498276039276,0.27537743226899297,-0.3017861833747955,0.3137835994431437,0.26905179529872003,0.0972288563618638,0.2431820420366509,0.39766023087155605,0.9748441542206768,0.8536952261397053,0.016595529154471027,0.2307692307692308,0.0,-1.0883517003760201,0.588324453521936,1.1135568409588532,0.4669726647051341,0.2609853003011917,1.3693283031561516,0.0,1.054562747656303,3409.232467653783,224457.47506111785,0.055318430514903434
"mp-300765898, TiMn3O8, Li2TiMn3O8, mp-773245, mp-771575",6.0,12.0,-1.3959066581537891,-0.17460421392900768,0.5049642127640788,29942.5,0.9715996591968984,480.0,-0.10695736802155348,32.7141655777339,0.0,0.6018181818181818,0.4747434497881127,0.0073877083858509204,0.4871918364562653,0.465619596883612,-0.04562883883096246,0.6524741473725768,0.2256822178762301,0.33092849440383576,0.0784722126876715,13.666666666666664,-0.8105274566248895,4.147138411264741,4.147138411264741,0.0,0.007823521734753971,1.0639207295180528,0.0008624448562570254,19.384843898437808,5.0,0.09159391218092712,-0.2397384255980808,1.0047608165448856,0.08476693243332391,0.2326388888888889,0.42859233881559256,0.3333333333333333,0.4037870069025124,186.0,0.030301000000000074,11.436440800569446,11.436662477936927,12.088649824217649,0.0050518709379854245,0.3912540499839439,188.12764213545245,269.965802434073,14.142668614806174,0.40779993575793655,0.2910217766375028,0.16951543304472405,0.1068519621765911,0.2649921850269213,0.21102054948573973,0.8241960723440592,1.1927436627038497,0.030531304060309038,0.4166666666666667,0.16666666666666666,-0.338529644689046,0.23936921740758946,0.3452621591058729,0.12896397973544746,0.2611341304119202,0.5632842455230654,0.0,1.052826000675685,30384.412830714267,252629.9520191561,0.061062608120618075
"mp-300765898, Li2TiMn3O8, Li3TiMn3O8, mp-771575, mp-765898",1.0,2.0,-1.0806409421118668,-0.14953427795329105,0.4860676847921163,25936.714285714286,0.9572248819364771,39.0,-0.11743424890274964,35.6916396263847,0.15306122448979592,0.9232,0.4690006387987589,0.012690529010193997,0.4998193693871209,0.4604560330895862,-0.16171685035575906,-0.04116697415544057,0.19063236482786716,0.2546750608786695,0.08714169009323446,16.285714285714285,-1.1391237021597287,3.888571773521573,3.888571773521573,0.0,0.3885257811732548,0.7561328345964998,0.002361629545814209,23.571248463145047,5.0,0.09606450266358682,-0.2466972421947191,0.9731258341581049,0.14715201198847025,0.17091836734693874,0.4568766531408434,0.42857142857142855,0.4221105822769231,9.0,0.030300999999999877,14.000000006317482,13.998842934197187,14.337671437987584,0.0045415258125100074,0.3953303218573212,33.78006048205448,300.30268413532275,13.624418017600535,0.5031429305714286,0.3237182103776445,0.18966135533225198,0.10981246556138202,0.2407250265533473,0.20366102705659156,0.7954515282927139,1.1122111710779528,0.04117050114153721,0.35714285714285715,0.0,-0.3549483494731016,0.2728850328244787,0.3368480919288031,0.11557537770345785,0.2520268539193409,0.5436392249361346,0.0,1.0451119210038378,370020.8845788386,3052513.8402931937,0.05489400152204962
"mp-300765899, CoO2, Li(CoO2)2, mp-849598, mp-762036",2.0,1.0,-0.4614141004579385,-0.3937728196101746,0.5193045085090184,29861.33333333333,1.1073922382331969,1.0,-0.3909133819105109,31.869145081547327,0.0,0.468,0.6845521347097775,0.02786514201356756,0.7053134592641941,0.6450929851886635,-0.061020650899797135,0.15849546153699182,0.2946978378992964,0.3397322003127565,0.0605046346256877,12.666666666666664,-0.8606272286965785,3.8922042549044464,3.8922042549044464,0.0,0.32406706693652865,0.9187748788007368,0.009466926968631668,4.28715145196415,6.0,0.08103786166817523,-0.4939287153642022,0.7504708498105299,0.11020555344161244,0.7777777777777778,0.4915266478354962,0.3333333333333333,0.4959920172967468,1.0,0.030300999999999783,1.2785709074914868,2.970794036284804,3.9369680296053433,0.01787860387180565,0.5328761235098652,66.17550617038836,76.28293581230665,15.06913098714498,0.07326007300000008,0.3638220413755709,0.3491400545414414,0.15713484026367722,0.2988218537931444,0.3215771643259978,0.9554740418776004,1.127381885400977,0.02701262055605841,1.0,0.6666666666666666,-1.2875425462797214,0.9101165023399418,0.4842312945760671,0.12202590364903612,0.3979459506254173,0.6568019824773664,0.0,1.2286449702243178,682.0406431290604,6765.767185034767,0.05402524111211682
"mp-300765899, Li(CoO2)2, Li2(CoO2)3, mp-762036, mp-763622",2.0,1.0,0.0,-0.38819736925586695,0.7460544577576835,405.1428571428572,0.8478975848798201,1.0,-4.628045502386158e-07,32.779225796112826,0.13010204081632654,0.7384615384615384,0.4603712309169054,0.018852708953098832,0.4991538855776491,0.4374968371216423,0.008652218231632466,0.2738030441692081,0.2642197285117581,0.30344497793910835,0.10323644864137756,13.214285714285715,-0.8155706870013991,3.80491490245476,3.80491490245476,0.0,0.006274755326832915,0.7879807588074227,0.002493782971464401,23.451160610216736,6.0,0.10081452268771267,-0.29491768063263457,0.8257729529805359,0.12471799983166905,0.14285714285714285,0.4138251409625701,0.42857142857142855,0.4185866622874004,1.0,0.03030099999999991,14.128816646462086,13.998584541114676,14.002025983413162,0.004766086789263847,0.3667884041968607,155.50631023147724,286.15349486266064,0.060820726714293775,0.17617303321541952,0.29835655937281624,0.2664994955494424,0.06613000712661081,0.1873799646748817,0.20696392375747685,0.6149337661144895,1.2440875487851788,0.04320622400901972,0.21428571428571427,0.0,-0.4581198098113369,0.4139755132823253,0.3191866572367096,0.0750181133196108,0.2561141291156571,0.4227113442899891,0.0,1.0451119210038378,41834.27786833007,415759.0567201183,0.057608298678692965
"mp-300765899, Li2(CoO2)3, LiCoO2, mp-763622, mp-765899",2.0,1.0,-0.4747870091557994,-0.17215153440614206,0.6018700582697274,24768.0,1.0275196207393849,1.0,-0.11082238717473912,28.9060008306605,0.2644628099173554,0.86,0.5152106153670174,0.013820774526395005,0.5432125253493417,0.5006749951335713,0.00446424534492742,1.2270697478386476,0.22268247537558106,0.2575139750955133,0.11669333990245395,14.636363636363635,-0.7409147543287227,4.936275276242141,4.936275276242141,0.0,0.3628096758191857,0.9377813572047397,0.001966643506653243,20.02906796058096,6.0,0.1099159631485883,-0.3450769809492579,0.9263759625414782,0.056239231794481336,0.17355371900826447,0.3746990843580543,0.4545454545454545,0.3796544992214925,9.0,0.030300999999999786,12.035977506905727,12.032715765658894,12.151929872176563,0.006613554983723925,0.4163602115988011,255.7940854552098,206.21774445408317,7.598190547336618,0.2991745095454546,0.2387405926089968,0.2440761040612684,0.09053265413308532,0.20688077212381756,0.23084421212378065,0.6858871738117607,1.3092956705290646,0.0499618014311765,0.2727272727272727,0.0,-0.596542406371941,0.4219398989004355,0.3583093055789897,0.08242313743320377,0.2856655559872001,0.471485394443685,0.0,1.0577645796355115,24622.399315664086,242879.37780515745,0.0599541617174118
"mp-300765901, V4(OF3)3, Li3V4(OF3)3, mp-849543, mp-779405",2.0,1.0,-0.7410776714317339,-0.049535285571245084,0.3957462538677618,12652.0,1.0268318919102952,1.0,-0.11061799039540432,28.309418318539482,0.390625,0.7605263157894737,0.5275052724270952,0.017853597502533017,0.5596348901255047,0.4941418369142385,-0.15840306603950807,-0.2339258006562576,0.29182652898932776,0.27582333631747424,0.10323294224234757,13.0,-1.1946361662275464,2.420641906659652,2.420641906659652,0.0,0.0772875398524184,0.38635028089079865,0.002428242880979041,12.008570226872587,6.0,0.07455826507279732,-0.28873180668221904,0.9664421660087534,0.22150664919226828,0.140625,0.5535113438861327,0.25,0.7846090008471751,1.0,0.030300999999999908,7.124199130367563,7.991895468218455,7.070143010698701,0.031724026485416314,0.8130676753346195,0.0,221.09977993592705,11.983970221585365,0.8527708093809523,0.21542047837175488,0.1875239808306351,0.16461958988832406,0.4016163312409108,0.22554414842161166,1.1599711217988846,0.8910004345417671,0.01863956626819933,0.375,0.0,-0.4430010917602054,0.2877179663500753,1.0464897215940283,0.6610036131043671,0.27910682258722275,1.6293694546415058,0.0,1.0901661476984004,2665.683483821817,66181.16306230515,0.055918698804598
"mp-300765901, Li3V4(OF3)3, Li4V4(OF3)3, mp-779405, mp-765901",2.0,1.0,0.0,-0.058692660781659876,0.453636166487967,150.73684210526315,1.0979363406269802,1.0,-0.4407770346774094,73.41073753577915,0.1229224376731302,1.1771428571428568,0.3220081805724911,0.01302392698537029,0.3482632515360725,0.29453013355270913,-0.18438569964965928,-0.2828064291190402,0.19255429577739305,0.2849627357261704,0.09052854192866328,14.789473684210524,-1.0030267020086427,3.2490248209783568,3.2490248209783568,0.0,0.03656514509267796,0.7987985068133621,0.001178441338118607,60.25991545667036,5.0,0.08637607102533286,-0.04113932285830072,1.2046123619838676,0.11968408054061908,0.024930747922437668,0.69121536465176,0.3684210526315789,0.7482219169883664,1.0,0.030301000000000126,37.8408674585793,33.908755398132904,33.923345532611485,0.0077373518400983545,0.4825940846061125,0.0,906.534356917379,13.783546394825597,0.9382731798014852,0.3014960380862957,0.03384371960696639,0.03358547272294222,0.23762155768083815,0.14091792669630662,0.7247393765495934,0.9089561732684541,0.03182276300933316,0.07894736842105263,0.0,-0.04786985726818741,0.039380668286404505,0.5897784970927673,0.4068351873808967,0.17438339695811236,1.0180151734247869,0.0,1.018340926894865,363213.53875516634,8068615.54466965,0.0545533080159997
"mp-300765920, Li4FeO3F, Li5FeO3F, mp-773565, mp-765920",2.0,1.0,-0.4896224349710866,-0.10075789708331116,0.4338956289562978,16607.0,0.8569593726658005,1.0,-0.0005809689286842001,24.16471134322,0.54320987654321,1.7857142857142858,0.5316616712473249,0.015597913761236653,0.5595219867543388,0.508462048101694,0.0231947476170804,0.08937692515383604,0.21854874498197974,0.21114601208782424,0.13357873079647006,16.77777777777778,-0.8204650591169281,3.496879363190628,3.496879363190628,0.0,0.12982743787452355,0.5882773988635605,0.0038785302152329953,15.762607758724322,4.0,0.09053099309820503,0.0007464213366793112,1.0725693077293057,0.2103672940163867,0.1234567901234568,0.5553908319360714,0.5555555555555556,0.5834070786767398,1.0,0.030301000000000283,9.308736682167208,9.902554337780078,9.730932809476881,0.03424027721429908,0.5519556617486477,0.0,204.85159132058303,0.8640768419075285,0.5422308002574955,0.32667092760282634,0.08093710349532074,0.15220775315972782,0.2944233655376401,0.23135624144946235,1.189862653530902,0.6931847543120953,0.05029499616566945,0.4444444444444444,0.0,0.0008003099230897611,0.0867804333697385,0.5224420824962898,0.4137425023602209,0.2862991830582751,1.6713570074704642,0.0,1.079759011621521,6736.563313104683,67323.99669611572,0.040235996932535566
"mp-300765927, LiCrCoO4, Li2CrCoO4, mp-762011, mp-765927",3.0,8.0,-0.8334941075835003,-0.2338912633385248,0.4719713940523319,25892.285714285717,1.2068553050268052,343.0,-0.37170720807815627,28.519097196581,0.32653061224489793,0.8153846153846154,0.5892342923918753,0.017229855827367017,0.6303873789348309,0.5776159289824775,-0.20727525454202225,-0.030588379326725305,0.2194535801899851,0.32049034386365266,0.07459055209959578,16.571428571428573,-1.4571639600034358,5.586029953025552,5.586029953025552,0.0,0.3143761619514633,0.6490830914561087,0.003499457475147879,7.909363346678196,4.0,0.10052500050178224,0.0,1.2453467353730885,0.13560222992911325,0.30612244897959184,0.4372856742465719,0.42857142857142855,0.3975777705614148,74.0,0.03030099999999988,4.865194775031627,5.999348675586753,3.8645434506183753,0.009504798795038688,0.4387280941214819,70.39075959604811,143.48882295946132,24.23211262457244,0.2054872084852608,0.257308238868862,3.3790476024356346e-08,0.16069403824513898,0.2108346963579477,0.2605083470180661,0.7740256177390553,1.1986996370344023,0.0430821430721924,0.5714285714285714,0.0,0.0,3.7872774712251257e-08,0.3822675899439186,0.07820422496625938,0.32237438879480595,0.5320726026426214,0.0,1.092258927424332,29673.44335196939,269527.1431250501,0.057442857429589864
"mp-300765929, Li3Mn5(FeO6)2, Li5Mn5(FeO6)2, mp-849955, mp-765929",2.0,1.0,-0.11030407767568408,-0.13903759128953144,0.5049483103437797,24771.83333333333,0.9973279595503812,1.0,-0.3447953680907716,88.36291534345236,0.05785123966942149,0.9276923076923076,0.34508023627441603,0.004312445905344373,0.3527478624128552,0.33440003911813404,0.009470187405642441,1.7960038757062435,0.21343819868095665,0.1942185189843349,0.11435986370980795,15.181818181818182,-0.6861235115328076,4.701092131394554,4.701092131394554,0.0,0.08349572106506485,0.8118244744060045,0.0008820001378950838,51.04701694412692,6.0,0.0964400457237575,-0.5506339511790261,0.6567470605756929,0.249075171165511,0.07851239669421488,0.4508318825040299,0.4545454545454545,0.4342801531397105,1.0,0.03030099999999994,28.07667813695796,27.742618994168982,33.697757354830536,0.0019342399616232363,0.3194853993555018,502.4089391821915,705.0998938218939,15.385777410737665,0.36064666383044736,0.2954567193459909,0.3900994502404408,0.0489126195718036,0.1932723855137788,0.15323011157192884,0.5984803680504123,1.199829992051732,0.04383638441988977,0.15151515151515152,0.0,-1.8813039857159075,1.3328194692526611,0.2658276220187723,0.09285079240146618,0.1896195040519557,0.4090222871590136,0.0,1.0188955685280987,709470.6700709425,5744761.024994793,0.052603661303867726
"mp-300765930, LiSbTe2WO12, Li4SbTe2WO12, mp-769943, mp-765930",2.0,1.0,-0.43467819590980894,0.22185042603576666,0.6265451985677594,31786.588235294123,2.1609577834344287,1.0,-0.6601756654259917,47.5574353149313,0.08304498269896195,0.4923809523809524,0.5272080004156091,0.02121144676410124,0.5647905995716865,0.4890659632651001,-0.13780611696399106,-0.19673037118789996,0.2431816904117467,0.30858285029017224,0.09393772283459548,13.176470588235292,-1.0190116917006993,2.8767107077784284,2.8767107077784284,0.0,0.026052492120429538,0.8320616730639985,0.002189439979965647,14.994860502462801,6.0,0.08321590527641108,-0.2518184841943043,1.0078510670223724,0.2207825576846443,0.2768166089965398,0.10367283649805864,0.17647058823529413,0.3831742754867138,1.0,0.030300999999999956,9.158678294946526,5.1060988454387255,11.902403791662874,0.006479691063982504,0.9460897078738886,579.9450972792317,210.47799626551608,12.50764472816262,-0.4888186342231559,0.2458009483749607,0.26955618923960395,0.1206615624509529,1.889263872768267,0.22927609029089846,6.115524292550527,1.5583576707288245,0.014685159754660781,0.4705882352941176,0.0,-0.4572655531919703,0.4894746324255526,1.132758460639141,2.341845047889453,0.15027857611789014,7.544880525299054,0.0,1.0753807580840276,3057.2016610654114,49975.24680211988,0.0685307455217503
"mp-300765937, CrCo3O8, LiCrCo3O8, mp-765865, mp-763181",5.0,12.0,-1.3488490945542042,-0.3666862089963458,0.5148769528011156,29862.91666666667,1.20013755645417,458.0,-0.128199137834584,20.92107082599456,0.0,0.5063636363636363,0.5730373749747096,0.014419248096657362,0.5832862559878607,0.5520585757541557,0.028611666097125014,0.6461449981898123,0.2645577432501369,0.36572891647038297,0.07314548033043973,13.0,-0.6977437998362378,4.723937208563326,4.723937208563326,0.0,0.23025352912023184,0.6008796975721687,0.006829868312113071,5.576924173507607,6.0,0.08684950314588835,0.01465559399310264,1.2335432586552786,0.08400108852620898,0.4027777777777777,0.4500451719328975,0.3333333333333333,0.4484175337035525,166.0,0.030301000000000005,2.152440637602052,4.134549401395163,4.134549401395163,0.009580385212818758,0.4193970969042621,143.78050975304168,142.3567384056511,13.974484835825189,0.04516031883333335,0.3882498740478748,0.0103630596224209,0.10668257983150843,0.22732477644172566,0.26119708420703897,0.7760720021803091,1.1871584154901602,0.02894983438196278,0.6666666666666666,0.3333333333333333,0.016636198306556934,0.011763556975063896,0.3819075405616005,0.08976198045263414,0.32322668866495163,0.5334793068533239,0.0,1.1084425876987576,73834.26187693805,712392.6163336837,0.05789966876392556
"mp-300765937, LiCrCo3O8, Li3CrCo3O8, mp-763181, mp-764806",5.0,12.0,-0.6523946379281401,-0.3076827508485171,0.4938174468784948,27724.153846153848,1.1926772601053333,458.0,-0.13048457288711127,21.363153546373074,0.16568047337278105,0.8323076923076923,0.5724617685293282,0.015204229222846354,0.5989793487939798,0.5522047289220169,0.0074092767589218015,1.1810010566649327,0.2179135775025081,0.29685947776446675,0.11221908438703616,14.615384615384615,-0.8895611740933028,5.50692062480746,5.50692062480746,0.0,0.03245438873951372,0.5347155693730857,0.0019741576923076928,6.159264441253878,6.0,0.09333609736383268,-0.023332976549196374,1.2255315374508462,0.12853200118308009,0.3431952662721894,0.4325099734332365,0.38461538461538464,0.4308953246292414,166.0,0.030300999999999814,4.517659580490173,4.517659580490173,2.4113511522367643,0.009503928604524288,0.43546219319594665,149.2281329159047,143.50196095931992,0.542667674144836,0.1429010230769231,0.3258841459155952,0.016498873144643864,0.1369921526957423,0.2258111635892325,0.2605003966898223,0.7740019956255967,1.1985898927803411,0.03589849898608949,0.6153846153846154,0.0,-0.026669175635822672,0.0188579174525772,0.3868740305160806,0.08847411324949589,0.32236455040675555,0.5320563645762061,0.0,1.0996987372095923,88755.39636872405,850037.1595505065,0.057437598377743176
"mp-300765937, Li3CrCo3O8, Li4CrCo3O8, mp-764806, mp-765937",1.0,4.0,-0.3698432467331617,-0.15663915086711416,0.5577637915870848,24274.0,1.1922751602848036,63.0,-0.1305496358241626,21.176785985241434,0.3733333333333333,0.9485714285714284,0.5700540312187755,0.011819939463302112,0.5877238291837499,0.5555108194881636,0.08676270759050816,2.2735033752639486,0.25491958594033903,0.23962972072767802,0.13283960931871538,14.8,-0.6318490427074599,6.2285215533551215,6.2285215533551215,0.0,0.0955532948510034,0.8364980795960866,0.0015596694473889866,7.220417580547424,6.0,0.1100465376891662,-0.010717517411582852,1.232854993850658,0.12226164694235846,0.2577777777777778,0.3753159203434648,0.4666666666666667,0.3736660230359435,12.0,0.030301000000000095,5.1589123238940235,5.1589123238940235,2.955761279805695,0.009711403604722656,0.4663008162491961,170.27006023307027,140.43617658969262,0.3956274822826451,0.2992861498666668,0.3123997028077447,0.007578368905352669,0.14979821818980193,0.223198320058392,0.26238238084099946,0.7795937701766401,1.2674796788298812,0.051355050921610884,0.5333333333333333,0.0,-0.012086130344911558,0.00854611668677375,0.3993144189836847,0.0865278968614542,0.3246934719073598,0.535900203811728,0.0,1.0858518180769845,24272.436504286783,229460.9720443369,0.0586914867675553
"mp-300765945, Mn4OF8, Li2Mn4OF8, mp-767164, mp-765945",1.0,2.0,-0.05829786411855525,-0.08970870788989532,0.4080297536496546,8171.76923076923,0.9618641519932678,39.0,-1.034772941845598,86.31431242872519,0.21301775147928995,0.7049999999999998,0.4217976196512946,0.010355392895550285,0.4401383346283496,0.4039775324160301,-0.07322545431272562,-0.1035755512858807,0.19371924526515635,0.2754647385029509,0.13382574801371236,14.307692307692307,-0.9034324234017028,3.0593700963176333,3.0593700963176333,0.0,0.01633314085999434,0.36420409883610017,0.004256294127102085,20.944542674938926,5.0,0.06709448139318339,-0.4230975118154466,0.8256315317794775,0.12940841127642824,0.1301775147928994,0.8063336196112816,0.3076923076923077,0.8377222152040603,9.0,0.03030099999999992,12.37314725444969,12.40834858073637,12.903919081359213,0.017568146532333406,0.8230261274097697,0.0,399.2552806693512,14.609306411460722,-0.12319943326815272,0.2334406690424489,0.3024060731916926,0.17433041257581344,0.21135696506086568,0.1852155495627764,0.9525615729977602,0.9016787439766863,0.0206444558132872,0.38461538461538464,0.0,-0.8713881549410262,0.6228187658934125,0.9931568782325448,0.44116515606165135,0.2292009076448263,1.3380287677341969,0.0,1.054562747656303,167966.05426722695,2963028.140558422,0.046450025579896186
"mp-300765960, MnVP2(HO5)2, LiMnVP2(HO5)2, mp-766980, mp-765074",2.0,2.0,-1.7748083933953354,0.12385915423773584,0.5053166279349018,28609.875,0.9851072415406014,2.0,-0.0576569843533683,23.40298117014191,0.0,0.4728571428571429,0.5527077064815953,0.01894309269250454,0.5787782861951679,0.5286638870890217,-0.09417799180016163,-0.19018920763460004,0.2451444669280797,0.2835078872453958,0.1217610939992563,15.0,-0.7495097093577191,3.213054843125736,3.213054843125736,0.0,8.225017527497745e-05,0.3610746671079565,0.005495784643390261,9.40581913317356,3.0,0.0936156396059758,0.009256069312898315,1.030894916506715,0.13870333943446422,0.296875,0.5029656058769937,0.375,0.47350327790716207,2.0,0.030300999999999693,5.431954295696569,6.66751023094141,5.431954295696569,0.007745069259605669,0.26011382111801085,152.83335840444985,176.0904061477749,4.40754107933362,,0.3496254580925733,0.231302464496128,0.1316585902058806,0.209765267346903,0.010331033489844604,0.9503601706741234,0.9086241749350512,0.035105864852240924,0.625,0.125,0.012098948715580593,0.3023439606082389,0.2623500304499534,0.14791907848204533,0.04100726777016444,0.6495091758819685,0.0,1.0802764352634422,3990.4238304777036,30091.593564244034,0.058509774753734874
"mp-300765960, LiMnVP2(HO5)2, Li2MnVP2(HO5)2, mp-765074, mp-849445",2.0,2.0,-1.3280037655051773,0.11662540033557532,0.49751497434816294,27038.823529411766,0.9570088155640952,2.0,-0.4839473319414444,50.78812390740176,0.05536332179930796,0.5900000000000001,0.4296139544978487,0.011903971921145938,0.45030965099672027,0.4035788134475078,-0.10804749145273353,-0.11752309450753427,0.2401323892784249,0.25924544408671724,0.12576620800098945,15.294117647058822,-0.8538937333613438,3.2401782083946435,3.2401782083946435,0.0,0.004758792225628796,0.3887390929332111,0.003114575909790041,28.20307152992727,3.0,0.09460060540814053,-0.1321495261236377,0.8343527470227973,0.1866475925815,0.13148788927335642,0.5062435442489399,0.4117647058823529,0.482267401326595,2.0,0.030300999999999995,14.428556404683128,18.211406161571464,17.403782619686893,0.003683086156873325,0.21860536600654534,303.799291875044,370.296086889372,12.353962564822245,,0.341428868709808,0.32201467994292315,0.06850861547828141,0.17062375154087853,0.00806379156615387,0.7417947426676882,0.8803765730783817,0.03895319046217551,0.29411764705882354,0.0,-0.19431794026964694,0.473503244230748,0.21240114157015644,0.11608924437061435,0.0320078393242184,0.5069683124892618,0.0,1.037005669263205,69939.67508911174,523630.1286514494,0.05564741494596501
"mp-300765960, Li2MnVP2(HO5)2, Li3MnVP2(HO5)2, mp-849445, mp-765960",2.0,2.0,-1.3505509171125416,0.1195923036234064,0.4855887220888676,25631.05555555556,0.977878643545477,2.0,-0.06076925010525006,24.49393788223177,0.19753086419753085,0.752608695652174,0.5439552788509341,0.011476128081840349,0.55854447325264,0.5243626172931952,-0.037417563894356826,-0.17564100547961226,0.2270281481125505,0.2777376733512218,0.12230453500061912,15.111111111111109,-0.8201203570462879,3.0982950126675832,3.0982950126675832,0.0,0.07985610294622586,0.3675836689393139,0.002372029405951074,10.829994328387976,3.0,0.0986393166589868,0.021712532163392344,1.0214288399211948,0.12562812583106894,0.2345679012345679,0.5010154462268327,0.4444444444444444,0.4734213494345637,2.0,0.030301000000000158,6.227630575002137,7.561490531824837,6.227630575002137,0.007253947856096955,0.2913745621989495,153.39432249821266,188.0124338666573,4.2686808809320445,,0.33589561695258424,0.22277033765275245,0.13802888749998699,0.21982179681381805,0.01010788154935223,0.9298322422281392,0.8829203291827558,0.04383969629288301,0.5555555555555556,0.0,0.0280715615491662,0.2880139081747128,0.274739994008181,0.14569208950902673,0.04012150436748088,0.6354796760155574,0.0,1.0710476739487909,5513.317475961308,41407.12485549115,0.054799620366103766
"mp-300765971, Li3Mn5(CoO6)2, Li5Mn5(CoO6)2, mp-775491, mp-765971",1.0,2.0,-0.10127230317381916,-0.1400367590806404,0.5239044162210584,24738.863636363636,0.9723990261421432,9.0,-0.3223049987956041,87.49930857435352,0.05785123966942149,0.9219230769230768,0.3448636575310037,0.004059515035198925,0.3513784701052564,0.33715586388965163,-0.021721696391893527,1.7395572361457132,0.2208606599400404,0.19940623259693047,0.10461486129223048,15.030303030303033,-0.7618994524356311,4.567315022841699,4.567315022841699,0.0,0.08685470094960335,0.9311011004931152,0.00122429599618087,55.32187833540471,5.0,0.09710875387679427,-0.5503922876453099,0.6540395124421323,0.3088400471669963,0.07575757575757576,0.4382719729799617,0.4545454545454545,0.43649543298454935,5.0,0.030300999999999745,31.809312057169254,31.809312057169265,33.68831307336659,0.0019476518386351161,0.3131766742995808,405.3309921031579,700.2444505288793,14.583081162895994,0.2784788020117845,0.3032144226869472,0.3891861166318222,0.04725541817743373,0.18711803434082572,0.15358345822432773,0.5998604560266441,1.2167179609299341,0.04414034267127013,0.15151515151515152,0.0,-1.8575629807354004,1.3134953724811755,0.2622354375495394,0.08973033079112364,0.19005676417203887,0.4099654872548794,0.0,1.0188955685280987,5177304.118066936,43534181.36673171,0.05296841120552415
